ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
42,lane_net-GH;2-FJ,50,96.0,96
25,lane_lane-JG;2-GF;2,150,214.0,225
25,lane_lane-JG;2-GF;2,100,165.0,225
25,lane_lane-JG;2-GF;2,50,94.0,225
25,lane_lane-JG;2-GF;2,200,293.0,225
25,lane_lane-JG;2-GF;2,250,359.0,225
12,lane_lane-HE;2-CF;2,200,284.0,322.4
12,lane_lane-HE;2-CF;2,100,429.0,322.4
12,lane_lane-HE;2-CF;2,250,589.0,322.4
12,lane_lane-HE;2-CF;2,150,215.0,322.4
12,lane_lane-HE;2-CF;2,50,95.0,322.4
32,lane_lane-GF;2-HE;2,150,209.0,327.2
32,lane_lane-GF;2-HE;2,100,163.0,327.2
32,lane_lane-GF;2-HE;2,200,281.0,327.2
32,lane_lane-GF;2-HE;2,250,885.0,327.2
32,lane_lane-GF;2-HE;2,50,98.0,327.2
16,lane_net-GI-HE;2,250,621.0,329.2
16,lane_net-GI-HE;2,100,155.0,329.2
16,lane_net-GI-HE;2,50,97.0,329.2
16,lane_net-GI-HE;2,150,216.0,329.2
16,lane_net-GI-HE;2,200,557.0,329.2
13,lane_lane-AC;2-JM;2,100,160.0,332.2
13,lane_lane-AC;2-JM;2,250,892.0,332.2
13,lane_lane-AC;2-JM;2,50,93.0,332.2
13,lane_lane-AC;2-JM;2,150,221.0,332.2
13,lane_lane-AC;2-JM;2,200,295.0,332.2
4,lane_net-FJ-JG;2,100,158.0,360.75
4,lane_net-FJ-JG;2,50,98.0,360.75
4,lane_net-FJ-JG;2,200,272.0,360.75
4,lane_net-FJ-JG;2,250,915.0,360.75
21,lane_lane-KG;2-KH;2,200,525.0,372
21,lane_lane-KG;2-KH;2,50,88.0,372
21,lane_lane-KG;2-KH;2,150,214.0,372
21,lane_lane-KG;2-KH;2,100,455.0,372
21,lane_lane-KG;2-KH;2,250,578.0,372
33,lane_lane-GC;2-EB;2,200,548.0,378.6
33,lane_lane-GC;2-EB;2,50,104.0,378.6
33,lane_lane-GC;2-EB;2,100,162.0,378.6
33,lane_lane-GC;2-EB;2,150,486.0,378.6
33,lane_lane-GC;2-EB;2,250,593.0,378.6
10,lane_net-FJ-KM;2,250,638.0,387.8
10,lane_net-FJ-KM;2,50,98.0,387.8
10,lane_net-FJ-KM;2,100,431.0,387.8
10,lane_net-FJ-KM;2,150,472.0,387.8
10,lane_net-FJ-KM;2,200,300.0,387.8
27,lane_net-KM;2-FJ,250,638.0,387.8
27,lane_net-KM;2-FJ,150,472.0,387.8
27,lane_net-KM;2-FJ,200,300.0,387.8
27,lane_net-KM;2-FJ,50,98.0,387.8
27,lane_net-KM;2-FJ,100,431.0,387.8
2,lane_lane-AC;2-JG;2,200,489.0,416.8
2,lane_lane-AC;2-JG;2,250,584.0,416.8
2,lane_lane-AC;2-JG;2,100,155.0,416.8
2,lane_lane-AC;2-JG;2,50,92.0,416.8
2,lane_lane-AC;2-JG;2,150,764.0,416.8
23,lane_lane-JK;2-GC;2,150,219.0,422.4
23,lane_lane-JK;2-GC;2,250,870.0,422.4
23,lane_lane-JK;2-GC;2,50,95.0,422.4
23,lane_lane-JK;2-GC;2,200,523.0,422.4
23,lane_lane-JK;2-GC;2,100,405.0,422.4
30,net_net-FJ-GI,100,413.0,424
30,net_net-FJ-GI,250,862.0,424
30,net_net-FJ-GI,150,210.0,424
30,net_net-FJ-GI,50,102.0,424
30,net_net-FJ-GI,200,533.0,424
37,net_net-GI-FJ,150,210.0,424
37,net_net-GI-FJ,200,533.0,424
37,net_net-GI-FJ,250,862.0,424
37,net_net-GI-FJ,100,413.0,424
37,net_net-GI-FJ,50,102.0,424
34,lane_lane-EB;2-DE;2,50,96.0,431.2
34,lane_lane-EB;2-DE;2,150,462.0,431.2
34,lane_lane-EB;2-DE;2,250,658.0,431.2
34,lane_lane-EB;2-DE;2,100,432.0,431.2
34,lane_lane-EB;2-DE;2,200,508.0,431.2
20,lane_net-GI-CF;2,100,160.0,432.8
20,lane_net-GI-CF;2,150,220.0,432.8
20,lane_net-GI-CF;2,200,824.0,432.8
20,lane_net-GI-CF;2,250,864.0,432.8
20,lane_net-GI-CF;2,50,96.0,432.8
31,lane_lane-AD;2-JM;2,250,874.0,433
31,lane_lane-AD;2-JM;2,200,532.0,433
31,lane_lane-AD;2-JM;2,50,89.0,433
31,lane_lane-AD;2-JM;2,100,432.0,433
31,lane_lane-AD;2-JM;2,150,238.0,433
28,lane_lane-GD;2-GF;2,200,551.0,434
28,lane_lane-GD;2-GF;2,250,870.0,434
28,lane_lane-GD;2-GF;2,100,426.0,434
28,lane_lane-GD;2-GF;2,50,93.0,434
28,lane_lane-GD;2-GF;2,150,230.0,434
17,lane_lane-KG;2-JL;2,50,96.0,436.2
17,lane_lane-KG;2-JL;2,100,173.0,436.2
17,lane_lane-KG;2-JL;2,150,500.0,436.2
17,lane_lane-KG;2-JL;2,200,823.0,436.2
17,lane_lane-KG;2-JL;2,250,589.0,436.2
35,lane_lane-AD;2-JK;2,150,241.0,443.2
35,lane_lane-AD;2-JK;2,100,432.0,443.2
35,lane_lane-AD;2-JK;2,50,88.0,443.2
35,lane_lane-AD;2-JK;2,250,914.0,443.2
35,lane_lane-AD;2-JK;2,200,541.0,443.2
15,lane_lane-AC;2-FI;2,200,610.0,443.6
15,lane_lane-AC;2-FI;2,250,648.0,443.6
15,lane_lane-AC;2-FI;2,100,424.0,443.6
15,lane_lane-AC;2-FI;2,50,91.0,443.6
15,lane_lane-AC;2-FI;2,150,445.0,443.6
24,lane_lane-HE;2-AB;2,200,579.0,443.6
24,lane_lane-HE;2-AB;2,100,163.0,443.6
24,lane_lane-HE;2-AB;2,150,506.0,443.6
24,lane_lane-HE;2-AB;2,250,871.0,443.6
24,lane_lane-HE;2-AB;2,50,99.0,443.6
26,lane_lane-AB;2-KM;2,100,432.0,444.2
26,lane_lane-AB;2-KM;2,200,567.0,444.2
26,lane_lane-AB;2-KM;2,150,228.0,444.2
26,lane_lane-AB;2-KM;2,50,99.0,444.2
26,lane_lane-AB;2-KM;2,250,895.0,444.2
22,lane_net-FJ-GF;2,250,966.0,449.8
22,lane_net-FJ-GF;2,100,170.0,449.8
22,lane_net-FJ-GF;2,150,478.0,449.8
22,lane_net-FJ-GF;2,50,99.0,449.8
22,lane_net-FJ-GF;2,200,536.0,449.8
38,lane_net-KH;2-FJ,250,867.0,481
38,lane_net-KH;2-FJ,200,548.0,481
38,lane_net-KH;2-FJ,100,428.0,481
38,lane_net-KH;2-FJ,50,91.0,481
38,lane_net-KH;2-FJ,150,471.0,481
14,lane_lane-DC;2-GD;2,250,603.0,493.4
14,lane_lane-DC;2-GD;2,150,766.0,493.4
14,lane_lane-DC;2-GD;2,200,557.0,493.4
14,lane_lane-DC;2-GD;2,50,94.0,493.4
14,lane_lane-DC;2-GD;2,100,447.0,493.4
41,lane_lane-JI;2-JK;2,200,517.0,494.8
41,lane_lane-JI;2-JK;2,100,431.0,494.8
41,lane_lane-JI;2-JK;2,50,96.0,494.8
41,lane_lane-JI;2-JK;2,150,465.0,494.8
41,lane_lane-JI;2-JK;2,250,965.0,494.8
11,lane_lane-DB;2-KM;2,50,89.0,509
11,lane_lane-DB;2-KM;2,250,956.0,509
11,lane_lane-DB;2-KM;2,200,613.0,509
11,lane_lane-DB;2-KM;2,100,433.0,509
11,lane_lane-DB;2-KM;2,150,454.0,509
7,lane_net-GI-AD;2,150,769.0,524.8
7,lane_net-GI-AD;2,250,817.0,524.8
7,lane_net-GI-AD;2,50,90.0,524.8
7,lane_net-GI-AD;2,100,420.0,524.8
7,lane_net-GI-AD;2,200,528.0,524.8
40,lane_lane-CF;2-LI;2,50,102.0,525.8
40,lane_lane-CF;2-LI;2,150,423.0,525.8
