ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
40,lane_net-EF;2-BC,250,337.0,213.4
40,lane_net-EF;2-BC,50,110.0,213.4
40,lane_net-EF;2-BC,200,258.0,213.4
40,lane_net-EF;2-BC,100,152.0,213.4
40,lane_net-EF;2-BC,150,210.0,213.4
48,lane_lane-CK;2-EF;2,50,115.0,220.8
48,lane_lane-CK;2-EF;2,200,258.0,220.8
48,lane_lane-CK;2-EF;2,250,342.0,220.8
48,lane_lane-CK;2-EF;2,100,161.0,220.8
48,lane_lane-CK;2-EF;2,150,228.0,220.8
36,net_net-JM-EJ,250,335.0,221.6
36,net_net-JM-EJ,150,219.0,221.6
36,net_net-JM-EJ,100,184.0,221.6
36,net_net-JM-EJ,200,256.0,221.6
36,net_net-JM-EJ,50,114.0,221.6
18,net_net-EL-HK,50,103.0,226.6
18,net_net-EL-HK,200,280.0,226.6
18,net_net-EL-HK,100,167.0,226.6
18,net_net-EL-HK,150,224.0,226.6
18,net_net-EL-HK,250,359.0,226.6
55,lane_lane-EF;2-BH;2,250,364.0,229.2
55,lane_lane-EF;2-BH;2,150,244.0,229.2
55,lane_lane-EF;2-BH;2,50,114.0,229.2
55,lane_lane-EF;2-BH;2,200,264.0,229.2
55,lane_lane-EF;2-BH;2,100,160.0,229.2
17,net_net-AD-EJ,50,112.0,269.2
17,net_net-AD-EJ,100,165.0,269.2
17,net_net-AD-EJ,150,215.0,269.2
17,net_net-AD-EJ,200,258.0,269.2
17,net_net-AD-EJ,250,596.0,269.2
60,lane_net-BK;2-BC,250,604.0,275.4
60,lane_net-BK;2-BC,200,281.0,275.4
60,lane_net-BK;2-BC,50,111.0,275.4
60,lane_net-BK;2-BC,150,228.0,275.4
60,lane_net-BK;2-BC,100,153.0,275.4
21,lane_net-AD-CK;2,200,277.0,285.4
21,lane_net-AD-CK;2,50,105.0,285.4
21,lane_net-AD-CK;2,150,235.0,285.4
21,lane_net-AD-CK;2,100,170.0,285.4
21,lane_net-AD-CK;2,250,640.0,285.4
51,lane_net-CK;2-AD,50,105.0,285.4
51,lane_net-CK;2-AD,250,640.0,285.4
51,lane_net-CK;2-AD,100,170.0,285.4
51,lane_net-CK;2-AD,200,277.0,285.4
51,lane_net-CK;2-AD,150,235.0,285.4
54,lane_net-EL-EI;2,200,271.0,286.8
54,lane_net-EL-EI;2,100,179.0,286.8
54,lane_net-EL-EI;2,150,232.0,286.8
54,lane_net-EL-EI;2,250,649.0,286.8
54,lane_net-EL-EI;2,50,103.0,286.8
2,lane_net-EF;2-EL,200,266.0,321.4
2,lane_net-EF;2-EL,250,843.0,321.4
2,lane_net-EF;2-EL,100,162.0,321.4
2,lane_net-EF;2-EL,50,108.0,321.4
2,lane_net-EF;2-EL,150,228.0,321.4
57,lane_net-JK;2-BC,200,264.0,324.4
57,lane_net-JK;2-BC,150,237.0,324.4
57,lane_net-JK;2-BC,250,847.0,324.4
57,lane_net-JK;2-BC,100,161.0,324.4
57,lane_net-JK;2-BC,50,113.0,324.4
38,lane_lane-GK;2-IJ;2,50,122.0,351.4
38,lane_lane-GK;2-IJ;2,200,294.0,351.4
38,lane_lane-GK;2-IJ;2,100,170.0,351.4
38,lane_lane-GK;2-IJ;2,150,220.0,351.4
38,lane_lane-GK;2-IJ;2,250,951.0,351.4
42,lane_net-DE;2-BG,200,275.0,352.8
42,lane_net-DE;2-BG,100,170.0,352.8
42,lane_net-DE;2-BG,150,266.0,352.8
42,lane_net-DE;2-BG,50,106.0,352.8
42,lane_net-DE;2-BG,250,947.0,352.8
27,lane_net-CJ-FL;2,250,1140.0,392.6
27,lane_net-CJ-FL;2,50,112.0,392.6
27,lane_net-CJ-FL;2,100,179.0,392.6
27,lane_net-CJ-FL;2,200,265.0,392.6
27,lane_net-CJ-FL;2,150,267.0,392.6
31,lane_lane-CK;2-JK;2,100,173.0,410
31,lane_lane-CK;2-JK;2,50,118.0,410
31,lane_lane-CK;2-JK;2,150,258.0,410
31,lane_lane-CK;2-JK;2,250,1231.0,410
31,lane_lane-CK;2-JK;2,200,270.0,410
35,lane_net-EL-FJ;2,200,275.0,442
35,lane_net-EL-FJ;2,250,1134.0,442
35,lane_net-EL-FJ;2,100,195.0,442
35,lane_net-EL-FJ;2,150,483.0,442
35,lane_net-EL-FJ;2,50,123.0,442
61,lane_lane-EI;2-FJ;2,100,476.0,456.6
61,lane_lane-EI;2-FJ;2,200,281.0,456.6
61,lane_lane-EI;2-FJ;2,150,528.0,456.6
61,lane_lane-EI;2-FJ;2,250,887.0,456.6
61,lane_lane-EI;2-FJ;2,50,111.0,456.6
56,lane_net-GJ-IM;2,50,114.0,468.2
56,lane_net-GJ-IM;2,250,1210.0,468.2
56,lane_net-GJ-IM;2,100,195.0,468.2
56,lane_net-GJ-IM;2,200,253.0,468.2
56,lane_net-GJ-IM;2,150,569.0,468.2
5,net_net-FK-EL,150,504.0,495
5,net_net-FK-EL,200,255.0,495
5,net_net-FK-EL,100,451.0,495
5,net_net-FK-EL,250,1148.0,495
5,net_net-FK-EL,50,117.0,495
22,lane_net-JM-GK;2,250,1201.0,498.6
22,lane_net-JM-GK;2,100,434.0,498.6
22,lane_net-JM-GK;2,150,470.0,498.6
22,lane_net-JM-GK;2,50,113.0,498.6
22,lane_net-JM-GK;2,200,275.0,498.6
49,lane_net-IM;2-JM,250,1190.0,502.2
49,lane_net-IM;2-JM,100,454.0,502.2
49,lane_net-IM;2-JM,50,116.0,502.2
49,lane_net-IM;2-JM,150,473.0,502.2
49,lane_net-IM;2-JM,200,278.0,502.2
3,lane_net-FJ;2-FI,200,268.0,518.3333333333334
3,lane_net-FJ;2-FI,250,849.0,518.3333333333334
3,lane_net-FJ;2-FI,100,438.0,518.3333333333334
26,lane_lane-DE;2-CK;2,150,818.0,523.2
26,lane_lane-DE;2-CK;2,50,113.0,523.2
26,lane_lane-DE;2-CK;2,200,262.0,523.2
26,lane_lane-DE;2-CK;2,250,950.0,523.2
26,lane_lane-DE;2-CK;2,100,473.0,523.2
39,lane_lane-FJ;2-GH;2,200,261.0,559.6
39,lane_lane-FJ;2-GH;2,50,117.0,559.6
39,lane_lane-FJ;2-GH;2,150,494.0,559.6
39,lane_lane-FJ;2-GH;2,100,449.0,559.6
39,lane_lane-FJ;2-GH;2,250,1477.0,559.6
52,lane_lane-EI;2-DE;2,150,762.0,560.6
52,lane_lane-EI;2-DE;2,100,467.0,560.6
52,lane_lane-EI;2-DE;2,250,1155.0,560.6
52,lane_lane-EI;2-DE;2,200,303.0,560.6
52,lane_lane-EI;2-DE;2,50,116.0,560.6
32,lane_net-CJ-GK;2,50,109.0,570.8
32,lane_net-CJ-GK;2,100,481.0,570.8
32,lane_net-CJ-GK;2,150,504.0,570.8
32,lane_net-CJ-GK;2,250,1505.0,570.8
32,lane_net-CJ-GK;2,200,255.0,570.8
58,lane_net-JM-BH;2,100,466.0,571
58,lane_net-JM-BH;2,250,1481.0,571
58,lane_net-JM-BH;2,150,503.0,571
58,lane_net-JM-BH;2,200,282.0,571
58,lane_net-JM-BH;2,50,123.0,571
37,lane_lane-DE;2-DI;2,200,257.0,580.6
37,lane_lane-DE;2-DI;2,150,543.0,580.6
37,lane_lane-DE;2-DI;2,100,489.0,580.6
37,lane_lane-DE;2-DI;2,50,112.0,580.6
37,lane_lane-DE;2-DI;2,250,1502.0,580.6
23,lane_net-CJ-EI;2,150,480.0,596.2
23,lane_net-CJ-EI;2,100,433.0,596.2
23,lane_net-CJ-EI;2,50,119.0,596.2
23,lane_net-CJ-EI;2,250,1418.0,596.2
23,lane_net-CJ-EI;2,200,531.0,596.2
