ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
53,lane_net-AB;2-FJ,200,288.0,319.6
53,lane_net-AB;2-FJ,150,220.0,319.6
53,lane_net-AB;2-FJ,100,413.0,319.6
53,lane_net-AB;2-FJ,50,95.0,319.6
53,lane_net-AB;2-FJ,250,582.0,319.6
12,lane_lane-HE;2-CF;2,200,284.0,322.4
12,lane_lane-HE;2-CF;2,100,429.0,322.4
12,lane_lane-HE;2-CF;2,250,589.0,322.4
12,lane_lane-HE;2-CF;2,150,215.0,322.4
12,lane_lane-HE;2-CF;2,50,95.0,322.4
48,lane_lane-AC;2-KG;2,50,99.0,326.6
48,lane_lane-AC;2-KG;2,200,548.0,326.6
48,lane_lane-AC;2-KG;2,250,605.0,326.6
48,lane_lane-AC;2-KG;2,100,162.0,326.6
48,lane_lane-AC;2-KG;2,150,219.0,326.6
44,lane_lane-GF;2-HE;2,150,209.0,327.2
44,lane_lane-GF;2-HE;2,200,281.0,327.2
44,lane_lane-GF;2-HE;2,250,885.0,327.2
44,lane_lane-GF;2-HE;2,50,98.0,327.2
44,lane_lane-GF;2-HE;2,100,163.0,327.2
16,lane_net-GI-HE;2,250,621.0,329.2
16,lane_net-GI-HE;2,100,155.0,329.2
16,lane_net-GI-HE;2,50,97.0,329.2
16,lane_net-GI-HE;2,150,216.0,329.2
16,lane_net-GI-HE;2,200,557.0,329.2
54,lane_lane-JG;2-GC;2,200,521.0,330
54,lane_lane-JG;2-GC;2,100,164.0,330
54,lane_lane-JG;2-GC;2,150,482.0,330
54,lane_lane-JG;2-GC;2,250,390.0,330
54,lane_lane-JG;2-GC;2,50,93.0,330
13,lane_lane-AC;2-JM;2,100,160.0,332.2
13,lane_lane-AC;2-JM;2,250,892.0,332.2
13,lane_lane-AC;2-JM;2,50,93.0,332.2
13,lane_lane-AC;2-JM;2,150,221.0,332.2
13,lane_lane-AC;2-JM;2,200,295.0,332.2
69,lane_net-JG;2-FJ,200,272.0,334
69,lane_net-JG;2-FJ,50,98.0,334
69,lane_net-JG;2-FJ,150,227.0,334
69,lane_net-JG;2-FJ,100,158.0,334
69,lane_net-JG;2-FJ,250,915.0,334
84,lane_lane-JL;2-CF;2,100,165.0,335.6
84,lane_lane-JL;2-CF;2,50,97.0,335.6
84,lane_lane-JL;2-CF;2,250,902.0,335.6
84,lane_lane-JL;2-CF;2,150,214.0,335.6
84,lane_lane-JL;2-CF;2,200,300.0,335.6
72,lane_lane-LI;2-FI;2,100,438.0,344.6
72,lane_lane-LI;2-FI;2,200,315.0,344.6
72,lane_lane-LI;2-FI;2,150,229.0,344.6
72,lane_lane-LI;2-FI;2,50,94.0,344.6
72,lane_lane-LI;2-FI;2,250,647.0,344.6
4,lane_net-FJ-JG;2,100,158.0,360.75
4,lane_net-FJ-JG;2,50,98.0,360.75
4,lane_net-FJ-JG;2,200,272.0,360.75
4,lane_net-FJ-JG;2,250,915.0,360.75
46,lane_lane-JK;2-HD;2,100,410.0,366
46,lane_lane-JK;2-HD;2,50,93.0,366
46,lane_lane-JK;2-HD;2,250,359.0,366
46,lane_lane-JK;2-HD;2,200,497.0,366
46,lane_lane-JK;2-HD;2,150,471.0,366
21,lane_lane-KG;2-KH;2,200,525.0,372
21,lane_lane-KG;2-KH;2,50,88.0,372
21,lane_lane-KG;2-KH;2,150,214.0,372
21,lane_lane-KG;2-KH;2,100,455.0,372
21,lane_lane-KG;2-KH;2,250,578.0,372
51,lane_lane-KH;2-KG;2,50,88.0,372
51,lane_lane-KH;2-KG;2,250,578.0,372
