ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
55,lane_net-KH;2-GI,250,1135,457.4
55,lane_net-KH;2-GI,50,80,457.4
42,lane_net-KH;2-GI,100,114,457.4
55,lane_net-KH;2-GI,150,179,457.4
55,lane_net-KH;2-GI,100,114,457.4
42,lane_net-KH;2-GI,150,179,457.4
73,lane_net-KH;2-GI,50,80,457.4
42,lane_net-KH;2-GI,250,1135,457.4
42,lane_net-KH;2-GI,50,80,457.4
73,lane_net-KH;2-GI,150,179,457.4
73,lane_net-KH;2-GI,100,114,457.4
73,lane_net-KH;2-GI,250,1135,457.4
55,lane_net-KH;2-GI,200,779,457.4
42,lane_net-KH;2-GI,200,779,457.4
73,lane_net-KH;2-GI,200,779,457.4
43,lane_net-JI;2-GI,50,80,485.8
30,lane_net-JI;2-GI,50,80,485.8
57,lane_net-JI;2-GI,150,440,485.8
57,lane_net-JI;2-GI,50,80,485.8
43,lane_net-JI;2-GI,250,1063,485.8
30,lane_net-JI;2-GI,200,728,485.8
27,lane_net-JI;2-GI,150,440,485.8
69,lane_net-JI;2-GI,150,440,485.8
65,lane_net-JI;2-GI,250,1063,485.8
43,lane_net-JI;2-GI,100,118,485.8
65,lane_net-JI;2-GI,100,118,485.8
70,lane_net-JI;2-GI,100,118,485.8
66,lane_net-JI;2-GI,200,728,485.8
66,lane_net-JI;2-GI,150,440,485.8
64,lane_net-JI;2-GI,250,1063,485.8
69,lane_net-JI;2-GI,50,80,485.8
27,lane_net-JI;2-GI,250,1063,485.8
69,lane_net-JI;2-GI,100,118,485.8
69,lane_net-JI;2-GI,250,1063,485.8
27,lane_net-JI;2-GI,100,118,485.8
70,lane_net-JI;2-GI,150,440,485.8
57,lane_net-JI;2-GI,200,728,485.8
43,lane_net-JI;2-GI,200,728,485.8
66,lane_net-JI;2-GI,100,118,485.8
30,lane_net-JI;2-GI,100,118,485.8
64,lane_net-JI;2-GI,200,728,485.8
27,lane_net-JI;2-GI,200,728,485.8
72,lane_net-JI;2-GI,200,728,485.8
72,lane_net-JI;2-GI,150,440,485.8
65,lane_net-JI;2-GI,50,80,485.8
57,lane_net-JI;2-GI,250,1063,485.8
57,lane_net-JI;2-GI,100,118,485.8
69,lane_net-JI;2-GI,200,728,485.8
65,lane_net-JI;2-GI,150,440,485.8
66,lane_net-JI;2-GI,250,1063,485.8
30,lane_net-JI;2-GI,150,440,485.8
65,lane_net-JI;2-GI,200,728,485.8
70,lane_net-JI;2-GI,200,728,485.8
70,lane_net-JI;2-GI,250,1063,485.8
64,lane_net-JI;2-GI,50,80,485.8
66,lane_net-JI;2-GI,50,80,485.8
72,lane_net-JI;2-GI,100,118,485.8
72,lane_net-JI;2-GI,250,1063,485.8
64,lane_net-JI;2-GI,100,118,485.8
64,lane_net-JI;2-GI,150,440,485.8
30,lane_net-JI;2-GI,250,1063,485.8
72,lane_net-JI;2-GI,50,80,485.8
70,lane_net-JI;2-GI,50,80,485.8
27,lane_net-JI;2-GI,50,80,485.8
43,lane_net-JI;2-GI,150,440,485.8
59,net_net-FJ-FJ,200,759,497.0
20,net_net-FJ-FJ,50,88,497.0
71,net_net-FJ-FJ,100,116,497.0
2,net_net-FJ-FJ,50,88,497.0
20,net_net-FJ-FJ,100,116,497.0
56,net_net-FJ-FJ,100,116,497.0
15,net_net-FJ-FJ,250,850,497.0
71,net_net-FJ-FJ,250,850,497.0
15,net_net-FJ-FJ,150,672,497.0
19,net_net-FJ-FJ,200,759,497.0
56,net_net-FJ-FJ,50,88,497.0
20,net_net-FJ-FJ,150,672,497.0
20,net_net-FJ-FJ,250,850,497.0
75,net_net-FJ-FJ,50,88,497.0
52,net_net-FJ-FJ,100,116,497.0
2,net_net-FJ-FJ,250,850,497.0
20,net_net-FJ-FJ,200,759,497.0
56,net_net-FJ-FJ,150,672,497.0
2,net_net-FJ-FJ,200,759,497.0
71,net_net-FJ-FJ,50,88,497.0
19,net_net-FJ-FJ,150,672,497.0
71,net_net-FJ-FJ,150,672,497.0
45,net_net-FJ-FJ,200,759,497.0
