ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
30,lane_lane-EF;2-FG;2,100,127,397.6
30,lane_lane-EF;2-FG;2,50,104,397.6
30,lane_lane-EF;2-FG;2,200,466,397.6
30,lane_lane-EF;2-FG;2,150,181,397.6
30,lane_lane-EF;2-FG;2,250,1110,397.6
25,lane_lane-EF;2-EF;2,50,90,458.2
25,lane_lane-EF;2-EF;2,200,462,458.2
25,lane_lane-EF;2-EF;2,250,1153,458.2
25,lane_lane-EF;2-EF;2,100,133,458.2
25,lane_lane-EF;2-EF;2,150,453,458.2
31,lane_lane-EF;2-AE;2,150,191,467.4
31,lane_lane-EF;2-AE;2,200,496,467.4
31,lane_lane-EF;2-AE;2,50,94,467.4
31,lane_lane-EF;2-AE;2,250,1423,467.4
31,lane_lane-EF;2-AE;2,100,133,467.4
18,lane_lane-BK;2-EF;2,250,1413,521.4
18,lane_lane-BK;2-EF;2,100,159,521.4
18,lane_lane-BK;2-EF;2,200,489,521.4
18,lane_lane-BK;2-EF;2,150,451,521.4
18,lane_lane-BK;2-EF;2,50,95,521.4
16,lane_net-DE;2-JM,150,1054,704.2
22,lane_net-DE;2-JM,250,1124,704.2
22,lane_net-DE;2-JM,100,708,704.2
2,lane_net-DE;2-JM,200,534,704.2
16,lane_net-DE;2-JM,100,708,704.2
2,lane_net-DE;2-JM,100,708,704.2
16,lane_net-DE;2-JM,250,1124,704.2
16,lane_net-DE;2-JM,50,101,704.2
2,lane_net-DE;2-JM,250,1124,704.2
22,lane_net-DE;2-JM,50,101,704.2
16,lane_net-DE;2-JM,200,534,704.2
2,lane_net-DE;2-JM,50,101,704.2
22,lane_net-DE;2-JM,150,1054,704.2
2,lane_net-DE;2-JM,150,1054,704.2
22,lane_net-DE;2-JM,200,534,704.2
24,lane_net-DE;2-BG,150,750,705.6
24,lane_net-DE;2-BG,250,1477,705.6
15,lane_net-DE;2-BG,250,1477,705.6
15,lane_net-DE;2-BG,200,490,705.6
24,lane_net-DE;2-BG,200,490,705.6
15,lane_net-DE;2-BG,100,719,705.6
24,lane_net-DE;2-BG,100,719,705.6
15,lane_net-DE;2-BG,150,750,705.6
15,lane_net-DE;2-BG,50,92,705.6
24,lane_net-DE;2-BG,50,92,705.6
19,net_net-CJ-AF,100,436,706.2
19,net_net-CJ-AF,250,2060,706.2
19,net_net-CJ-AF,50,90,706.2
19,net_net-CJ-AF,150,496,706.2
19,net_net-CJ-AF,200,449,706.2
9,lane_lane-IJ;2-GH;2,100,998,805.0
9,lane_lane-IJ;2-GH;2,150,739,805.0
17,lane_lane-IJ;2-GH;2,50,118,805.0
9,lane_lane-IJ;2-GH;2,50,118,805.0
17,lane_lane-IJ;2-GH;2,150,739,805.0
9,lane_lane-IJ;2-GH;2,250,1693,805.0
17,lane_lane-IJ;2-GH;2,200,477,805.0
9,lane_lane-IJ;2-GH;2,200,477,805.0
17,lane_lane-IJ;2-GH;2,100,998,805.0
17,lane_lane-IJ;2-GH;2,250,1693,805.0
21,net_net-FK-AF,200,741,813.8
21,net_net-FK-AF,100,450,813.8
21,net_net-FK-AF,150,1023,813.8
21,net_net-FK-AF,50,89,813.8
7,net_net-FK-AF,150,1023,813.8
29,net_net-FK-AF,200,741,813.8
29,net_net-FK-AF,100,450,813.8
7,net_net-FK-AF,100,450,813.8
7,net_net-FK-AF,200,741,813.8
7,net_net-FK-AF,50,89,813.8
29,net_net-FK-AF,50,89,813.8
21,net_net-FK-AF,250,1766,813.8
29,net_net-FK-AF,250,1766,813.8
29,net_net-FK-AF,150,1023,813.8
7,net_net-FK-AF,250,1766,813.8
20,lane_lane-FG;2-FG;2,50,106,886.2
20,lane_lane-FG;2-FG;2,200,742,886.2
20,lane_lane-FG;2-FG;2,150,779,886.2
20,lane_lane-FG;2-FG;2,250,2329,886.2
20,lane_lane-FG;2-FG;2,100,475,886.2
3,lane_lane-BK;2-FG;2,200,769,926.8
3,lane_lane-BK;2-FG;2,250,2021,926.8
3,lane_lane-BK;2-FG;2,50,95,926.8
3,lane_lane-BK;2-FG;2,150,1031,926.8
3,lane_lane-BK;2-FG;2,100,718,926.8
12,lane_lane-BH;2-GH;2,150,769,933.0
12,lane_lane-BH;2-GH;2,200,777,933.0
12,lane_lane-BH;2-GH;2,100,991,933.0
12,lane_lane-BH;2-GH;2,50,101,933.0
12,lane_lane-BH;2-GH;2,250,2027,933.0
26,lane_lane-BK;2-GK;2,150,748,933.2
26,lane_lane-BK;2-GK;2,50,96,933.2
26,lane_lane-BK;2-GK;2,100,750,933.2
26,lane_lane-BK;2-GK;2,250,2043,933.2
26,lane_lane-BK;2-GK;2,200,1029,933.2
28,lane_lane-AL;2-AE;2,250,2071,944.4
28,lane_lane-AL;2-AE;2,100,1000,944.4
28,lane_lane-AL;2-AE;2,150,1057,944.4
28,lane_lane-AL;2-AE;2,50,91,944.4
28,lane_lane-AL;2-AE;2,200,503,944.4
8,net_net-JM-AD,200,1134,971.8
8,net_net-JM-AD,150,1042,971.8
8,net_net-JM-AD,50,93,971.8
8,net_net-JM-AD,100,416,971.8
8,net_net-JM-AD,250,2174,971.8
27,lane_lane-DI;2-BK;2,200,1034,984.0
27,lane_lane-DI;2-BK;2,250,2286,984.0
27,lane_lane-DI;2-BK;2,150,760,984.0
27,lane_lane-DI;2-BK;2,100,740,984.0
27,lane_lane-DI;2-BK;2,50,100,984.0
11,net_net-EL-GL,200,763,985.2
11,net_net-EL-GL,150,1039,985.2
11,net_net-EL-GL,250,2613,985.2
11,net_net-EL-GL,50,99,985.2
11,net_net-EL-GL,100,412,985.2
13,lane_lane-FL;2-GH;2,200,819,1002.8
13,lane_lane-FL;2-GH;2,150,1052,1002.8
13,lane_lane-FL;2-GH;2,250,2037,1002.8
13,lane_lane-FL;2-GH;2,50,95,1002.8
13,lane_lane-FL;2-GH;2,100,1011,1002.8
14,lane_lane-IJ;2-FG;2,50,113,1031.2
14,lane_lane-IJ;2-FG;2,150,1316,1031.2
14,lane_lane-IJ;2-FG;2,250,1989,1031.2
14,lane_lane-IJ;2-FG;2,100,731,1031.2
14,lane_lane-IJ;2-FG;2,200,1007,1031.2
4,lane_lane-CK;2-JK;2,200,752,1038.6
4,lane_lane-CK;2-JK;2,100,730,1038.6
4,lane_lane-CK;2-JK;2,250,2582,1038.6
4,lane_lane-CK;2-JK;2,150,1034,1038.6
4,lane_lane-CK;2-JK;2,50,95,1038.6
6,lane_lane-GK;2-HL;2,100,1289,1046.4
6,lane_lane-GK;2-HL;2,250,2034,1046.4
6,lane_lane-GK;2-HL;2,200,758,1046.4
6,lane_lane-GK;2-HL;2,50,104,1046.4
6,lane_lane-GK;2-HL;2,150,1047,1046.4
1,lane_net-GH;2-GL,150,1057,1087.4
1,lane_net-GH;2-GL,50,86,1087.4
1,lane_net-GH;2-GL,100,1178,1087.4
1,lane_net-GH;2-GL,250,2046,1087.4
1,lane_net-GH;2-GL,200,1070,1087.4
5,net_net-GL-CJ,250,2336,1117.6
5,net_net-GL-CJ,200,526,1117.6
5,net_net-GL-CJ,50,93,1117.6
5,net_net-GL-CJ,150,1341,1117.6
5,net_net-GL-CJ,100,1292,1117.6
23,net_net-FK-FK,50,95,1143.8
23,net_net-FK-FK,250,2534,1143.8
23,net_net-FK-FK,150,1072,1143.8
23,net_net-FK-FK,100,710,1143.8
23,net_net-FK-FK,200,1308,1143.8
10,lane_net-IM;2-FK,250,2586,1174.8
10,lane_net-IM;2-FK,50,99,1174.8
10,lane_net-IM;2-FK,100,1038,1174.8
10,lane_net-IM;2-FK,200,782,1174.8
10,lane_net-IM;2-FK,150,1369,1174.8
