ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
24,lane_net-EF;2-BC,200,449,453.2
24,lane_net-EF;2-BC,50,81,453.2
24,lane_net-EF;2-BC,100,142,453.2
24,lane_net-EF;2-BC,150,176,453.2
24,lane_net-EF;2-BC,250,1418,453.2
1,lane_lane-BH;2-EF;2,100,147,575.2
1,lane_lane-BH;2-EF;2,50,89,575.2
1,lane_lane-BH;2-EF;2,150,192,575.2
1,lane_lane-BH;2-EF;2,200,494,575.2
1,lane_lane-BH;2-EF;2,250,1954,575.2
10,net_net-FI-BG,100,706,737.6
10,net_net-FI-BG,250,1698,737.6
10,net_net-FI-BG,150,740,737.6
10,net_net-FI-BG,50,94,737.6
10,net_net-FI-BG,200,450,737.6
18,lane_net-IM;2-EJ,50,94,748.8
18,lane_net-IM;2-EJ,100,448,748.8
18,lane_net-IM;2-EJ,200,716,748.8
18,lane_net-IM;2-EJ,250,2007,748.8
18,lane_net-IM;2-EJ,150,479,748.8
6,lane_net-FJ;2-EL,250,1719,750.2
6,lane_net-FJ;2-EL,50,109,750.2
6,lane_net-FJ;2-EL,200,776,750.2
6,lane_net-FJ;2-EL,150,737,750.2
6,lane_net-FJ;2-EL,100,410,750.2
20,net_net-FI-KM,50,94,766.8
20,net_net-FI-KM,200,687,766.8
20,net_net-FI-KM,150,740,766.8
20,net_net-FI-KM,100,692,766.8
20,net_net-FI-KM,250,1621,766.8
7,lane_net-IM;2-FI,150,770,781.4
7,lane_net-IM;2-FI,100,692,781.4
7,lane_net-IM;2-FI,50,91,781.4
7,lane_net-IM;2-FI,250,1663,781.4
7,lane_net-IM;2-FI,200,691,781.4
13,net_net-EJ-BG,100,421,793.4
13,net_net-EJ-BG,50,94,793.4
13,net_net-EJ-BG,150,752,793.4
13,net_net-EJ-BG,200,732,793.4
13,net_net-EJ-BG,250,1968,793.4
12,net_net-FK-AF,100,450,813.8
12,net_net-FK-AF,200,741,813.8
12,net_net-FK-AF,150,1023,813.8
12,net_net-FK-AF,50,89,813.8
12,net_net-FK-AF,250,1766,813.8
30,lane_net-GH;2-BC,250,1733,815.4
30,lane_net-GH;2-BC,100,702,815.4
30,lane_net-GH;2-BC,150,1049,815.4
30,lane_net-GH;2-BC,200,509,815.4
30,lane_net-GH;2-BC,50,84,815.4
27,lane_net-CK;2-EJ,150,785,818.6
27,lane_net-CK;2-EJ,50,98,818.6
27,lane_net-CK;2-EJ,100,733,818.6
27,lane_net-CK;2-EJ,200,776,818.6
27,lane_net-CK;2-EJ,250,1701,818.6
9,lane_net-AL;2-FI,100,697,835.4
9,lane_net-AL;2-FI,250,1647,835.4
9,lane_net-AL;2-FI,200,719,835.4
9,lane_net-AL;2-FI,50,94,835.4
9,lane_net-AL;2-FI,150,1020,835.4
22,lane_net-CK;2-FI,250,1691,841.0
3,lane_net-CK;2-FI,250,1691,841.0
22,lane_net-CK;2-FI,150,1035,841.0
22,lane_net-CK;2-FI,100,705,841.0
3,lane_net-CK;2-FI,150,1035,841.0
3,lane_net-CK;2-FI,50,84,841.0
3,lane_net-CK;2-FI,200,690,841.0
3,lane_net-CK;2-FI,100,705,841.0
22,lane_net-CK;2-FI,50,84,841.0
22,lane_net-CK;2-FI,200,690,841.0
16,lane_net-IM;2-JM,100,698,861.2
16,lane_net-IM;2-JM,150,1023,861.2
16,lane_net-IM;2-JM,50,96,861.2
16,lane_net-IM;2-JM,250,2039,861.2
16,lane_net-IM;2-JM,200,450,861.2
23,lane_net-CK;2-CJ,50,95,869.8
23,lane_net-CK;2-CJ,100,991,869.8
23,lane_net-CK;2-CJ,200,496,869.8
23,lane_net-CK;2-CJ,150,1046,869.8
23,lane_net-CK;2-CJ,250,1721,869.8
4,net_net-EL-CJ,150,1029,887.6
4,net_net-EL-CJ,200,252,887.6
4,net_net-EL-CJ,50,94,887.6
4,net_net-EL-CJ,250,2353,887.6
4,net_net-EL-CJ,100,710,887.6
19,lane_net-IJ;2-FI,200,718,896.8
19,lane_net-IJ;2-FI,100,702,896.8
19,lane_net-IJ;2-FI,250,1953,896.8
19,lane_net-IJ;2-FI,50,101,896.8
19,lane_net-IJ;2-FI,150,1010,896.8
8,net_net-FI-BC,50,91,897.6
8,net_net-FI-BC,250,1956,897.6
8,net_net-FI-BC,200,999,897.6
8,net_net-FI-BC,100,694,897.6
8,net_net-FI-BC,150,748,897.6
5,net_net-CJ-BG,150,1070,907.8
5,net_net-CJ-BG,250,2085,907.8
5,net_net-CJ-BG,200,293,907.8
5,net_net-CJ-BG,100,997,907.8
5,net_net-CJ-BG,50,94,907.8
14,lane_lane-IJ;2-AL;2,200,753,915.2
14,lane_lane-IJ;2-AL;2,250,1997,915.2
14,lane_lane-IJ;2-AL;2,100,713,915.2
14,lane_lane-IJ;2-AL;2,150,1006,915.2
14,lane_lane-IJ;2-AL;2,50,107,915.2
17,net_net-JM-BG,250,2264,921.6
17,net_net-JM-BG,200,490,921.6
17,net_net-JM-BG,50,93,921.6
17,net_net-JM-BG,150,1052,921.6
17,net_net-JM-BG,100,709,921.6
29,net_net-FK-AD,200,784,936.2
29,net_net-FK-AD,50,86,936.2
29,net_net-FK-AD,150,1309,936.2
29,net_net-FK-AD,100,992,936.2
29,net_net-FK-AD,250,1510,936.2
2,lane_lane-IM;2-HL;2,150,1083,942.6
2,lane_lane-IM;2-HL;2,50,97,942.6
2,lane_lane-IM;2-HL;2,250,2271,942.6
2,lane_lane-IM;2-HL;2,200,267,942.6
2,lane_lane-IM;2-HL;2,100,995,942.6
11,lane_lane-GH;2-FG;2,150,776,984.4
