ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
61,lane_net-KH;2-FJ,200,742,473.8
61,lane_net-KH;2-FJ,150,416,473.8
65,lane_net-KH;2-FJ,100,116,473.8
65,lane_net-KH;2-FJ,150,416,473.8
61,lane_net-KH;2-FJ,50,71,473.8
65,lane_net-KH;2-FJ,250,1024,473.8
65,lane_net-KH;2-FJ,50,71,473.8
61,lane_net-KH;2-FJ,250,1024,473.8
61,lane_net-KH;2-FJ,100,116,473.8
65,lane_net-KH;2-FJ,200,742,473.8
50,net_net-FJ-FJ,50,88,497.0
27,net_net-FJ-FJ,200,759,497.0
27,net_net-FJ-FJ,100,116,497.0
44,net_net-FJ-FJ,250,850,497.0
68,net_net-FJ-FJ,50,88,497.0
60,net_net-FJ-FJ,100,116,497.0
60,net_net-FJ-FJ,250,850,497.0
27,net_net-FJ-FJ,150,672,497.0
45,net_net-FJ-FJ,50,88,497.0
39,net_net-FJ-FJ,100,116,497.0
45,net_net-FJ-FJ,200,759,497.0
15,net_net-FJ-FJ,200,759,497.0
19,net_net-FJ-FJ,50,88,497.0
15,net_net-FJ-FJ,250,850,497.0
39,net_net-FJ-FJ,200,759,497.0
45,net_net-FJ-FJ,150,672,497.0
15,net_net-FJ-FJ,150,672,497.0
39,net_net-FJ-FJ,50,88,497.0
19,net_net-FJ-FJ,250,850,497.0
19,net_net-FJ-FJ,150,672,497.0
60,net_net-FJ-FJ,150,672,497.0
44,net_net-FJ-FJ,50,88,497.0
68,net_net-FJ-FJ,200,759,497.0
19,net_net-FJ-FJ,100,116,497.0
39,net_net-FJ-FJ,250,850,497.0
27,net_net-FJ-FJ,250,850,497.0
60,net_net-FJ-FJ,200,759,497.0
15,net_net-FJ-FJ,50,88,497.0
44,net_net-FJ-FJ,150,672,497.0
68,net_net-FJ-FJ,100,116,497.0
45,net_net-FJ-FJ,100,116,497.0
50,net_net-FJ-FJ,250,850,497.0
27,net_net-FJ-FJ,50,88,497.0
44,net_net-FJ-FJ,100,116,497.0
15,net_net-FJ-FJ,100,116,497.0
68,net_net-FJ-FJ,150,672,497.0
39,net_net-FJ-FJ,150,672,497.0
68,net_net-FJ-FJ,250,850,497.0
50,net_net-FJ-FJ,100,116,497.0
44,net_net-FJ-FJ,200,759,497.0
50,net_net-FJ-FJ,150,672,497.0
60,net_net-FJ-FJ,50,88,497.0
45,net_net-FJ-FJ,250,850,497.0
50,net_net-FJ-FJ,200,759,497.0
19,net_net-FJ-FJ,200,759,497.0
55,lane_net-JM;2-GI,100,396,508.6
55,lane_net-JM;2-GI,200,759,508.6
55,lane_net-JM;2-GI,50,79,508.6
55,lane_net-JM;2-GI,150,426,508.6
55,lane_net-JM;2-GI,250,883,508.6
37,lane_lane-HD;2-HE;2,200,1050,511.0
37,lane_lane-HD;2-HE;2,250,876,511.0
37,lane_lane-HD;2-HE;2,100,114,511.0
37,lane_lane-HD;2-HE;2,150,444,511.0
