ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
74,lane_net-KH;2-FJ,50,71,473.8
74,lane_net-KH;2-FJ,100,116,473.8
74,lane_net-KH;2-FJ,250,1024,473.8
74,lane_net-KH;2-FJ,150,416,473.8
74,lane_net-KH;2-FJ,200,742,473.8
22,net_net-FJ-FJ,150,672,497.0
69,net_net-FJ-FJ,150,672,497.0
22,net_net-FJ-FJ,100,116,497.0
22,net_net-FJ-FJ,50,88,497.0
29,net_net-FJ-FJ,150,672,497.0
69,net_net-FJ-FJ,100,116,497.0
29,net_net-FJ-FJ,250,850,497.0
22,net_net-FJ-FJ,200,759,497.0
69,net_net-FJ-FJ,50,88,497.0
29,net_net-FJ-FJ,100,116,497.0
29,net_net-FJ-FJ,50,88,497.0
69,net_net-FJ-FJ,200,759,497.0
29,net_net-FJ-FJ,200,759,497.0
22,net_net-FJ-FJ,250,850,497.0
69,net_net-FJ-FJ,250,850,497.0
73,lane_net-AC;2-FJ,200,746,509.4
73,lane_net-AC;2-FJ,50,81,509.4
73,lane_net-AC;2-FJ,250,886,509.4
70,lane_net-AC;2-FJ,100,390,509.4
70,lane_net-AC;2-FJ,50,81,509.4
70,lane_net-AC;2-FJ,150,444,509.4
70,lane_net-AC;2-FJ,200,746,509.4
73,lane_net-AC;2-FJ,100,390,509.4
30,lane_net-AC;2-FJ,250,886,509.4
70,lane_net-AC;2-FJ,250,886,509.4
30,lane_net-AC;2-FJ,150,444,509.4
73,lane_net-AC;2-FJ,150,444,509.4
30,lane_net-AC;2-FJ,50,81,509.4
30,lane_net-AC;2-FJ,100,390,509.4
30,lane_net-AC;2-FJ,200,746,509.4
2,lane_net-AC;2-GI,150,461,512.2
2,lane_net-AC;2-GI,50,87,512.2
2,lane_net-AC;2-GI,200,756,512.2
2,lane_net-AC;2-GI,100,389,512.2
2,lane_net-AC;2-GI,250,868,512.2
1,lane_net-EB;2-GI,200,842,523.4
1,lane_net-EB;2-GI,250,1119,523.4
1,lane_net-EB;2-GI,100,124,523.4
1,lane_net-EB;2-GI,50,89,523.4
1,lane_net-EB;2-GI,150,443,523.4
39,lane_lane-AB;2-AB;2,250,873,524.6
39,lane_lane-AB;2-AB;2,200,804,524.6
39,lane_lane-AB;2-AB;2,50,86,524.6
39,lane_lane-AB;2-AB;2,100,407,524.6
39,lane_lane-AB;2-AB;2,150,453,524.6
35,lane_net-GD;2-GI,50,334,539.6
35,lane_net-GD;2-GI,200,753,539.6
5,lane_net-GD;2-GI,100,346,539.6
5,lane_net-GD;2-GI,150,445,539.6
5,lane_net-GD;2-GI,200,753,539.6
35,lane_net-GD;2-GI,250,820,539.6
5,lane_net-GD;2-GI,250,820,539.6
35,lane_net-GD;2-GI,100,346,539.6
35,lane_net-GD;2-GI,150,445,539.6
5,lane_net-GD;2-GI,50,334,539.6
45,lane_net-JM;2-FJ,200,752,548.0
45,lane_net-JM;2-FJ,100,395,548.0
31,lane_net-JM;2-FJ,200,752,548.0
58,lane_net-JM;2-FJ,100,395,548.0
55,lane_net-JM;2-FJ,150,439,548.0
65,lane_net-JM;2-FJ,200,752,548.0
31,lane_net-JM;2-FJ,50,70,548.0
45,lane_net-JM;2-FJ,50,70,548.0
55,lane_net-JM;2-FJ,200,752,548.0
55,lane_net-JM;2-FJ,50,70,548.0
50,lane_net-JM;2-FJ,250,1084,548.0
21,lane_net-JM;2-FJ,150,439,548.0
58,lane_net-JM;2-FJ,50,70,548.0
58,lane_net-JM;2-FJ,200,752,548.0
31,lane_net-JM;2-FJ,100,395,548.0
21,lane_net-JM;2-FJ,100,395,548.0
65,lane_net-JM;2-FJ,150,439,548.0
21,lane_net-JM;2-FJ,50,70,548.0
45,lane_net-JM;2-FJ,250,1084,548.0
50,lane_net-JM;2-FJ,50,70,548.0
65,lane_net-JM;2-FJ,250,1084,548.0
65,lane_net-JM;2-FJ,50,70,548.0
31,lane_net-JM;2-FJ,150,439,548.0
65,lane_net-JM;2-FJ,100,395,548.0
45,lane_net-JM;2-FJ,150,439,548.0
58,lane_net-JM;2-FJ,150,439,548.0
55,lane_net-JM;2-FJ,100,395,548.0
21,lane_net-JM;2-FJ,200,752,548.0
58,lane_net-JM;2-FJ,250,1084,548.0
50,lane_net-JM;2-FJ,100,395,548.0
55,lane_net-JM;2-FJ,250,1084,548.0
50,lane_net-JM;2-FJ,200,752,548.0
21,lane_net-JM;2-FJ,250,1084,548.0
31,lane_net-JM;2-FJ,250,1084,548.0
50,lane_net-JM;2-FJ,150,439,548.0
37,lane_net-GH;2-FJ,100,380,549.2
52,lane_net-GH;2-FJ,100,380,549.2
37,lane_net-GH;2-FJ,250,748,549.2
37,lane_net-GH;2-FJ,50,80,549.2
52,lane_net-GH;2-FJ,150,449,549.2
52,lane_net-GH;2-FJ,50,80,549.2
37,lane_net-GH;2-FJ,150,449,549.2
52,lane_net-GH;2-FJ,250,748,549.2
37,lane_net-GH;2-FJ,200,1089,549.2
52,lane_net-GH;2-FJ,200,1089,549.2
42,lane_net-JL;2-FJ,250,829,551.2
42,lane_net-JL;2-FJ,200,762,551.2
42,lane_net-JL;2-FJ,150,675,551.2
42,lane_net-JL;2-FJ,100,409,551.2
42,lane_net-JL;2-FJ,50,81,551.2
15,lane_lane-CF;2-DB;2,50,88,556.2
15,lane_lane-CF;2-DB;2,200,775,556.2
15,lane_lane-CF;2-DB;2,150,448,556.2
15,lane_lane-CF;2-DB;2,250,827,556.2
15,lane_lane-CF;2-DB;2,100,643,556.2
12,lane_net-KM;2-FJ,250,1134,558.2
12,lane_net-KM;2-FJ,50,83,558.2
12,lane_net-KM;2-FJ,200,747,558.2
33,lane_net-KM;2-FJ,200,747,558.2
33,lane_net-KM;2-FJ,250,1134,558.2
33,lane_net-KM;2-FJ,50,83,558.2
33,lane_net-KM;2-FJ,150,428,558.2
33,lane_net-KM;2-FJ,100,399,558.2
12,lane_net-KM;2-FJ,100,399,558.2
12,lane_net-KM;2-FJ,150,428,558.2
24,lane_lane-DB;2-HE;2,250,882,563.6
24,lane_lane-DB;2-HE;2,150,679,563.6
24,lane_lane-DB;2-HE;2,50,81,563.6
24,lane_lane-DB;2-HE;2,200,772,563.6
24,lane_lane-DB;2-HE;2,100,404,563.6
53,lane_net-LI;2-FJ,200,782,564.0
57,lane_net-LI;2-FJ,250,1077,564.0
57,lane_net-LI;2-FJ,150,458,564.0
40,lane_net-LI;2-FJ,100,414,564.0
53,lane_net-LI;2-FJ,50,89,564.0
57,lane_net-LI;2-FJ,200,782,564.0
40,lane_net-LI;2-FJ,200,782,564.0
53,lane_net-LI;2-FJ,250,1077,564.0
57,lane_net-LI;2-FJ,100,414,564.0
53,lane_net-LI;2-FJ,150,458,564.0
40,lane_net-LI;2-FJ,150,458,564.0
40,lane_net-LI;2-FJ,250,1077,564.0
53,lane_net-LI;2-FJ,100,414,564.0
40,lane_net-LI;2-FJ,50,89,564.0
57,lane_net-LI;2-FJ,50,89,564.0
51,lane_net-DE;2-FJ,100,393,568.4
38,lane_net-DE;2-FJ,150,444,568.4
68,lane_net-DE;2-FJ,200,808,568.4
68,lane_net-DE;2-FJ,150,444,568.4
38,lane_net-DE;2-FJ,100,393,568.4
51,lane_net-DE;2-FJ,250,1109,568.4
68,lane_net-DE;2-FJ,250,1109,568.4
38,lane_net-DE;2-FJ,200,808,568.4
51,lane_net-DE;2-FJ,200,808,568.4
38,lane_net-DE;2-FJ,250,1109,568.4
68,lane_net-DE;2-FJ,100,393,568.4
51,lane_net-DE;2-FJ,150,444,568.4
38,lane_net-DE;2-FJ,50,88,568.4
68,lane_net-DE;2-FJ,50,88,568.4
51,lane_net-DE;2-FJ,50,88,568.4
56,lane_net-FI;2-FJ,100,386,571.8
56,lane_net-FI;2-FJ,50,82,571.8
56,lane_net-FI;2-FJ,150,465,571.8
56,lane_net-FI;2-FJ,200,802,571.8
56,lane_net-FI;2-FJ,250,1124,571.8
72,lane_net-AD;2-FJ,250,1053,594.0
32,lane_net-AD;2-FJ,100,396,594.0
