ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
35,lane_net-KH;2-FJ,50,71,441.0
35,lane_net-KH;2-FJ,100,116,441.0
35,lane_net-KH;2-FJ,150,416,441.0
35,lane_net-KH;2-FJ,200,742,441.0
35,lane_net-KH;2-FJ,250,860,441.0
5,lane_lane-HE;2-KH;2,50,79,442.4
5,lane_lane-HE;2-KH;2,100,114,442.4
5,lane_lane-HE;2-KH;2,150,166,442.4
5,lane_lane-HE;2-KH;2,200,788,442.4
5,lane_lane-HE;2-KH;2,250,1065,442.4
12,lane_net-KH;2-GI,50,80,455.20000000000005
12,lane_net-KH;2-GI,100,114,455.20000000000005
12,lane_net-KH;2-GI,150,179,455.20000000000005
12,lane_net-KH;2-GI,200,779,455.20000000000005
12,lane_net-KH;2-GI,250,1124,455.20000000000005
48,lane_net-EB;2-GI,50,89,458.4
48,lane_net-EB;2-GI,100,124,458.4
48,lane_net-EB;2-GI,150,443,458.4
48,lane_net-EB;2-GI,200,572,458.4
48,lane_net-EB;2-GI,250,1064,458.4
8,lane_net-JI;2-GI,50,80,492.20000000000005
8,lane_net-JI;2-GI,100,118,492.20000000000005
8,lane_net-JI;2-GI,150,440,492.20000000000005
8,lane_net-JI;2-GI,200,525,492.20000000000005
8,lane_net-JI;2-GI,250,1298,492.20000000000005
19,lane_net-JI;2-GI,50,80,492.20000000000005
19,lane_net-JI;2-GI,100,118,492.20000000000005
19,lane_net-JI;2-GI,150,440,492.20000000000005
19,lane_net-JI;2-GI,200,525,492.20000000000005
19,lane_net-JI;2-GI,250,1298,492.20000000000005
21,lane_lane-KH;2-JI;2,50,71,509.79999999999995
21,lane_lane-KH;2-JI;2,100,120,509.79999999999995
21,lane_lane-KH;2-JI;2,150,200,509.79999999999995
21,lane_lane-KH;2-JI;2,200,1030,509.79999999999995
21,lane_lane-KH;2-JI;2,250,1128,509.79999999999995
37,lane_lane-FI;2-AC;2,50,88,510.79999999999995
37,lane_lane-FI;2-AC;2,100,387,510.79999999999995
37,lane_lane-FI;2-AC;2,150,465,510.79999999999995
37,lane_lane-FI;2-AC;2,200,756,510.79999999999995
37,lane_lane-FI;2-AC;2,250,858,510.79999999999995
36,lane_net-GD;2-GI,50,334,530.0
36,lane_net-GD;2-GI,100,346,530.0
36,lane_net-GD;2-GI,150,440,530.0
36,lane_net-GD;2-GI,200,753,530.0
36,lane_net-GD;2-GI,250,777,530.0
52,lane_net-GD;2-GI,50,334,530.0
52,lane_net-GD;2-GI,100,346,530.0
52,lane_net-GD;2-GI,150,440,530.0
52,lane_net-GD;2-GI,200,753,530.0
52,lane_net-GD;2-GI,250,777,530.0
39,lane_lane-DB;2-AC;2,50,83,545.0
39,lane_lane-DB;2-AC;2,100,405,545.0
39,lane_lane-DB;2-AC;2,150,435,545.0
39,lane_lane-DB;2-AC;2,200,711,545.0
39,lane_lane-DB;2-AC;2,250,1091,545.0
15,lane_net-JM;2-GI,50,79,548.8
15,lane_net-JM;2-GI,100,396,548.8
15,lane_net-JM;2-GI,150,427,548.8
15,lane_net-JM;2-GI,200,758,548.8
15,lane_net-JM;2-GI,250,1084,548.8
29,lane_net-EB;2-FJ,50,88,556.0
29,lane_net-EB;2-FJ,100,126,556.0
29,lane_net-EB;2-FJ,150,447,556.0
29,lane_net-EB;2-FJ,200,985,556.0
29,lane_net-EB;2-FJ,250,1134,556.0
41,lane_net-KM;2-FJ,50,83,557.0
41,lane_net-KM;2-FJ,100,399,557.0
41,lane_net-KM;2-FJ,150,426,557.0
41,lane_net-KM;2-FJ,200,747,557.0
41,lane_net-KM;2-FJ,250,1130,557.0
50,lane_net-KM;2-FJ,50,83,557.0
50,lane_net-KM;2-FJ,100,399,557.0
50,lane_net-KM;2-FJ,150,426,557.0
50,lane_net-KM;2-FJ,200,747,557.0
50,lane_net-KM;2-FJ,250,1130,557.0
26,lane_net-AB;2-GI,50,89,557.4
26,lane_net-AB;2-GI,100,131,557.4
26,lane_net-AB;2-GI,150,452,557.4
26,lane_net-AB;2-GI,200,1038,557.4
26,lane_net-AB;2-GI,250,1077,557.4
51,lane_lane-LI;2-JM;2,50,86,559.6
51,lane_lane-LI;2-JM;2,100,407,559.6
51,lane_lane-LI;2-JM;2,150,435,559.6
51,lane_lane-LI;2-JM;2,200,753,559.6
51,lane_lane-LI;2-JM;2,250,1117,559.6
16,lane_lane-HE;2-HE;2,50,82,567.5999999999999
16,lane_lane-HE;2-HE;2,100,413,567.5999999999999
16,lane_lane-HE;2-HE;2,150,435,567.5999999999999
16,lane_lane-HE;2-HE;2,200,777,567.5999999999999
16,lane_lane-HE;2-HE;2,250,1131,567.5999999999999
40,lane_net-FI;2-FJ,50,82,570.2
40,lane_net-FI;2-FJ,100,386,570.2
40,lane_net-FI;2-FJ,150,465,570.2
40,lane_net-FI;2-FJ,200,793,570.2
40,lane_net-FI;2-FJ,250,1125,570.2
6,lane_lane-JI;2-GD;2,50,335,576.8000000000001
6,lane_lane-JI;2-GD;2,100,349,576.8000000000001
6,lane_lane-JI;2-GD;2,150,433,576.8000000000001
6,lane_lane-JI;2-GD;2,200,994,576.8000000000001
6,lane_lane-JI;2-GD;2,250,773,576.8000000000001
58,lane_lane-HE;2-GF;2,50,89,578.2
58,lane_lane-HE;2-GF;2,100,133,578.2
58,lane_lane-HE;2-GF;2,150,453,578.2
58,lane_lane-HE;2-GF;2,200,814,578.2
58,lane_lane-HE;2-GF;2,250,1402,578.2
32,lane_lane-GD;2-CF;2,50,345,579.4
32,lane_lane-GD;2-CF;2,100,352,579.4
32,lane_lane-GD;2-CF;2,150,685,579.4
32,lane_lane-GD;2-CF;2,200,714,579.4
32,lane_lane-GD;2-CF;2,250,801,579.4
38,lane_lane-GH;2-GD;2,50,334,587.4
38,lane_lane-GH;2-GD;2,100,369,587.4
38,lane_lane-GH;2-GD;2,150,404,587.4
38,lane_lane-GH;2-GD;2,200,715,587.4
38,lane_lane-GH;2-GD;2,250,1115,587.4
4,lane_net-DC;2-GI,50,81,592.8
4,lane_net-DC;2-GI,100,674,592.8
4,lane_net-DC;2-GI,150,446,592.8
4,lane_net-DC;2-GI,200,742,592.8
4,lane_net-DC;2-GI,250,1021,592.8
1,lane_lane-AC;2-DC;2,50,78,597.0
1,lane_lane-AC;2-DC;2,100,370,597.0
1,lane_lane-AC;2-DC;2,150,451,597.0
1,lane_lane-AC;2-DC;2,200,755,597.0
1,lane_lane-AC;2-DC;2,250,1331,597.0
11,lane_net-JK;2-FJ,50,77,598.8
11,lane_net-JK;2-FJ,100,364,598.8
11,lane_net-JK;2-FJ,150,409,598.8
11,lane_net-JK;2-FJ,200,1047,598.8
11,lane_net-JK;2-FJ,250,1097,598.8
20,lane_net-GC;2-GI,50,71,604.2
20,lane_net-GC;2-GI,100,378,604.2
20,lane_net-GC;2-GI,150,444,604.2
20,lane_net-GC;2-GI,200,757,604.2
20,lane_net-GC;2-GI,250,1371,604.2
10,lane_net-JM;2-FJ,50,70,605.8
10,lane_net-JM;2-FJ,100,395,605.8
10,lane_net-JM;2-FJ,150,439,605.8
