ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
11,lane_net-KH;2-GI,50,80,455.20000000000005
11,lane_net-KH;2-GI,100,114,455.20000000000005
11,lane_net-KH;2-GI,150,179,455.20000000000005
11,lane_net-KH;2-GI,200,779,455.20000000000005
11,lane_net-KH;2-GI,250,1124,455.20000000000005
56,lane_net-KH;2-GI,50,80,455.20000000000005
56,lane_net-KH;2-GI,100,114,455.20000000000005
56,lane_net-KH;2-GI,150,179,455.20000000000005
56,lane_net-KH;2-GI,200,779,455.20000000000005
56,lane_net-KH;2-GI,250,1124,455.20000000000005
29,lane_lane-LI;2-AC;2,50,88,456.79999999999995
29,lane_lane-LI;2-AC;2,100,112,456.79999999999995
29,lane_lane-LI;2-AC;2,150,453,456.79999999999995
29,lane_lane-LI;2-AC;2,200,761,456.79999999999995
29,lane_lane-LI;2-AC;2,250,870,456.79999999999995
42,lane_lane-DB;2-EB;2,50,73,479.59999999999997
42,lane_lane-DB;2-EB;2,100,109,479.59999999999997
42,lane_lane-DB;2-EB;2,150,680,479.59999999999997
42,lane_lane-DB;2-EB;2,200,755,479.59999999999997
42,lane_lane-DB;2-EB;2,250,781,479.59999999999997
51,lane_lane-EB;2-DB;2,50,73,479.59999999999997
51,lane_lane-EB;2-DB;2,100,109,479.59999999999997
51,lane_lane-EB;2-DB;2,150,680,479.59999999999997
51,lane_lane-EB;2-DB;2,200,755,479.59999999999997
51,lane_lane-EB;2-DB;2,250,781,479.59999999999997
4,lane_lane-GC;2-AB;2,50,75,481.79999999999995
4,lane_lane-GC;2-AB;2,100,113,481.79999999999995
4,lane_lane-GC;2-AB;2,150,417,481.79999999999995
4,lane_lane-GC;2-AB;2,200,1012,481.79999999999995
4,lane_lane-GC;2-AB;2,250,792,481.79999999999995
36,lane_lane-KM;2-HE;2,50,78,519.5999999999999
36,lane_lane-KM;2-HE;2,100,400,519.5999999999999
36,lane_lane-KM;2-HE;2,150,186,519.5999999999999
36,lane_lane-KM;2-HE;2,200,798,519.5999999999999
36,lane_lane-KM;2-HE;2,250,1136,519.5999999999999
37,lane_lane-HE;2-AC;2,50,82,549.4000000000001
37,lane_lane-HE;2-AC;2,100,123,549.4000000000001
37,lane_lane-HE;2-AC;2,150,454,549.4000000000001
37,lane_lane-HE;2-AC;2,200,1294,549.4000000000001
37,lane_lane-HE;2-AC;2,250,794,549.4000000000001
16,lane_net-GH;2-FJ,50,80,554.6
16,lane_net-GH;2-FJ,100,380,554.6
16,lane_net-GH;2-FJ,150,449,554.6
16,lane_net-GH;2-FJ,200,1092,554.6
16,lane_net-GH;2-FJ,250,772,554.6
44,lane_net-AB;2-GI,50,89,557.4
44,lane_net-AB;2-GI,100,131,557.4
44,lane_net-AB;2-GI,150,452,557.4
44,lane_net-AB;2-GI,200,1038,557.4
44,lane_net-AB;2-GI,250,1077,557.4
33,lane_net-FI;2-GI,50,89,558.0
33,lane_net-FI;2-GI,100,409,558.0
33,lane_net-FI;2-GI,150,449,558.0
33,lane_net-FI;2-GI,200,782,558.0
33,lane_net-FI;2-GI,250,1061,558.0
49,lane_net-FI;2-GI,50,89,558.0
49,lane_net-FI;2-GI,100,409,558.0
49,lane_net-FI;2-GI,150,449,558.0
49,lane_net-FI;2-GI,200,782,558.0
49,lane_net-FI;2-GI,250,1061,558.0
20,lane_lane-DB;2-AD;2,50,82,564.4000000000001
20,lane_lane-DB;2-AD;2,100,410,564.4000000000001
20,lane_lane-DB;2-AD;2,150,442,564.4000000000001
20,lane_lane-DB;2-AD;2,200,772,564.4000000000001
20,lane_lane-DB;2-AD;2,250,1116,564.4000000000001
26,lane_lane-EB;2-LI;2,50,76,569.6
26,lane_lane-EB;2-LI;2,100,116,569.6
26,lane_lane-EB;2-LI;2,150,442,569.6
26,lane_lane-EB;2-LI;2,200,812,569.6
26,lane_lane-EB;2-LI;2,250,1402,569.6
43,lane_lane-KH;2-CF;2,50,72,570.2
43,lane_lane-KH;2-CF;2,100,127,570.2
43,lane_lane-KH;2-CF;2,150,408,570.2
43,lane_lane-KH;2-CF;2,200,816,570.2
43,lane_lane-KH;2-CF;2,250,1428,570.2
52,lane_lane-CF;2-KH;2,50,72,570.2
52,lane_lane-CF;2-KH;2,100,127,570.2
52,lane_lane-CF;2-KH;2,150,408,570.2
52,lane_lane-CF;2-KH;2,200,816,570.2
52,lane_lane-CF;2-KH;2,250,1428,570.2
59,lane_net-FI;2-FJ,50,82,570.2
59,lane_net-FI;2-FJ,100,386,570.2
59,lane_net-FI;2-FJ,150,465,570.2
59,lane_net-FI;2-FJ,200,793,570.2
59,lane_net-FI;2-FJ,250,1125,570.2
25,lane_lane-AD;2-DE;2,50,88,574.6
25,lane_lane-AD;2-DE;2,100,123,574.6
25,lane_lane-AD;2-DE;2,150,434,574.6
25,lane_lane-AD;2-DE;2,200,1084,574.6
25,lane_lane-AD;2-DE;2,250,1144,574.6
55,lane_net-DB;2-GI,50,333,584.0
55,lane_net-DB;2-GI,100,641,584.0
55,lane_net-DB;2-GI,150,426,584.0
55,lane_net-DB;2-GI,200,740,584.0
55,lane_net-DB;2-GI,250,780,584.0
5,lane_lane-JK;2-GC;2,50,78,599.6
5,lane_lane-JK;2-GC;2,100,387,599.6
5,lane_lane-JK;2-GC;2,150,423,599.6
5,lane_lane-JK;2-GC;2,200,752,599.6
5,lane_lane-JK;2-GC;2,250,1358,599.6
35,lane_lane-FI;2-GF;2,50,88,605.0
35,lane_lane-FI;2-GF;2,100,124,605.0
35,lane_lane-FI;2-GF;2,150,668,605.0
35,lane_lane-FI;2-GF;2,200,1067,605.0
35,lane_lane-FI;2-GF;2,250,1078,605.0
23,lane_lane-KH;2-DE;2,50,71,605.2
23,lane_lane-KH;2-DE;2,100,380,605.2
23,lane_lane-KH;2-DE;2,150,389,605.2
23,lane_lane-KH;2-DE;2,200,809,605.2
23,lane_lane-KH;2-DE;2,250,1377,605.2
54,lane_net-LI;2-GI,50,89,614.6
54,lane_net-LI;2-GI,100,412,614.6
54,lane_net-LI;2-GI,150,447,614.6
54,lane_net-LI;2-GI,200,1019,614.6
54,lane_net-LI;2-GI,250,1106,614.6
45,lane_lane-AC;2-AB;2,50,87,629.8
45,lane_lane-AC;2-AB;2,100,399,629.8
45,lane_lane-AC;2-AB;2,150,458,629.8
45,lane_lane-AC;2-AB;2,200,785,629.8
45,lane_lane-AC;2-AB;2,250,1420,629.8
7,lane_lane-EB;2-GD;2,50,345,630.1999999999999
7,lane_lane-EB;2-GD;2,100,406,630.1999999999999
7,lane_lane-EB;2-GD;2,150,463,630.1999999999999
7,lane_lane-EB;2-GD;2,200,795,630.1999999999999
7,lane_lane-EB;2-GD;2,250,1142,630.1999999999999
9,lane_lane-GD;2-AB;2,50,80,639.6
9,lane_lane-GD;2-AB;2,100,382,639.6
9,lane_lane-GD;2-AB;2,150,672,639.6
9,lane_lane-GD;2-AB;2,200,1010,639.6
9,lane_lane-GD;2-AB;2,250,1054,639.6
14,lane_net-JK;2-GI,50,79,640.6
14,lane_net-JK;2-GI,100,368,640.6
14,lane_net-JK;2-GI,150,673,640.6
14,lane_net-JK;2-GI,200,1285,640.6
14,lane_net-JK;2-GI,250,798,640.6
8,lane_net-GC;2-FJ,50,73,644.8
8,lane_net-GC;2-FJ,100,388,644.8
8,lane_net-GC;2-FJ,150,417,644.8
8,lane_net-GC;2-FJ,200,1009,644.8
8,lane_net-GC;2-FJ,250,1337,644.8
13,lane_net-GC;2-FJ,50,73,644.8
13,lane_net-GC;2-FJ,100,388,644.8
13,lane_net-GC;2-FJ,150,417,644.8
13,lane_net-GC;2-FJ,200,1009,644.8
13,lane_net-GC;2-FJ,250,1337,644.8
15,lane_net-GC;2-FJ,50,73,644.8
15,lane_net-GC;2-FJ,100,388,644.8
15,lane_net-GC;2-FJ,150,417,644.8
15,lane_net-GC;2-FJ,200,1009,644.8
15,lane_net-GC;2-FJ,250,1337,644.8
30,lane_net-GD;2-FJ,50,344,648.6
30,lane_net-GD;2-FJ,100,355,648.6
30,lane_net-GD;2-FJ,150,725,648.6
30,lane_net-GD;2-FJ,200,785,648.6
30,lane_net-GD;2-FJ,250,1034,648.6
18,lane_net-HE;2-GI,50,81,665.4000000000001
18,lane_net-HE;2-GI,100,404,665.4000000000001
18,lane_net-HE;2-GI,150,698,665.4000000000001
18,lane_net-HE;2-GI,200,1075,665.4000000000001
18,lane_net-HE;2-GI,250,1069,665.4000000000001
58,lane_net-HE;2-GI,50,81,665.4000000000001
58,lane_net-HE;2-GI,100,404,665.4000000000001
58,lane_net-HE;2-GI,150,698,665.4000000000001
58,lane_net-HE;2-GI,200,1075,665.4000000000001
58,lane_net-HE;2-GI,250,1069,665.4000000000001
3,lane_lane-GH;2-GC;2,50,71,667.8
3,lane_lane-GH;2-GC;2,100,677,667.8
3,lane_lane-GH;2-GC;2,150,471,667.8
3,lane_lane-GH;2-GC;2,200,781,667.8
3,lane_lane-GH;2-GC;2,250,1339,667.8
2,lane_lane-JL;2-AD;2,50,75,676.2
2,lane_lane-JL;2-AD;2,100,386,676.2
2,lane_lane-JL;2-AD;2,150,699,676.2
2,lane_lane-JL;2-AD;2,200,1084,676.2
2,lane_lane-JL;2-AD;2,250,1137,676.2
19,lane_lane-DC;2-GH;2,50,74,676.8
19,lane_lane-DC;2-GH;2,100,397,676.8
19,lane_lane-DC;2-GH;2,150,678,676.8
19,lane_lane-DC;2-GH;2,200,1081,676.8
19,lane_lane-DC;2-GH;2,250,1154,676.8
40,lane_lane-JL;2-GD;2,50,335,683.8
40,lane_lane-JL;2-GD;2,100,346,683.8
40,lane_lane-JL;2-GD;2,150,673,683.8
40,lane_lane-JL;2-GD;2,200,1016,683.8
40,lane_lane-JL;2-GD;2,250,1049,683.8
24,lane_lane-GC;2-JI;2,50,74,699.2
24,lane_lane-GC;2-JI;2,100,380,699.2
24,lane_lane-GC;2-JI;2,150,671,699.2
24,lane_lane-GC;2-JI;2,200,1006,699.2
24,lane_lane-GC;2-JI;2,250,1365,699.2
34,lane_net-JG;2-FJ,50,68,703.8
34,lane_net-JG;2-FJ,100,381,703.8
34,lane_net-JG;2-FJ,150,724,703.8
34,lane_net-JG;2-FJ,200,1290,703.8
34,lane_net-JG;2-FJ,250,1056,703.8
21,lane_lane-GD;2-AC;2,50,86,717.6
21,lane_lane-GD;2-AC;2,100,405,717.6
21,lane_lane-GD;2-AC;2,150,440,717.6
21,lane_lane-GD;2-AC;2,200,757,717.6
21,lane_lane-GD;2-AC;2,250,1900,717.6
1,lane_net-JI;2-FJ,50,91,720.0
1,lane_net-JI;2-FJ,100,655,720.0
1,lane_net-JI;2-FJ,150,690,720.0
1,lane_net-JI;2-FJ,200,1045,720.0
1,lane_net-JI;2-FJ,250,1119,720.0
53,lane_lane-KG;2-JL;2,50,79,723.0
53,lane_lane-KG;2-JL;2,100,409,723.0
53,lane_lane-KG;2-JL;2,150,438,723.0
53,lane_lane-KG;2-JL;2,200,1340,723.0
53,lane_lane-KG;2-JL;2,250,1349,723.0
57,lane_lane-HD;2-DC;2,50,352,723.2
57,lane_lane-HD;2-DC;2,100,429,723.2
57,lane_lane-HD;2-DC;2,150,745,723.2
57,lane_lane-HD;2-DC;2,200,725,723.2
57,lane_lane-HD;2-DC;2,250,1365,723.2
