ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
83,lane_lane-KH;2-EB;2,100,122,429.8
83,lane_lane-KH;2-EB;2,150,169,429.8
83,lane_lane-KH;2-EB;2,250,881,429.8
83,lane_lane-KH;2-EB;2,200,907,429.8
83,lane_lane-KH;2-EB;2,50,70,429.8
90,lane_lane-KH;2-HE;2,200,788,442.4
86,lane_lane-KH;2-HE;2,250,1065,442.4
68,lane_lane-KH;2-HE;2,250,1065,442.4
86,lane_lane-KH;2-HE;2,100,114,442.4
90,lane_lane-KH;2-HE;2,50,79,442.4
90,lane_lane-KH;2-HE;2,150,166,442.4
90,lane_lane-KH;2-HE;2,100,114,442.4
90,lane_lane-KH;2-HE;2,250,1065,442.4
86,lane_lane-KH;2-HE;2,50,79,442.4
86,lane_lane-KH;2-HE;2,200,788,442.4
68,lane_lane-KH;2-HE;2,50,79,442.4
86,lane_lane-KH;2-HE;2,150,166,442.4
68,lane_lane-KH;2-HE;2,150,166,442.4
68,lane_lane-KH;2-HE;2,200,788,442.4
68,lane_lane-KH;2-HE;2,100,114,442.4
26,lane_net-KH;2-GI,100,114,457.4
56,lane_net-KH;2-GI,100,114,457.4
64,lane_net-KH;2-GI,250,1135,457.4
56,lane_net-KH;2-GI,200,779,457.4
26,lane_net-KH;2-GI,250,1135,457.4
64,lane_net-KH;2-GI,100,114,457.4
56,lane_net-KH;2-GI,250,1135,457.4
64,lane_net-KH;2-GI,200,779,457.4
26,lane_net-KH;2-GI,150,179,457.4
26,lane_net-KH;2-GI,50,80,457.4
56,lane_net-KH;2-GI,150,179,457.4
26,lane_net-KH;2-GI,200,779,457.4
64,lane_net-KH;2-GI,150,179,457.4
64,lane_net-KH;2-GI,50,80,457.4
56,lane_net-KH;2-GI,50,80,457.4
67,lane_net-JI;2-GI,250,1063,485.8
11,lane_net-JI;2-GI,50,80,485.8
74,lane_net-JI;2-GI,100,118,485.8
69,lane_net-JI;2-GI,50,80,485.8
71,lane_net-JI;2-GI,200,728,485.8
67,lane_net-JI;2-GI,150,440,485.8
69,lane_net-JI;2-GI,150,440,485.8
49,lane_net-JI;2-GI,150,440,485.8
74,lane_net-JI;2-GI,200,728,485.8
71,lane_net-JI;2-GI,50,80,485.8
49,lane_net-JI;2-GI,250,1063,485.8
67,lane_net-JI;2-GI,100,118,485.8
49,lane_net-JI;2-GI,200,728,485.8
95,lane_net-JI;2-GI,200,728,485.8
95,lane_net-JI;2-GI,250,1063,485.8
95,lane_net-JI;2-GI,50,80,485.8
95,lane_net-JI;2-GI,150,440,485.8
11,lane_net-JI;2-GI,150,440,485.8
11,lane_net-JI;2-GI,100,118,485.8
95,lane_net-JI;2-GI,100,118,485.8
69,lane_net-JI;2-GI,200,728,485.8
11,lane_net-JI;2-GI,250,1063,485.8
67,lane_net-JI;2-GI,50,80,485.8
11,lane_net-JI;2-GI,200,728,485.8
71,lane_net-JI;2-GI,100,118,485.8
49,lane_net-JI;2-GI,100,118,485.8
74,lane_net-JI;2-GI,250,1063,485.8
69,lane_net-JI;2-GI,100,118,485.8
78,lane_net-JI;2-GI,100,118,485.8
78,lane_net-JI;2-GI,50,80,485.8
71,lane_net-JI;2-GI,250,1063,485.8
78,lane_net-JI;2-GI,250,1063,485.8
