ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
45,lane_lane-EI;2-GH;2,50,86,535.5999999999999
45,lane_lane-EI;2-GH;2,100,434,535.5999999999999
45,lane_lane-EI;2-GH;2,150,760,535.5999999999999
45,lane_lane-EI;2-GH;2,200,482,535.5999999999999
45,lane_lane-EI;2-GH;2,250,916,535.5999999999999
4,lane_net-DE;2-CJ,50,88,689.0
4,lane_net-DE;2-CJ,100,708,689.0
4,lane_net-DE;2-CJ,150,732,689.0
4,lane_net-DE;2-CJ,200,473,689.0
4,lane_net-DE;2-CJ,250,1444,689.0
46,net_net-FK-AF,50,89,706.2
46,net_net-FK-AF,100,450,706.2
46,net_net-FK-AF,150,783,706.2
46,net_net-FK-AF,200,489,706.2
46,net_net-FK-AF,250,1720,706.2
34,lane_net-IJ;2-EL,50,114,732.6000000000001
34,lane_net-IJ;2-EL,100,692,732.6000000000001
34,lane_net-IJ;2-EL,150,456,732.6000000000001
34,lane_net-IJ;2-EL,200,722,732.6000000000001
34,lane_net-IJ;2-EL,250,1679,732.6000000000001
57,lane_net-FG;2-JM,50,89,735.0
57,lane_net-FG;2-JM,100,732,735.0
57,lane_net-FG;2-JM,150,742,735.0
57,lane_net-FG;2-JM,200,433,735.0
57,lane_net-FG;2-JM,250,1679,735.0
39,net_net-BC-EL,50,98,749.2
39,net_net-BC-EL,100,404,749.2
39,net_net-BC-EL,150,725,749.2
39,net_net-BC-EL,200,458,749.2
39,net_net-BC-EL,250,2061,749.2
36,lane_net-EI;2-FK,50,89,749.8
36,lane_net-EI;2-FK,100,982,749.8
36,lane_net-EI;2-FK,150,746,749.8
36,lane_net-EI;2-FK,200,464,749.8
36,lane_net-EI;2-FK,250,1468,749.8
3,lane_net-GK;2-EJ,50,97,752.8
3,lane_net-GK;2-EJ,100,165,752.8
3,lane_net-GK;2-EJ,150,743,752.8
3,lane_net-GK;2-EJ,200,736,752.8
3,lane_net-GK;2-EJ,250,2023,752.8
54,net_net-AD-EJ,50,97,756.6
54,net_net-AD-EJ,100,428,756.6
54,net_net-AD-EJ,150,1036,756.6
54,net_net-AD-EJ,200,474,756.6
54,net_net-AD-EJ,250,1748,756.6
15,net_net-BG-EJ,50,94,761.0
15,net_net-BG-EJ,100,717,761.0
15,net_net-BG-EJ,150,758,761.0
15,net_net-BG-EJ,200,486,761.0
15,net_net-BG-EJ,250,1750,761.0
24,net_net-BG-EJ,50,94,761.0
24,net_net-BG-EJ,100,717,761.0
24,net_net-BG-EJ,150,758,761.0
24,net_net-BG-EJ,200,486,761.0
24,net_net-BG-EJ,250,1750,761.0
52,lane_net-AE;2-KM,50,100,766.0
52,lane_net-AE;2-KM,100,729,766.0
52,lane_net-AE;2-KM,150,467,766.0
52,lane_net-AE;2-KM,200,776,766.0
52,lane_net-AE;2-KM,250,1758,766.0
37,net_net-FI-KM,50,94,773.2
37,net_net-FI-KM,100,688,773.2
37,net_net-FI-KM,150,735,773.2
37,net_net-FI-KM,200,688,773.2
37,net_net-FI-KM,250,1661,773.2
50,net_net-FI-KM,50,94,773.2
50,net_net-FI-KM,100,688,773.2
50,net_net-FI-KM,150,735,773.2
50,net_net-FI-KM,200,688,773.2
50,net_net-FI-KM,250,1661,773.2
58,lane_net-GH;2-FI,50,93,786.0
58,lane_net-GH;2-FI,100,695,786.0
58,lane_net-GH;2-FI,150,1304,786.0
58,lane_net-GH;2-FI,200,693,786.0
58,lane_net-GH;2-FI,250,1145,786.0
21,lane_lane-BH;2-IJ;2,50,115,798.8
21,lane_lane-BH;2-IJ;2,100,984,798.8
21,lane_lane-BH;2-IJ;2,150,762,798.8
21,lane_lane-BH;2-IJ;2,200,729,798.8
21,lane_lane-BH;2-IJ;2,250,1404,798.8
29,lane_lane-AL;2-IJ;2,50,107,799.0
29,lane_lane-AL;2-IJ;2,100,716,799.0
29,lane_lane-AL;2-IJ;2,150,737,799.0
29,lane_lane-AL;2-IJ;2,200,757,799.0
29,lane_lane-AL;2-IJ;2,250,1678,799.0
28,lane_net-BH;2-EJ,50,91,804.3999999999999
28,lane_net-BH;2-EJ,100,993,804.3999999999999
28,lane_net-BH;2-EJ,150,1070,804.3999999999999
28,lane_net-BH;2-EJ,200,437,804.3999999999999
28,lane_net-BH;2-EJ,250,1431,804.3999999999999
60,net_net-EJ-AF,50,96,809.0
60,net_net-EJ-AF,100,707,809.0
60,net_net-EJ-AF,150,461,809.0
60,net_net-EJ-AF,200,1019,809.0
60,net_net-EJ-AF,250,1762,809.0
7,lane_net-JK;2-AD,50,84,816.2
7,lane_net-JK;2-AD,100,402,816.2
7,lane_net-JK;2-AD,150,213,816.2
7,lane_net-JK;2-AD,200,1042,816.2
7,lane_net-JK;2-AD,250,2340,816.2
47,net_net-AF-EL,50,86,820.5999999999999
47,net_net-AF-EL,100,453,820.5999999999999
47,net_net-AF-EL,150,782,820.5999999999999
47,net_net-AF-EL,200,748,820.5999999999999
47,net_net-AF-EL,250,2034,820.5999999999999
8,net_net-GL-AF,50,100,824.0
8,net_net-GL-AF,100,152,824.0
8,net_net-GL-AF,150,787,824.0
8,net_net-GL-AF,200,1316,824.0
8,net_net-GL-AF,250,1765,824.0
32,lane_lane-BK;2-AE;2,50,89,831.8
32,lane_lane-BK;2-AE;2,100,437,831.8
32,lane_lane-BK;2-AE;2,150,784,831.8
32,lane_lane-BK;2-AE;2,200,799,831.8
32,lane_lane-BK;2-AE;2,250,2050,831.8
44,lane_net-GK;2-EL,50,97,841.0
44,lane_net-GK;2-EL,100,684,841.0
44,lane_net-GK;2-EL,150,744,841.0
44,lane_net-GK;2-EL,200,726,841.0
44,lane_net-GK;2-EL,250,1954,841.0
59,lane_lane-FL;2-EI;2,50,87,854.4000000000001
59,lane_lane-FL;2-EI;2,100,434,854.4000000000001
59,lane_lane-FL;2-EI;2,150,1309,854.4000000000001
59,lane_lane-FL;2-EI;2,200,724,854.4000000000001
59,lane_lane-FL;2-EI;2,250,1718,854.4000000000001
26,lane_lane-IJ;2-IM;2,50,107,855.1999999999999
26,lane_lane-IJ;2-IM;2,100,1006,855.1999999999999
26,lane_lane-IJ;2-IM;2,150,1046,855.1999999999999
26,lane_lane-IJ;2-IM;2,200,730,855.1999999999999
26,lane_lane-IJ;2-IM;2,250,1387,855.1999999999999
17,net_net-BC-HK,50,88,871.5999999999999
17,net_net-BC-HK,100,706,871.5999999999999
17,net_net-BC-HK,150,753,871.5999999999999
17,net_net-BC-HK,200,466,871.5999999999999
17,net_net-BC-HK,250,2345,871.5999999999999
6,net_net-EL-HK,50,103,872.2
6,net_net-EL-HK,100,411,872.2
6,net_net-EL-HK,150,1044,872.2
6,net_net-EL-HK,200,755,872.2
6,net_net-EL-HK,250,2048,872.2
16,lane_lane-JK;2-FG;2,50,89,878.8
16,lane_lane-JK;2-FG;2,100,1011,878.8
16,lane_lane-JK;2-FG;2,150,485,878.8
16,lane_lane-JK;2-FG;2,200,1014,878.8
16,lane_lane-JK;2-FG;2,250,1795,878.8
51,lane_net-JK;2-EL,50,97,882.6
51,lane_net-JK;2-EL,100,430,882.6
51,lane_net-JK;2-EL,150,746,882.6
51,lane_net-JK;2-EL,200,1052,882.6
51,lane_net-JK;2-EL,250,2088,882.6
20,lane_lane-FJ;2-HL;2,50,86,904.4
20,lane_lane-FJ;2-HL;2,100,703,904.4
20,lane_lane-FJ;2-HL;2,150,1029,904.4
20,lane_lane-FJ;2-HL;2,200,746,904.4
20,lane_lane-FJ;2-HL;2,250,1958,904.4
5,lane_net-FJ;2-FI,50,93,909.1999999999999
5,lane_net-FJ;2-FI,100,709,909.1999999999999
5,lane_net-FJ;2-FI,150,1020,909.1999999999999
5,lane_net-FJ;2-FI,200,712,909.1999999999999
5,lane_net-FJ;2-FI,250,2012,909.1999999999999
49,net_net-AD-HK,50,91,927.8000000000001
49,net_net-AD-HK,100,687,927.8000000000001
49,net_net-AD-HK,150,1038,927.8000000000001
49,net_net-AD-HK,200,795,927.8000000000001
49,net_net-AD-HK,250,2028,927.8000000000001
31,lane_net-BH;2-AD,50,91,934.4
31,lane_net-BH;2-AD,100,736,934.4
31,lane_net-BH;2-AD,150,1073,934.4
31,lane_net-BH;2-AD,200,749,934.4
31,lane_net-BH;2-AD,250,2023,934.4
38,lane_net-BH;2-AD,50,91,934.4
38,lane_net-BH;2-AD,100,736,934.4
38,lane_net-BH;2-AD,150,1073,934.4
38,lane_net-BH;2-AD,200,749,934.4
38,lane_net-BH;2-AD,250,2023,934.4
33,lane_lane-AE;2-DE;2,50,100,936.2
33,lane_lane-AE;2-DE;2,100,699,936.2
33,lane_lane-AE;2-DE;2,150,1039,936.2
33,lane_lane-AE;2-DE;2,200,785,936.2
33,lane_lane-AE;2-DE;2,250,2058,936.2
42,lane_lane-FL;2-HL;2,50,97,937.8000000000001
42,lane_lane-FL;2-HL;2,100,1005,937.8000000000001
42,lane_lane-FL;2-HL;2,150,1056,937.8000000000001
42,lane_lane-FL;2-HL;2,200,488,937.8000000000001
42,lane_lane-FL;2-HL;2,250,2043,937.8000000000001
40,net_net-CJ-KM,50,94,945.8
40,net_net-CJ-KM,100,1014,945.8
40,net_net-CJ-KM,150,1045,945.8
40,net_net-CJ-KM,200,494,945.8
40,net_net-CJ-KM,250,2082,945.8
41,lane_net-DE;2-FK,50,101,947.0
41,lane_net-DE;2-FK,100,1285,947.0
41,lane_net-DE;2-FK,150,1039,947.0
41,lane_net-DE;2-FK,200,687,947.0
41,lane_net-DE;2-FK,250,1623,947.0
30,net_net-CJ-BG,50,94,954.4000000000001
30,net_net-CJ-BG,100,712,954.4000000000001
30,net_net-CJ-BG,150,1343,954.4000000000001
30,net_net-CJ-BG,200,299,954.4000000000001
30,net_net-CJ-BG,250,2324,954.4000000000001
56,lane_net-FL;2-JM,50,106,983.0000000000001
56,lane_net-FL;2-JM,100,697,983.0000000000001
56,lane_net-FL;2-JM,150,1050,983.0000000000001
56,lane_net-FL;2-JM,200,749,983.0000000000001
56,lane_net-FL;2-JM,250,2313,983.0000000000001
13,lane_net-FG;2-GL,50,97,986.4000000000001
13,lane_net-FG;2-GL,100,999,986.4000000000001
13,lane_net-FG;2-GL,150,1055,986.4000000000001
13,lane_net-FG;2-GL,200,757,986.4000000000001
13,lane_net-FG;2-GL,250,2024,986.4000000000001
10,lane_net-JK;2-KM,50,107,997.2
10,lane_net-JK;2-KM,100,1000,997.2
10,lane_net-JK;2-KM,150,1047,997.2
10,lane_net-JK;2-KM,200,802,997.2
10,lane_net-JK;2-KM,250,2030,997.2
19,lane_lane-GK;2-HL;2,50,104,999.0
19,lane_lane-GK;2-HL;2,100,724,999.0
19,lane_lane-GK;2-HL;2,150,1060,999.0
19,lane_lane-GK;2-HL;2,200,778,999.0
19,lane_lane-GK;2-HL;2,250,2329,999.0
1,lane_lane-FL;2-CK;2,50,101,1000.1999999999999
1,lane_lane-FL;2-CK;2,100,1009,1000.1999999999999
1,lane_lane-FL;2-CK;2,150,1075,1000.1999999999999
1,lane_lane-FL;2-CK;2,200,784,1000.1999999999999
1,lane_lane-FL;2-CK;2,250,2032,1000.1999999999999
25,lane_lane-AE;2-AE;2,50,95,1003.4
25,lane_lane-AE;2-AE;2,100,446,1003.4
25,lane_lane-AE;2-AE;2,150,777,1003.4
25,lane_lane-AE;2-AE;2,200,1040,1003.4
25,lane_lane-AE;2-AE;2,250,2659,1003.4
18,lane_lane-GK;2-GH;2,50,94,1005.6000000000001
18,lane_lane-GK;2-GH;2,100,724,1005.6000000000001
18,lane_lane-GK;2-GH;2,150,1333,1005.6000000000001
18,lane_lane-GK;2-GH;2,200,1071,1005.6000000000001
18,lane_lane-GK;2-GH;2,250,1806,1005.6000000000001
11,net_net-GL-AD,50,89,1036.2
11,net_net-GL-AD,100,999,1036.2
11,net_net-GL-AD,150,1349,1036.2
11,net_net-GL-AD,200,777,1036.2
11,net_net-GL-AD,250,1967,1036.2
12,net_net-BG-KM,50,104,1043.4
12,net_net-BG-KM,100,993,1043.4
12,net_net-BG-KM,150,1060,1043.4
12,net_net-BG-KM,200,737,1043.4
12,net_net-BG-KM,250,2323,1043.4
53,net_net-GJ-GL,50,114,1044.4
53,net_net-GJ-GL,100,711,1044.4
53,net_net-GJ-GL,150,1350,1044.4
53,net_net-GJ-GL,200,753,1044.4
53,net_net-GJ-GL,250,2294,1044.4
14,lane_net-GH;2-HK,50,92,1052.8
14,lane_net-GH;2-HK,100,1285,1052.8
14,lane_net-GH;2-HK,150,1062,1052.8
14,lane_net-GH;2-HK,200,803,1052.8
14,lane_net-GH;2-HK,250,2022,1052.8
35,net_net-BG-FK,50,104,1056.2
35,net_net-BG-FK,100,750,1056.2
35,net_net-BG-FK,150,1619,1056.2
35,net_net-BG-FK,200,545,1056.2
35,net_net-BG-FK,250,2263,1056.2
27,lane_net-CM;2-KM,50,109,1078.6
27,lane_net-CM;2-KM,100,979,1078.6
27,lane_net-CM;2-KM,150,1316,1078.6
27,lane_net-CM;2-KM,200,747,1078.6
27,lane_net-CM;2-KM,250,2242,1078.6
55,lane_net-BH;2-CJ,50,96,1090.8000000000002
55,lane_net-BH;2-CJ,100,997,1090.8000000000002
55,lane_net-BH;2-CJ,150,1333,1090.8000000000002
55,lane_net-BH;2-CJ,200,750,1090.8000000000002
55,lane_net-BH;2-CJ,250,2278,1090.8000000000002
9,lane_net-CK;2-GL,50,104,1102.8000000000002
9,lane_net-CK;2-GL,100,1016,1102.8000000000002
9,lane_net-CK;2-GL,150,1324,1102.8000000000002
9,lane_net-CK;2-GL,200,717,1102.8000000000002
9,lane_net-CK;2-GL,250,2353,1102.8000000000002
22,lane_net-CK;2-GL,50,104,1102.8000000000002
22,lane_net-CK;2-GL,100,1016,1102.8000000000002
22,lane_net-CK;2-GL,150,1324,1102.8000000000002
22,lane_net-CK;2-GL,200,717,1102.8000000000002
22,lane_net-CK;2-GL,250,2353,1102.8000000000002
2,lane_net-AL;2-GL,50,98,1106.0
2,lane_net-AL;2-GL,100,1005,1106.0
2,lane_net-AL;2-GL,150,775,1106.0
2,lane_net-AL;2-GL,200,1068,1106.0
2,lane_net-AL;2-GL,250,2584,1106.0
23,lane_net-IM;2-KM,50,103,1148.6
23,lane_net-IM;2-KM,100,988,1148.6
23,lane_net-IM;2-KM,150,1603,1148.6
23,lane_net-IM;2-KM,200,781,1148.6
23,lane_net-IM;2-KM,250,2268,1148.6
48,net_net-KM-FK,50,106,1150.4
48,net_net-KM-FK,100,722,1150.4
48,net_net-KM-FK,150,1617,1150.4
48,net_net-KM-FK,200,740,1150.4
48,net_net-KM-FK,250,2567,1150.4
43,lane_net-DI;2-FK,50,109,1216.4
43,lane_net-DI;2-FK,100,1025,1216.4
43,lane_net-DI;2-FK,150,1611,1216.4
43,lane_net-DI;2-FK,200,716,1216.4
43,lane_net-DI;2-FK,250,2621,1216.4
