ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
55,lane_lane-GH;2-EF;2,50,92,505.6
55,lane_lane-GH;2-EF;2,100,135,505.6
55,lane_lane-GH;2-EF;2,150,437,505.6
55,lane_lane-GH;2-EF;2,200,463,505.6
55,lane_lane-GH;2-EF;2,250,1401,505.6
50,lane_lane-BH;2-EF;2,50,89,510.8
50,lane_lane-BH;2-EF;2,100,141,510.8
50,lane_lane-BH;2-EF;2,150,186,510.8
50,lane_lane-BH;2-EF;2,200,482,510.8
50,lane_lane-BH;2-EF;2,250,1656,510.8
5,lane_net-EF;2-FI,50,83,525.1999999999999
5,lane_net-EF;2-FI,100,136,525.1999999999999
5,lane_net-EF;2-FI,150,473,525.1999999999999
5,lane_net-EF;2-FI,200,462,525.1999999999999
5,lane_net-EF;2-FI,250,1472,525.1999999999999
62,lane_net-EF;2-FI,50,83,525.1999999999999
62,lane_net-EF;2-FI,100,136,525.1999999999999
62,lane_net-EF;2-FI,150,473,525.1999999999999
62,lane_net-EF;2-FI,200,462,525.1999999999999
62,lane_net-EF;2-FI,250,1472,525.1999999999999
34,lane_lane-IJ;2-EF;2,50,104,526.0
34,lane_lane-IJ;2-EF;2,100,138,526.0
34,lane_lane-IJ;2-EF;2,150,201,526.0
34,lane_lane-IJ;2-EF;2,200,493,526.0
34,lane_lane-IJ;2-EF;2,250,1694,526.0
36,lane_lane-GK;2-DE;2,50,89,598.0
36,lane_lane-GK;2-DE;2,100,701,598.0
36,lane_lane-GK;2-DE;2,150,500,598.0
36,lane_lane-GK;2-DE;2,200,499,598.0
36,lane_lane-GK;2-DE;2,250,1201,598.0
20,lane_lane-FL;2-EF;2,50,89,636.2
20,lane_lane-FL;2-EF;2,100,179,636.2
20,lane_lane-FL;2-EF;2,150,482,636.2
20,lane_lane-FL;2-EF;2,200,464,636.2
20,lane_lane-FL;2-EF;2,250,1967,636.2
6,lane_net-EI;2-KM,50,91,642.8
6,lane_net-EI;2-KM,100,734,642.8
6,lane_net-EI;2-KM,150,755,642.8
6,lane_net-EI;2-KM,200,497,642.8
6,lane_net-EI;2-KM,250,1137,642.8
78,net_net-AF-KM,50,107,649.8
78,net_net-AF-KM,100,133,649.8
78,net_net-AF-KM,150,754,649.8
78,net_net-AF-KM,200,763,649.8
78,net_net-AF-KM,250,1492,649.8
70,net_net-FI-EJ,50,92,676.8
70,net_net-FI-EJ,100,435,676.8
70,net_net-FI-EJ,150,720,676.8
70,net_net-FI-EJ,200,466,676.8
70,net_net-FI-EJ,250,1671,676.8
46,lane_net-FL;2-EL,50,94,692.6
46,lane_net-FL;2-EL,100,373,692.6
46,lane_net-FL;2-EL,150,769,692.6
46,lane_net-FL;2-EL,200,747,692.6
46,lane_net-FL;2-EL,250,1480,692.6
21,lane_lane-EI;2-FJ;2,50,100,693.8
21,lane_lane-EI;2-FJ;2,100,724,693.8
21,lane_lane-EI;2-FJ;2,150,767,693.8
21,lane_lane-EI;2-FJ;2,200,446,693.8
21,lane_lane-EI;2-FJ;2,250,1432,693.8
69,net_net-EL-EJ,50,358,699.4
69,net_net-EL-EJ,100,427,699.4
69,net_net-EL-EJ,150,468,699.4
69,net_net-EL-EJ,200,488,699.4
69,net_net-EL-EJ,250,1756,699.4
35,net_net-AF-FK,50,89,706.2
35,net_net-AF-FK,100,450,706.2
35,net_net-AF-FK,150,783,706.2
35,net_net-AF-FK,200,489,706.2
35,net_net-AF-FK,250,1720,706.2
1,lane_lane-DI;2-DE;2,50,96,715.8
1,lane_lane-DI;2-DE;2,100,740,715.8
1,lane_lane-DI;2-DE;2,150,795,715.8
1,lane_lane-DI;2-DE;2,200,531,715.8
1,lane_lane-DI;2-DE;2,250,1417,715.8
77,net_net-FI-BG,50,94,742.6
77,net_net-FI-BG,100,707,742.6
77,net_net-FI-BG,150,989,742.6
77,net_net-FI-BG,200,475,742.6
77,net_net-FI-BG,250,1448,742.6
32,lane_net-EI;2-FK,50,89,749.8
32,lane_net-EI;2-FK,100,982,749.8
32,lane_net-EI;2-FK,150,746,749.8
32,lane_net-EI;2-FK,200,464,749.8
32,lane_net-EI;2-FK,250,1468,749.8
30,lane_net-AL;2-EL,50,100,769.8
30,lane_net-AL;2-EL,100,434,769.8
30,lane_net-AL;2-EL,150,235,769.8
30,lane_net-AL;2-EL,200,1043,769.8
30,lane_net-AL;2-EL,250,2037,769.8
39,net_net-KM-FI,50,94,773.2
39,net_net-KM-FI,100,688,773.2
39,net_net-KM-FI,150,735,773.2
39,net_net-KM-FI,200,688,773.2
39,net_net-KM-FI,250,1661,773.2
76,net_net-CJ-JM,50,97,799.4000000000001
76,net_net-CJ-JM,100,704,799.4000000000001
76,net_net-CJ-JM,150,742,799.4000000000001
76,net_net-CJ-JM,200,786,799.4000000000001
76,net_net-CJ-JM,250,1668,799.4000000000001
56,lane_lane-JK;2-DE;2,50,95,807.0
56,lane_lane-JK;2-DE;2,100,721,807.0
56,lane_lane-JK;2-DE;2,150,764,807.0
56,lane_lane-JK;2-DE;2,200,754,807.0
56,lane_lane-JK;2-DE;2,250,1701,807.0
28,lane_lane-DE;2-FG;2,50,99,813.4000000000001
28,lane_lane-DE;2-FG;2,100,704,813.4000000000001
28,lane_lane-DE;2-FG;2,150,1060,813.4000000000001
28,lane_lane-DE;2-FG;2,200,474,813.4000000000001
28,lane_lane-DE;2-FG;2,250,1730,813.4000000000001
13,lane_net-FL;2-EJ,50,93,816.2
13,lane_net-FL;2-EJ,100,454,816.2
13,lane_net-FL;2-EJ,150,783,816.2
13,lane_net-FL;2-EJ,200,741,816.2
13,lane_net-FL;2-EJ,250,2010,816.2
26,lane_net-GK;2-AF,50,94,825.0
26,lane_net-GK;2-AF,100,449,825.0
26,lane_net-GK;2-AF,150,797,825.0
26,lane_net-GK;2-AF,200,736,825.0
26,lane_net-GK;2-AF,250,2049,825.0
2,net_net-HK-FI,50,86,826.0
2,net_net-HK-FI,100,693,826.0
2,net_net-HK-FI,150,1012,826.0
2,net_net-HK-FI,200,698,826.0
2,net_net-HK-FI,250,1641,826.0
27,lane_lane-BK;2-AE;2,50,89,831.8
27,lane_lane-BK;2-AE;2,100,437,831.8
27,lane_lane-BK;2-AE;2,150,784,831.8
27,lane_lane-BK;2-AE;2,200,799,831.8
27,lane_lane-BK;2-AE;2,250,2050,831.8
16,net_net-AF-BC,50,90,838.0
16,net_net-AF-BC,100,727,838.0
16,net_net-AF-BC,150,790,838.0
16,net_net-AF-BC,200,831,838.0
16,net_net-AF-BC,250,1752,838.0
74,lane_net-GK;2-FI,50,85,849.4
74,lane_net-GK;2-FI,100,958,849.4
74,lane_net-GK;2-FI,150,1012,849.4
74,lane_net-GK;2-FI,200,486,849.4
74,lane_net-GK;2-FI,250,1706,849.4
31,net_net-BC-AD,50,87,858.8
31,net_net-BC-AD,100,402,858.8
31,net_net-BC-AD,150,1317,858.8
31,net_net-BC-AD,200,465,858.8
31,net_net-BC-AD,250,2023,858.8
59,lane_net-FG;2-BC,50,93,871.6
59,lane_net-FG;2-BC,100,997,871.6
59,lane_net-FG;2-BC,150,754,871.6
59,lane_net-FG;2-BC,200,466,871.6
59,lane_net-FG;2-BC,250,2048,871.6
42,lane_net-CK;2-EL,50,89,871.8000000000001
42,lane_net-CK;2-EL,100,699,871.8000000000001
42,lane_net-CK;2-EL,150,744,871.8000000000001
42,lane_net-CK;2-EL,200,757,871.8000000000001
42,lane_net-CK;2-EL,250,2070,871.8000000000001
57,net_net-EL-HK,50,103,872.2
57,net_net-EL-HK,100,411,872.2
57,net_net-EL-HK,150,1044,872.2
57,net_net-EL-HK,200,755,872.2
57,net_net-EL-HK,250,2048,872.2
48,lane_lane-FG;2-IM;2,50,92,873.2
48,lane_lane-FG;2-IM;2,100,712,873.2
48,lane_lane-FG;2-IM;2,150,1045,873.2
48,lane_lane-FG;2-IM;2,200,803,873.2
48,lane_lane-FG;2-IM;2,250,1714,873.2
12,lane_lane-FL;2-AE;2,50,98,885.2
12,lane_lane-FL;2-AE;2,100,735,885.2
12,lane_lane-FL;2-AE;2,150,790,885.2
12,lane_lane-FL;2-AE;2,200,761,885.2
12,lane_lane-FL;2-AE;2,250,2042,885.2
75,lane_net-FG;2-EL,50,98,912.2
75,lane_net-FG;2-EL,100,709,912.2
75,lane_net-FG;2-EL,150,1055,912.2
75,lane_net-FG;2-EL,200,1003,912.2
75,lane_net-FG;2-EL,250,1696,912.2
4,lane_lane-FJ;2-FL;2,50,101,915.0
4,lane_lane-FJ;2-FL;2,100,700,915.0
4,lane_lane-FJ;2-FL;2,150,743,915.0
