ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
51,lane_net-EF;2-EL,200,453,448.8
51,lane_net-EF;2-EL,100,142,448.8
51,lane_net-EF;2-EL,150,184,448.8
51,lane_net-EF;2-EL,50,98,448.8
51,lane_net-EF;2-EL,250,1367,448.8
53,net_net-EJ-BC,50,88,681.8
53,net_net-EJ-BC,250,1652,681.8
28,net_net-EJ-BC,150,744,681.8
28,net_net-EJ-BC,200,489,681.8
28,net_net-EJ-BC,50,88,681.8
12,net_net-EJ-BC,100,436,681.8
28,net_net-EJ-BC,100,436,681.8
53,net_net-EJ-BC,150,744,681.8
53,net_net-EJ-BC,200,489,681.8
12,net_net-EJ-BC,250,1652,681.8
28,net_net-EJ-BC,250,1652,681.8
12,net_net-EJ-BC,150,744,681.8
12,net_net-EJ-BC,200,489,681.8
53,net_net-EJ-BC,100,436,681.8
12,net_net-EJ-BC,50,88,681.8
36,lane_net-JK;2-AD,150,213,707.0
36,lane_net-JK;2-AD,250,1807,707.0
36,lane_net-JK;2-AD,50,84,707.0
36,lane_net-JK;2-AD,100,402,707.0
36,lane_net-JK;2-AD,200,1029,707.0
31,lane_net-JK;2-AD,250,1807,707.0
31,lane_net-JK;2-AD,150,213,707.0
31,lane_net-JK;2-AD,50,84,707.0
31,lane_net-JK;2-AD,200,1029,707.0
31,lane_net-JK;2-AD,100,402,707.0
1,lane_net-JK;2-AF,150,490,758.0
1,lane_net-JK;2-AF,200,805,758.0
1,lane_net-JK;2-AF,250,1991,758.0
1,lane_net-JK;2-AF,50,91,758.0
1,lane_net-JK;2-AF,100,413,758.0
30,lane_net-FL;2-EJ,250,1470,771.8
30,lane_net-FL;2-EJ,100,453,771.8
39,lane_net-FL;2-EJ,200,759,771.8
30,lane_net-FL;2-EJ,200,759,771.8
39,lane_net-FL;2-EJ,150,1083,771.8
39,lane_net-FL;2-EJ,250,1470,771.8
30,lane_net-FL;2-EJ,150,1083,771.8
30,lane_net-FL;2-EJ,50,94,771.8
39,lane_net-FL;2-EJ,100,453,771.8
39,lane_net-FL;2-EJ,50,94,771.8
32,net_net-EJ-EL,50,358,789.4
32,net_net-EJ-EL,150,767,789.4
32,net_net-EJ-EL,200,713,789.4
32,net_net-EJ-EL,250,1743,789.4
32,net_net-EJ-EL,100,366,789.4
50,net_net-BC-AF,200,618,790.0
50,net_net-BC-AF,250,1745,790.0
50,net_net-BC-AF,150,768,790.0
50,net_net-BC-AF,100,729,790.0
50,net_net-BC-AF,50,90,790.0
45,lane_net-EI;2-EL,200,467,791.0
6,lane_net-EI;2-EL,50,354,791.0
45,lane_net-EI;2-EL,100,700,791.0
6,lane_net-EI;2-EL,250,1397,791.0
6,lane_net-EI;2-EL,150,1037,791.0
45,lane_net-EI;2-EL,250,1397,791.0
45,lane_net-EI;2-EL,150,1037,791.0
6,lane_net-EI;2-EL,200,467,791.0
6,lane_net-EI;2-EL,100,700,791.0
45,lane_net-EI;2-EL,50,354,791.0
13,lane_net-DE;2-EJ,200,1024,793.2
13,lane_net-DE;2-EJ,150,466,793.2
13,lane_net-DE;2-EJ,100,714,793.2
13,lane_net-DE;2-EJ,50,96,793.2
13,lane_net-DE;2-EJ,250,1666,793.2
41,lane_net-GH;2-JM,100,716,805.8
41,lane_net-GH;2-JM,200,776,805.8
41,lane_net-GH;2-JM,150,1048,805.8
41,lane_net-GH;2-JM,50,94,805.8
41,lane_net-GH;2-JM,250,1395,805.8
47,lane_net-GH;2-BC,150,1049,815.4
34,lane_net-GH;2-BC,100,702,815.4
3,lane_net-GH;2-BC,250,1733,815.4
24,lane_net-GH;2-BC,200,509,815.4
3,lane_net-GH;2-BC,100,702,815.4
34,lane_net-GH;2-BC,50,84,815.4
34,lane_net-GH;2-BC,200,509,815.4
47,lane_net-GH;2-BC,50,84,815.4
34,lane_net-GH;2-BC,250,1733,815.4
3,lane_net-GH;2-BC,200,509,815.4
24,lane_net-GH;2-BC,100,702,815.4
34,lane_net-GH;2-BC,150,1049,815.4
24,lane_net-GH;2-BC,250,1733,815.4
24,lane_net-GH;2-BC,50,84,815.4
3,lane_net-GH;2-BC,50,84,815.4
24,lane_net-GH;2-BC,150,1049,815.4
47,lane_net-GH;2-BC,100,702,815.4
47,lane_net-GH;2-BC,200,509,815.4
3,lane_net-GH;2-BC,150,1049,815.4
47,lane_net-GH;2-BC,250,1733,815.4
27,lane_net-BK;2-AF,100,427,823.2
27,lane_net-BK;2-AF,150,471,823.2
27,lane_net-BK;2-AF,50,95,823.2
27,lane_net-BK;2-AF,250,2385,823.2
27,lane_net-BK;2-AF,200,738,823.2
54,lane_net-HL;2-EL,200,717,850.8
54,lane_net-HL;2-EL,150,756,850.8
54,lane_net-HL;2-EL,50,97,850.8
54,lane_net-HL;2-EL,250,1981,850.8
54,lane_net-HL;2-EL,100,703,850.8
14,net_net-EJ-AF,100,732,852.0
14,net_net-EJ-AF,250,1954,852.0
14,net_net-EJ-AF,150,745,852.0
14,net_net-EJ-AF,50,96,852.0
14,net_net-EJ-AF,200,733,852.0
16,lane_net-EI;2-BC,250,1396,858.0
16,lane_net-EI;2-BC,50,80,858.0
16,lane_net-EI;2-BC,200,510,858.0
16,lane_net-EI;2-BC,150,1310,858.0
16,lane_net-EI;2-BC,100,994,858.0
48,lane_net-AE;2-AF,150,1064,861.2
48,lane_net-AE;2-AF,50,95,861.2
48,lane_net-AE;2-AF,100,418,861.2
48,lane_net-AE;2-AF,250,1994,861.2
48,lane_net-AE;2-AF,200,735,861.2
33,net_net-EJ-GL,200,1007,866.2
33,net_net-EJ-GL,100,739,866.2
33,net_net-EJ-GL,150,760,866.2
33,net_net-EJ-GL,250,1728,866.2
33,net_net-EJ-GL,50,97,866.2
25,lane_net-FG;2-AD,250,1416,867.4
25,lane_net-FG;2-AD,100,1019,867.4
25,lane_net-FG;2-AD,200,751,867.4
25,lane_net-FG;2-AD,150,1058,867.4
25,lane_net-FG;2-AD,50,93,867.4
55,lane_net-GK;2-AF,150,1066,879.2
55,lane_net-GK;2-AF,250,2029,879.2
55,lane_net-GK;2-AF,100,446,879.2
55,lane_net-GK;2-AF,200,761,879.2
55,lane_net-GK;2-AF,50,94,879.2
29,lane_net-AE;2-EL,150,773,882.6
29,lane_net-AE;2-EL,100,704,882.6
29,lane_net-AE;2-EL,200,1046,882.6
29,lane_net-AE;2-EL,250,1794,882.6
29,lane_net-AE;2-EL,50,96,882.6
35,net_net-BC-FI,50,91,897.6
35,net_net-BC-FI,100,694,897.6
35,net_net-BC-FI,250,1956,897.6
35,net_net-BC-FI,150,748,897.6
35,net_net-BC-FI,200,999,897.6
19,lane_lane-FL;2-FJ;2,100,699,919.6
19,lane_lane-FL;2-FJ;2,200,1032,919.6
19,lane_lane-FL;2-FJ;2,250,2024,919.6
19,lane_lane-FL;2-FJ;2,50,101,919.6
19,lane_lane-FL;2-FJ;2,150,742,919.6
15,net_net-AD-GL,200,775,920.2
15,net_net-AD-GL,50,89,920.2
15,net_net-AD-GL,150,748,920.2
15,net_net-AD-GL,100,996,920.2
15,net_net-AD-GL,250,1993,920.2
52,lane_lane-JK;2-FJ;2,250,2010,925.2
52,lane_lane-JK;2-FJ;2,50,111,925.2
52,lane_lane-JK;2-FJ;2,200,743,925.2
52,lane_lane-JK;2-FJ;2,150,1037,925.2
52,lane_lane-JK;2-FJ;2,100,725,925.2
18,net_net-GJ-BC,250,2003,931.4
18,net_net-GJ-BC,150,1312,931.4
18,net_net-GJ-BC,50,92,931.4
18,net_net-GJ-BC,200,521,931.4
18,net_net-GJ-BC,100,729,931.4
43,net_net-CJ-BC,50,96,931.6
43,net_net-CJ-BC,150,1328,931.6
43,net_net-CJ-BC,100,1001,931.6
43,net_net-CJ-BC,200,485,931.6
43,net_net-CJ-BC,250,1748,931.6
5,lane_net-AL;2-BC,200,550,951.8
5,lane_net-AL;2-BC,150,1043,951.8
