ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
34,lane_net-KH;2-GI,200,779,457.4
27,lane_net-KH;2-GI,150,179,457.4
30,lane_net-KH;2-GI,100,114,457.4
30,lane_net-KH;2-GI,50,80,457.4
30,lane_net-KH;2-GI,250,1135,457.4
30,lane_net-KH;2-GI,150,179,457.4
34,lane_net-KH;2-GI,100,114,457.4
27,lane_net-KH;2-GI,200,779,457.4
27,lane_net-KH;2-GI,250,1135,457.4
27,lane_net-KH;2-GI,100,114,457.4
34,lane_net-KH;2-GI,150,179,457.4
34,lane_net-KH;2-GI,250,1135,457.4
34,lane_net-KH;2-GI,50,80,457.4
27,lane_net-KH;2-GI,50,80,457.4
30,lane_net-KH;2-GI,200,779,457.4
5,lane_lane-AC;2-LI;2,50,88,460.6
5,lane_lane-AC;2-LI;2,150,453,460.6
5,lane_lane-AC;2-LI;2,100,112,460.6
5,lane_lane-AC;2-LI;2,200,754,460.6
5,lane_lane-AC;2-LI;2,250,896,460.6
13,lane_net-AC;2-FJ,150,444,509.4
35,lane_net-AC;2-FJ,150,444,509.4
35,lane_net-AC;2-FJ,200,746,509.4
35,lane_net-AC;2-FJ,250,886,509.4
35,lane_net-AC;2-FJ,50,81,509.4
13,lane_net-AC;2-FJ,100,390,509.4
17,lane_net-AC;2-FJ,200,746,509.4
35,lane_net-AC;2-FJ,100,390,509.4
17,lane_net-AC;2-FJ,50,81,509.4
13,lane_net-AC;2-FJ,250,886,509.4
17,lane_net-AC;2-FJ,100,390,509.4
17,lane_net-AC;2-FJ,250,886,509.4
17,lane_net-AC;2-FJ,150,444,509.4
13,lane_net-AC;2-FJ,200,746,509.4
13,lane_net-AC;2-FJ,50,81,509.4
11,lane_lane-AB;2-AB;2,50,86,524.6
11,lane_lane-AB;2-AB;2,150,453,524.6
11,lane_lane-AB;2-AB;2,100,407,524.6
11,lane_lane-AB;2-AB;2,200,804,524.6
11,lane_lane-AB;2-AB;2,250,873,524.6
31,lane_lane-GC;2-EB;2,100,122,548.8
31,lane_lane-GC;2-EB;2,50,76,548.8
31,lane_lane-GC;2-EB;2,150,421,548.8
31,lane_lane-GC;2-EB;2,250,1352,548.8
31,lane_lane-GC;2-EB;2,200,773,548.8
10,lane_lane-JM;2-JM;2,150,441,554.2
10,lane_lane-JM;2-JM;2,100,391,554.2
10,lane_lane-JM;2-JM;2,50,84,554.2
10,lane_lane-JM;2-JM;2,200,743,554.2
10,lane_lane-JM;2-JM;2,250,1112,554.2
28,lane_net-KM;2-FJ,50,83,558.2
28,lane_net-KM;2-FJ,200,747,558.2
28,lane_net-KM;2-FJ,150,428,558.2
28,lane_net-KM;2-FJ,250,1134,558.2
28,lane_net-KM;2-FJ,100,399,558.2
19,lane_net-AD;2-FJ,250,1053,594.0
19,lane_net-AD;2-FJ,100,396,594.0
19,lane_net-AD;2-FJ,150,430,594.0
19,lane_net-AD;2-FJ,200,1013,594.0
19,lane_net-AD;2-FJ,50,78,594.0
12,lane_lane-GC;2-JK;2,50,78,599.6
12,lane_lane-GC;2-JK;2,250,1358,599.6
12,lane_lane-GC;2-JK;2,200,752,599.6
12,lane_lane-GC;2-JK;2,150,423,599.6
12,lane_lane-GC;2-JK;2,100,387,599.6
26,lane_net-EB;2-FJ,250,1304,600.6
26,lane_net-EB;2-FJ,50,88,600.6
26,lane_net-EB;2-FJ,100,126,600.6
26,lane_net-EB;2-FJ,200,1038,600.6
26,lane_net-EB;2-FJ,150,447,600.6
23,lane_net-GD;2-FJ,100,355,601.8
23,lane_net-GD;2-FJ,250,841,601.8
23,lane_net-GD;2-FJ,50,344,601.8
23,lane_net-GD;2-FJ,200,745,601.8
23,lane_net-GD;2-FJ,150,724,601.8
14,lane_lane-DE;2-LI;2,50,86,614.8
14,lane_lane-DE;2-LI;2,200,800,614.8
