ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
30,lane_lane-KH;2-EB;2,50,70,429.8
66,lane_lane-KH;2-EB;2,100,122,429.8
66,lane_lane-KH;2-EB;2,250,881,429.8
30,lane_lane-KH;2-EB;2,100,122,429.8
66,lane_lane-KH;2-EB;2,200,907,429.8
66,lane_lane-KH;2-EB;2,50,70,429.8
30,lane_lane-KH;2-EB;2,250,881,429.8
30,lane_lane-KH;2-EB;2,150,169,429.8
30,lane_lane-KH;2-EB;2,200,907,429.8
66,lane_lane-KH;2-EB;2,150,169,429.8
94,lane_lane-HE;2-KH;2,200,788,442.4
14,lane_lane-HE;2-KH;2,100,114,442.4
94,lane_lane-HE;2-KH;2,100,114,442.4
94,lane_lane-HE;2-KH;2,250,1065,442.4
94,lane_lane-HE;2-KH;2,150,166,442.4
95,lane_lane-HE;2-KH;2,50,79,442.4
88,lane_lane-HE;2-KH;2,250,1065,442.4
88,lane_lane-HE;2-KH;2,100,114,442.4
14,lane_lane-HE;2-KH;2,50,79,442.4
77,lane_lane-HE;2-KH;2,200,788,442.4
77,lane_lane-HE;2-KH;2,50,79,442.4
14,lane_lane-HE;2-KH;2,250,1065,442.4
95,lane_lane-HE;2-KH;2,250,1065,442.4
94,lane_lane-HE;2-KH;2,50,79,442.4
88,lane_lane-HE;2-KH;2,150,166,442.4
77,lane_lane-HE;2-KH;2,150,166,442.4
14,lane_lane-HE;2-KH;2,200,788,442.4
14,lane_lane-HE;2-KH;2,150,166,442.4
77,lane_lane-HE;2-KH;2,250,1065,442.4
88,lane_lane-HE;2-KH;2,50,79,442.4
88,lane_lane-HE;2-KH;2,200,788,442.4
95,lane_lane-HE;2-KH;2,200,788,442.4
95,lane_lane-HE;2-KH;2,100,114,442.4
95,lane_lane-HE;2-KH;2,150,166,442.4
77,lane_lane-HE;2-KH;2,100,114,442.4
45,lane_net-KH;2-GI,250,1135,457.4
45,lane_net-KH;2-GI,150,179,457.4
45,lane_net-KH;2-GI,100,114,457.4
45,lane_net-KH;2-GI,50,80,457.4
45,lane_net-KH;2-GI,200,779,457.4
62,lane_lane-KH;2-JM;2,150,179,472.2
62,lane_lane-KH;2-JM;2,250,1265,472.2
62,lane_lane-KH;2-JM;2,100,124,472.2
62,lane_lane-KH;2-JM;2,50,81,472.2
62,lane_lane-KH;2-JM;2,200,712,472.2
90,lane_lane-DB;2-EB;2,250,781,481.0
