ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
67,lane_lane-DI;2-EF;2,50,88,416.0
67,lane_lane-DI;2-EF;2,100,146,416.0
67,lane_lane-DI;2-EF;2,150,196,416.0
67,lane_lane-DI;2-EF;2,200,475,416.0
67,lane_lane-DI;2-EF;2,250,1175,416.0
37,lane_lane-BK;2-EF;2,50,94,458.40000000000003
37,lane_lane-BK;2-EF;2,100,165,458.40000000000003
37,lane_lane-BK;2-EF;2,150,198,458.40000000000003
37,lane_lane-BK;2-EF;2,200,482,458.40000000000003
37,lane_lane-BK;2-EF;2,250,1353,458.40000000000003
15,lane_net-EF;2-AD,50,99,460.79999999999995
15,lane_net-EF;2-AD,100,140,460.79999999999995
15,lane_net-EF;2-AD,150,489,460.79999999999995
15,lane_net-EF;2-AD,200,194,460.79999999999995
15,lane_net-EF;2-AD,250,1382,460.79999999999995
72,lane_lane-CK;2-EI;2,50,93,545.0
72,lane_lane-CK;2-EI;2,100,720,545.0
72,lane_lane-CK;2-EI;2,150,497,545.0
72,lane_lane-CK;2-EI;2,200,242,545.0
72,lane_lane-CK;2-EI;2,250,1173,545.0
65,lane_lane-EI;2-EF;2,50,92,583.4000000000001
65,lane_lane-EI;2-EF;2,100,147,583.4000000000001
65,lane_lane-EI;2-EF;2,150,469,583.4000000000001
65,lane_lane-EI;2-EF;2,200,226,583.4000000000001
65,lane_lane-EI;2-EF;2,250,1983,583.4000000000001
71,lane_lane-EF;2-CM;2,50,88,629.4000000000001
71,lane_lane-EF;2-CM;2,100,441,629.4000000000001
71,lane_lane-EF;2-CM;2,150,444,629.4000000000001
71,lane_lane-EF;2-CM;2,200,490,629.4000000000001
71,lane_lane-EF;2-CM;2,250,1684,629.4000000000001
56,net_net-FI-AF,50,93,634.8
56,net_net-FI-AF,100,398,634.8
56,net_net-FI-AF,150,497,634.8
56,net_net-FI-AF,200,739,634.8
56,net_net-FI-AF,250,1447,634.8
73,net_net-AF-AD,50,87,640.6
73,net_net-AF-AD,100,707,640.6
73,net_net-AF-AD,150,491,640.6
73,net_net-AF-AD,200,721,640.6
73,net_net-AF-AD,250,1197,640.6
3,net_net-AF-FK,50,89,706.2
3,net_net-AF-FK,100,450,706.2
3,net_net-AF-FK,150,783,706.2
3,net_net-AF-FK,200,489,706.2
3,net_net-AF-FK,250,1720,706.2
20,net_net-FK-AF,50,89,706.2
20,net_net-FK-AF,100,450,706.2
20,net_net-FK-AF,150,783,706.2
20,net_net-FK-AF,200,489,706.2
20,net_net-FK-AF,250,1720,706.2
68,lane_lane-AE;2-GH;2,50,95,720.6
68,lane_lane-AE;2-GH;2,100,438,720.6
68,lane_lane-AE;2-GH;2,150,785,720.6
68,lane_lane-AE;2-GH;2,200,802,720.6
68,lane_lane-AE;2-GH;2,250,1483,720.6
75,net_net-AF-JM,50,120,730.8
75,net_net-AF-JM,100,146,730.8
75,net_net-AF-JM,150,414,730.8
75,net_net-AF-JM,200,719,730.8
75,net_net-AF-JM,250,2255,730.8
55,lane_net-AE;2-JM,50,95,752.8
55,lane_net-AE;2-JM,100,439,752.8
55,lane_net-AE;2-JM,150,471,752.8
55,lane_net-AE;2-JM,200,1028,752.8
55,lane_net-AE;2-JM,250,1731,752.8
30,net_net-EJ-AD,50,97,756.6
30,net_net-EJ-AD,100,428,756.6
30,net_net-EJ-AD,150,1036,756.6
30,net_net-EJ-AD,200,474,756.6
30,net_net-EJ-AD,250,1748,756.6
17,net_net-BG-EJ,50,94,761.0
17,net_net-BG-EJ,100,717,761.0
17,net_net-BG-EJ,150,758,761.0
17,net_net-BG-EJ,200,486,761.0
17,net_net-BG-EJ,250,1750,761.0
11,lane_net-FJ;2-EL,50,109,793.2
11,lane_net-FJ;2-EL,100,400,793.2
11,lane_net-FJ;2-EL,150,729,793.2
11,lane_net-FJ;2-EL,200,722,793.2
11,lane_net-FJ;2-EL,250,2006,793.2
2,lane_net-IJ;2-HK,50,111,794.2
2,lane_net-IJ;2-HK,100,658,794.2
2,lane_net-IJ;2-HK,150,759,794.2
2,lane_net-IJ;2-HK,200,786,794.2
2,lane_net-IJ;2-HK,250,1657,794.2
9,lane_net-EI;2-AD,50,82,800.4000000000001
9,lane_net-EI;2-AD,100,687,800.4000000000001
9,lane_net-EI;2-AD,150,764,800.4000000000001
9,lane_net-EI;2-AD,200,759,800.4000000000001
9,lane_net-EI;2-AD,250,1710,800.4000000000001
64,net_net-EL-FI,50,93,802.8
64,net_net-EL-FI,100,392,802.8
64,net_net-EL-FI,150,1298,802.8
64,net_net-EL-FI,200,465,802.8
64,net_net-EL-FI,250,1766,802.8
58,net_net-BC-GL,50,89,805.8
58,net_net-BC-GL,100,708,805.8
58,net_net-BC-GL,150,753,805.8
58,net_net-BC-GL,200,476,805.8
58,net_net-BC-GL,250,2003,805.8
31,lane_net-FG;2-FK,50,101,811.6
31,lane_net-FG;2-FK,100,700,811.6
31,lane_net-FG;2-FK,150,1056,811.6
31,lane_net-FG;2-FK,200,763,811.6
31,lane_net-FG;2-FK,250,1438,811.6
10,lane_net-FL;2-AD,50,87,813.0
10,lane_net-FL;2-AD,100,436,813.0
10,lane_net-FL;2-AD,150,1336,813.0
10,lane_net-FL;2-AD,200,486,813.0
10,lane_net-FL;2-AD,250,1720,813.0
60,lane_lane-DE;2-FG;2,50,99,813.4000000000001
60,lane_lane-DE;2-FG;2,100,704,813.4000000000001
60,lane_lane-DE;2-FG;2,150,1060,813.4000000000001
60,lane_lane-DE;2-FG;2,200,474,813.4000000000001
60,lane_lane-DE;2-FG;2,250,1730,813.4000000000001
42,net_net-AF-GJ,50,88,818.2
42,net_net-AF-GJ,100,419,818.2
42,net_net-AF-GJ,150,740,818.2
42,net_net-AF-GJ,200,764,818.2
42,net_net-AF-GJ,250,2080,818.2
39,lane_lane-HL;2-JK;2,50,91,829.2
39,lane_lane-HL;2-JK;2,100,709,829.2
39,lane_lane-HL;2-JK;2,150,1315,829.2
39,lane_lane-HL;2-JK;2,200,297,829.2
39,lane_lane-HL;2-JK;2,250,1734,829.2
46,lane_lane-AE;2-BK;2,50,89,831.8
46,lane_lane-AE;2-BK;2,100,437,831.8
46,lane_lane-AE;2-BK;2,150,784,831.8
46,lane_lane-AE;2-BK;2,200,799,831.8
46,lane_lane-AE;2-BK;2,250,2050,831.8
28,net_net-FI-FK,50,92,846.4000000000001
28,net_net-FI-FK,100,690,846.4000000000001
28,net_net-FI-FK,150,1006,846.4000000000001
28,net_net-FI-FK,200,724,846.4000000000001
28,net_net-FI-FK,250,1720,846.4000000000001
44,net_net-FK-FI,50,92,846.4000000000001
44,net_net-FK-FI,100,690,846.4000000000001
44,net_net-FK-FI,150,1006,846.4000000000001
44,net_net-FK-FI,200,724,846.4000000000001
44,net_net-FK-FI,250,1720,846.4000000000001
66,net_net-FK-FI,50,92,846.4000000000001
66,net_net-FK-FI,100,690,846.4000000000001
66,net_net-FK-FI,150,1006,846.4000000000001
66,net_net-FK-FI,200,724,846.4000000000001
66,net_net-FK-FI,250,1720,846.4000000000001
40,lane_net-CM;2-BC,50,85,853.8
40,lane_net-CM;2-BC,100,703,853.8
40,lane_net-CM;2-BC,150,741,853.8
40,lane_net-CM;2-BC,200,472,853.8
40,lane_net-CM;2-BC,250,2268,853.8
43,lane_net-FJ;2-HK,50,99,854.8
43,lane_net-FJ;2-HK,100,712,854.8
43,lane_net-FJ;2-HK,150,1051,854.8
43,lane_net-FJ;2-HK,200,728,854.8
43,lane_net-FJ;2-HK,250,1684,854.8
59,net_net-BC-AD,50,87,858.8
59,net_net-BC-AD,100,402,858.8
59,net_net-BC-AD,150,1317,858.8
59,net_net-BC-AD,200,465,858.8
59,net_net-BC-AD,250,2023,858.8
79,lane_net-FG;2-AD,50,92,859.2
79,lane_net-FG;2-AD,100,719,859.2
79,lane_net-FG;2-AD,150,1324,859.2
79,lane_net-FG;2-AD,200,757,859.2
79,lane_net-FG;2-AD,250,1404,859.2
52,lane_net-FG;2-EJ,50,98,863.2
52,lane_net-FG;2-EJ,100,715,863.2
52,lane_net-FG;2-EJ,150,1049,863.2
52,lane_net-FG;2-EJ,200,743,863.2
52,lane_net-FG;2-EJ,250,1711,863.2
57,lane_net-CK;2-EJ,50,98,867.2
57,lane_net-CK;2-EJ,100,736,867.2
57,lane_net-CK;2-EJ,150,786,867.2
57,lane_net-CK;2-EJ,200,753,867.2
57,lane_net-CK;2-EJ,250,1963,867.2
12,lane_net-DI;2-JM,50,97,869.4000000000001
12,lane_net-DI;2-JM,100,706,869.4000000000001
12,lane_net-DI;2-JM,150,483,869.4000000000001
12,lane_net-DI;2-JM,200,772,869.4000000000001
12,lane_net-DI;2-JM,250,2289,869.4000000000001
34,lane_net-CK;2-AF,50,80,873.5999999999999
34,lane_net-CK;2-AF,100,437,873.5999999999999
34,lane_net-CK;2-AF,150,771,873.5999999999999
34,lane_net-CK;2-AF,200,1316,873.5999999999999
34,lane_net-CK;2-AF,250,1764,873.5999999999999
6,lane_lane-DI;2-FJ;2,50,113,878.5999999999999
6,lane_lane-DI;2-FJ;2,100,733,878.5999999999999
6,lane_lane-DI;2-FJ;2,150,1033,878.5999999999999
6,lane_lane-DI;2-FJ;2,200,734,878.5999999999999
6,lane_lane-DI;2-FJ;2,250,1780,878.5999999999999
33,lane_lane-DI;2-FJ;2,50,113,878.5999999999999
33,lane_lane-DI;2-FJ;2,100,733,878.5999999999999
33,lane_lane-DI;2-FJ;2,150,1033,878.5999999999999
33,lane_lane-DI;2-FJ;2,200,734,878.5999999999999
33,lane_lane-DI;2-FJ;2,250,1780,878.5999999999999
69,lane_lane-DI;2-FJ;2,50,113,878.5999999999999
69,lane_lane-DI;2-FJ;2,100,733,878.5999999999999
69,lane_lane-DI;2-FJ;2,150,1033,878.5999999999999
69,lane_lane-DI;2-FJ;2,200,734,878.5999999999999
69,lane_lane-DI;2-FJ;2,250,1780,878.5999999999999
16,lane_net-GH;2-GL,50,86,879.8
16,lane_net-GH;2-GL,100,716,879.8
16,lane_net-GH;2-GL,150,776,879.8
16,lane_net-GH;2-GL,200,783,879.8
16,lane_net-GH;2-GL,250,2038,879.8
77,lane_net-JK;2-EL,50,97,882.6
77,lane_net-JK;2-EL,100,430,882.6
77,lane_net-JK;2-EL,150,746,882.6
77,lane_net-JK;2-EL,200,1052,882.6
77,lane_net-JK;2-EL,250,2088,882.6
36,lane_lane-FL;2-GH;2,50,86,885.2
36,lane_lane-FL;2-GH;2,100,728,885.2
36,lane_lane-FL;2-GH;2,150,792,885.2
36,lane_lane-FL;2-GH;2,200,800,885.2
36,lane_lane-FL;2-GH;2,250,2020,885.2
8,lane_lane-HL;2-FJ;2,50,86,904.4
8,lane_lane-HL;2-FJ;2,100,703,904.4
8,lane_lane-HL;2-FJ;2,150,1029,904.4
8,lane_lane-HL;2-FJ;2,200,746,904.4
8,lane_lane-HL;2-FJ;2,250,1958,904.4
76,lane_lane-AL;2-AE;2,50,90,904.4
76,lane_lane-AL;2-AE;2,100,738,904.4
76,lane_lane-AL;2-AE;2,150,1349,904.4
76,lane_lane-AL;2-AE;2,200,267,904.4
76,lane_lane-AL;2-AE;2,250,2078,904.4
35,lane_lane-CK;2-GK;2,50,91,919.0
35,lane_lane-CK;2-GK;2,100,992,919.0
35,lane_lane-CK;2-GK;2,150,771,919.0
35,lane_lane-CK;2-GK;2,200,745,919.0
35,lane_lane-CK;2-GK;2,250,1996,919.0
22,lane_lane-GK;2-DI;2,50,96,922.2
22,lane_lane-GK;2-DI;2,100,989,922.2
22,lane_lane-GK;2-DI;2,150,1034,922.2
22,lane_lane-GK;2-DI;2,200,754,922.2
22,lane_lane-GK;2-DI;2,250,1738,922.2
1,net_net-HK-KM,50,104,926.5999999999999
1,net_net-HK-KM,100,714,926.5999999999999
1,net_net-HK-KM,150,1055,926.5999999999999
1,net_net-HK-KM,200,756,926.5999999999999
1,net_net-HK-KM,250,2004,926.5999999999999
