ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
33,lane_lane-KH;2-JK;2,50,79,413.8
33,lane_lane-KH;2-JK;2,100,114,413.8
33,lane_lane-KH;2-JK;2,150,193,413.8
33,lane_lane-KH;2-JK;2,200,526,413.8
33,lane_lane-KH;2-JK;2,250,1157,413.8
75,lane_lane-KH;2-JK;2,50,79,413.8
75,lane_lane-KH;2-JK;2,100,114,413.8
75,lane_lane-KH;2-JK;2,150,193,413.8
75,lane_lane-KH;2-JK;2,200,526,413.8
75,lane_lane-KH;2-JK;2,250,1157,413.8
5,lane_net-KH;2-FJ,50,71,441.0
5,lane_net-KH;2-FJ,100,116,441.0
5,lane_net-KH;2-FJ,150,416,441.0
5,lane_net-KH;2-FJ,200,742,441.0
5,lane_net-KH;2-FJ,250,860,441.0
72,lane_lane-JM;2-KM;2,50,83,446.0
72,lane_lane-JM;2-KM;2,100,405,446.0
72,lane_lane-JM;2-KM;2,150,163,446.0
72,lane_lane-JM;2-KM;2,200,504,446.0
72,lane_lane-JM;2-KM;2,250,1075,446.0
10,lane_net-KH;2-GI,50,80,455.20000000000005
10,lane_net-KH;2-GI,100,114,455.20000000000005
10,lane_net-KH;2-GI,150,179,455.20000000000005
10,lane_net-KH;2-GI,200,779,455.20000000000005
10,lane_net-KH;2-GI,250,1124,455.20000000000005
79,lane_net-EB;2-GI,50,89,458.4
79,lane_net-EB;2-GI,100,124,458.4
79,lane_net-EB;2-GI,150,443,458.4
79,lane_net-EB;2-GI,200,572,458.4
79,lane_net-EB;2-GI,250,1064,458.4
43,lane_lane-HE;2-FI;2,50,88,458.79999999999995
43,lane_lane-HE;2-FI;2,100,126,458.79999999999995
43,lane_lane-HE;2-FI;2,150,451,458.79999999999995
43,lane_lane-HE;2-FI;2,200,776,458.79999999999995
43,lane_lane-HE;2-FI;2,250,853,458.79999999999995
9,lane_net-AC;2-GI,50,87,485.79999999999995
9,lane_net-AC;2-GI,100,389,485.79999999999995
9,lane_net-AC;2-GI,150,461,485.79999999999995
9,lane_net-AC;2-GI,200,759,485.79999999999995
9,lane_net-AC;2-GI,250,733,485.79999999999995
39,lane_net-AC;2-GI,50,87,485.79999999999995
39,lane_net-AC;2-GI,100,389,485.79999999999995
39,lane_net-AC;2-GI,150,461,485.79999999999995
39,lane_net-AC;2-GI,200,759,485.79999999999995
39,lane_net-AC;2-GI,250,733,485.79999999999995
32,lane_net-HE;2-FJ,50,89,493.0
32,lane_net-HE;2-FJ,100,408,493.0
32,lane_net-HE;2-FJ,150,151,493.0
32,lane_net-HE;2-FJ,200,753,493.0
32,lane_net-HE;2-FJ,250,1064,493.0
62,lane_lane-EB;2-AB;2,50,79,512.0
62,lane_lane-EB;2-AB;2,100,131,512.0
62,lane_lane-EB;2-AB;2,150,439,512.0
62,lane_lane-EB;2-AB;2,200,751,512.0
62,lane_lane-EB;2-AB;2,250,1160,512.0
15,lane_lane-GD;2-FI;2,50,85,529.8
15,lane_lane-GD;2-FI;2,100,354,529.8
15,lane_lane-GD;2-FI;2,150,433,529.8
15,lane_lane-GD;2-FI;2,200,711,529.8
15,lane_lane-GD;2-FI;2,250,1066,529.8
23,lane_net-GD;2-GI,50,334,530.0
23,lane_net-GD;2-GI,100,346,530.0
23,lane_net-GD;2-GI,150,440,530.0
23,lane_net-GD;2-GI,200,753,530.0
23,lane_net-GD;2-GI,250,777,530.0
27,lane_net-GD;2-GI,50,334,530.0
27,lane_net-GD;2-GI,100,346,530.0
27,lane_net-GD;2-GI,150,440,530.0
27,lane_net-GD;2-GI,200,753,530.0
27,lane_net-GD;2-GI,250,777,530.0
35,lane_lane-DB;2-AB;2,50,87,540.2
35,lane_lane-DB;2-AB;2,100,400,540.2
35,lane_lane-DB;2-AB;2,150,676,540.2
35,lane_lane-DB;2-AB;2,200,758,540.2
35,lane_lane-DB;2-AB;2,250,780,540.2
49,lane_net-GH;2-FJ,50,80,554.6
49,lane_net-GH;2-FJ,100,380,554.6
49,lane_net-GH;2-FJ,150,449,554.6
49,lane_net-GH;2-FJ,200,1092,554.6
49,lane_net-GH;2-FJ,250,772,554.6
4,lane_net-EB;2-FJ,50,88,556.0
4,lane_net-EB;2-FJ,100,126,556.0
4,lane_net-EB;2-FJ,150,447,556.0
4,lane_net-EB;2-FJ,200,985,556.0
4,lane_net-EB;2-FJ,250,1134,556.0
7,lane_net-EB;2-FJ,50,88,556.0
7,lane_net-EB;2-FJ,100,126,556.0
7,lane_net-EB;2-FJ,150,447,556.0
7,lane_net-EB;2-FJ,200,985,556.0
7,lane_net-EB;2-FJ,250,1134,556.0
14,lane_net-EB;2-FJ,50,88,556.0
14,lane_net-EB;2-FJ,100,126,556.0
14,lane_net-EB;2-FJ,150,447,556.0
14,lane_net-EB;2-FJ,200,985,556.0
14,lane_net-EB;2-FJ,250,1134,556.0
26,lane_lane-EB;2-EB;2,50,76,556.6
26,lane_lane-EB;2-EB;2,100,126,556.6
26,lane_lane-EB;2-EB;2,150,679,556.6
26,lane_lane-EB;2-EB;2,200,755,556.6
26,lane_lane-EB;2-EB;2,250,1147,556.6
12,lane_net-FI;2-GI,50,89,558.0
12,lane_net-FI;2-GI,100,409,558.0
12,lane_net-FI;2-GI,150,449,558.0
12,lane_net-FI;2-GI,200,782,558.0
12,lane_net-FI;2-GI,250,1061,558.0
24,lane_lane-AB;2-CF;2,50,78,558.0
24,lane_lane-AB;2-CF;2,100,114,558.0
24,lane_lane-AB;2-CF;2,150,674,558.0
24,lane_lane-AB;2-CF;2,200,779,558.0
24,lane_lane-AB;2-CF;2,250,1145,558.0
13,lane_lane-DB;2-CF;2,50,88,558.1999999999999
13,lane_lane-DB;2-CF;2,100,643,558.1999999999999
13,lane_lane-DB;2-CF;2,150,448,558.1999999999999
13,lane_lane-DB;2-CF;2,200,785,558.1999999999999
13,lane_lane-DB;2-CF;2,250,827,558.1999999999999
71,lane_lane-GD;2-KH;2,50,347,562.0
71,lane_lane-GD;2-KH;2,100,355,562.0
71,lane_lane-GD;2-KH;2,150,682,562.0
71,lane_lane-GD;2-KH;2,200,683,562.0
71,lane_lane-GD;2-KH;2,250,743,562.0
44,lane_lane-HE;2-AD;2,50,84,565.0
44,lane_lane-HE;2-AD;2,100,408,565.0
44,lane_lane-HE;2-AD;2,150,452,565.0
44,lane_lane-HE;2-AD;2,200,753,565.0
44,lane_lane-HE;2-AD;2,250,1128,565.0
59,lane_lane-AD;2-HE;2,50,84,565.0
59,lane_lane-AD;2-HE;2,100,408,565.0
59,lane_lane-AD;2-HE;2,150,452,565.0
59,lane_lane-AD;2-HE;2,200,753,565.0
59,lane_lane-AD;2-HE;2,250,1128,565.0
11,lane_net-FI;2-FJ,50,82,570.2
11,lane_net-FI;2-FJ,100,386,570.2
11,lane_net-FI;2-FJ,150,465,570.2
11,lane_net-FI;2-FJ,200,793,570.2
11,lane_net-FI;2-FJ,250,1125,570.2
17,lane_net-FI;2-FJ,50,82,570.2
17,lane_net-FI;2-FJ,100,386,570.2
17,lane_net-FI;2-FJ,150,465,570.2
17,lane_net-FI;2-FJ,200,793,570.2
17,lane_net-FI;2-FJ,250,1125,570.2
37,lane_net-FI;2-FJ,50,82,570.2
37,lane_net-FI;2-FJ,100,386,570.2
37,lane_net-FI;2-FJ,150,465,570.2
37,lane_net-FI;2-FJ,200,793,570.2
37,lane_net-FI;2-FJ,250,1125,570.2
63,lane_lane-EB;2-JI;2,50,88,575.2
63,lane_lane-EB;2-JI;2,100,128,575.2
63,lane_lane-EB;2-JI;2,150,452,575.2
63,lane_lane-EB;2-JI;2,200,805,575.2
63,lane_lane-EB;2-JI;2,250,1403,575.2
2,lane_net-DC;2-GI,50,81,592.8
2,lane_net-DC;2-GI,100,674,592.8
2,lane_net-DC;2-GI,150,446,592.8
2,lane_net-DC;2-GI,200,742,592.8
2,lane_net-DC;2-GI,250,1021,592.8
3,lane_lane-KM;2-GC;2,50,73,592.8
3,lane_lane-KM;2-GC;2,100,126,592.8
3,lane_lane-KM;2-GC;2,150,673,592.8
3,lane_lane-KM;2-GC;2,200,1042,592.8
3,lane_lane-KM;2-GC;2,250,1050,592.8
57,lane_net-DC;2-GI,50,81,592.8
57,lane_net-DC;2-GI,100,674,592.8
57,lane_net-DC;2-GI,150,446,592.8
57,lane_net-DC;2-GI,200,742,592.8
57,lane_net-DC;2-GI,250,1021,592.8
18,lane_lane-KH;2-GC;2,50,73,593.2
18,lane_lane-KH;2-GC;2,100,116,593.2
18,lane_lane-KH;2-GC;2,150,467,593.2
18,lane_lane-KH;2-GC;2,200,982,593.2
18,lane_lane-KH;2-GC;2,250,1328,593.2
52,lane_net-JK;2-FJ,50,77,598.8
52,lane_net-JK;2-FJ,100,364,598.8
52,lane_net-JK;2-FJ,150,409,598.8
52,lane_net-JK;2-FJ,200,1047,598.8
52,lane_net-JK;2-FJ,250,1097,598.8
19,lane_net-AD;2-FJ,50,78,600.0
19,lane_net-AD;2-FJ,100,396,600.0
19,lane_net-AD;2-FJ,150,430,600.0
19,lane_net-AD;2-FJ,200,1026,600.0
19,lane_net-AD;2-FJ,250,1070,600.0
69,lane_net-AD;2-FJ,50,78,600.0
69,lane_net-AD;2-FJ,100,396,600.0
69,lane_net-AD;2-FJ,150,430,600.0
69,lane_net-AD;2-FJ,200,1026,600.0
69,lane_net-AD;2-FJ,250,1070,600.0
77,lane_net-AD;2-FJ,50,78,600.0
77,lane_net-AD;2-FJ,100,396,600.0
77,lane_net-AD;2-FJ,150,430,600.0
77,lane_net-AD;2-FJ,200,1026,600.0
77,lane_net-AD;2-FJ,250,1070,600.0
8,lane_lane-FI;2-GF;2,50,88,605.0
8,lane_lane-FI;2-GF;2,100,124,605.0
8,lane_lane-FI;2-GF;2,150,668,605.0
8,lane_lane-FI;2-GF;2,200,1067,605.0
8,lane_lane-FI;2-GF;2,250,1078,605.0
36,lane_lane-GF;2-AB;2,50,91,613.4
36,lane_lane-GF;2-AB;2,100,402,613.4
36,lane_lane-GF;2-AB;2,150,676,613.4
36,lane_lane-GF;2-AB;2,200,785,613.4
36,lane_lane-GF;2-AB;2,250,1113,613.4
61,lane_lane-JK;2-GF;2,50,87,615.0
61,lane_lane-JK;2-GF;2,100,390,615.0
61,lane_lane-JK;2-GF;2,150,412,615.0
61,lane_lane-JK;2-GF;2,200,1064,615.0
61,lane_lane-JK;2-GF;2,250,1122,615.0
73,lane_lane-GF;2-JK;2,50,87,615.0
73,lane_lane-GF;2-JK;2,100,390,615.0
73,lane_lane-GF;2-JK;2,150,412,615.0
73,lane_lane-GF;2-JK;2,200,1064,615.0
73,lane_lane-GF;2-JK;2,250,1122,615.0
50,lane_lane-KM;2-JI;2,50,84,619.6
50,lane_lane-KM;2-JI;2,100,398,619.6
50,lane_lane-KM;2-JI;2,150,418,619.6
50,lane_lane-KM;2-JI;2,200,744,619.6
50,lane_lane-KM;2-JI;2,250,1454,619.6
30,lane_net-JL;2-GI,50,82,620.8
30,lane_net-JL;2-GI,100,651,620.8
30,lane_net-JL;2-GI,150,443,620.8
30,lane_net-JL;2-GI,200,797,620.8
30,lane_net-JL;2-GI,250,1131,620.8
1,lane_lane-JM;2-JL;2,50,81,623.2
1,lane_lane-JM;2-JL;2,100,393,623.2
1,lane_lane-JM;2-JL;2,150,440,623.2
1,lane_lane-JM;2-JL;2,200,1065,623.2
1,lane_lane-JM;2-JL;2,250,1137,623.2
22,lane_net-KM;2-GI,50,85,627.0
22,lane_net-KM;2-GI,100,406,627.0
22,lane_net-KM;2-GI,150,421,627.0
22,lane_net-KM;2-GI,200,1104,627.0
22,lane_net-KM;2-GI,250,1119,627.0
31,lane_net-KM;2-GI,50,85,627.0
31,lane_net-KM;2-GI,100,406,627.0
31,lane_net-KM;2-GI,150,421,627.0
31,lane_net-KM;2-GI,200,1104,627.0
31,lane_net-KM;2-GI,250,1119,627.0
56,lane_lane-LI;2-JI;2,50,92,629.6
56,lane_lane-LI;2-JI;2,100,408,629.6
56,lane_lane-LI;2-JI;2,150,458,629.6
56,lane_lane-LI;2-JI;2,200,767,629.6
56,lane_lane-LI;2-JI;2,250,1423,629.6
66,lane_lane-KM;2-JL;2,50,82,630.4000000000001
66,lane_lane-KM;2-JL;2,100,652,630.4000000000001
66,lane_lane-KM;2-JL;2,150,173,630.4000000000001
66,lane_lane-KM;2-JL;2,200,816,630.4000000000001
66,lane_lane-KM;2-JL;2,250,1429,630.4000000000001
53,lane_lane-JK;2-DB;2,50,352,642.4
53,lane_lane-JK;2-DB;2,100,652,642.4
53,lane_lane-JK;2-DB;2,150,715,642.4
53,lane_lane-JK;2-DB;2,200,705,642.4
53,lane_lane-JK;2-DB;2,250,788,642.4
42,lane_lane-GF;2-JG;2,50,80,644.1999999999999
42,lane_lane-GF;2-JG;2,100,374,644.1999999999999
42,lane_lane-GF;2-JG;2,150,433,644.1999999999999
42,lane_lane-GF;2-JG;2,200,1276,644.1999999999999
42,lane_lane-GF;2-JG;2,250,1058,644.1999999999999
6,lane_net-GD;2-FJ,50,344,648.6
6,lane_net-GD;2-FJ,100,355,648.6
6,lane_net-GD;2-FJ,150,725,648.6
6,lane_net-GD;2-FJ,200,785,648.6
6,lane_net-GD;2-FJ,250,1034,648.6
48,lane_lane-JG;2-JI;2,50,85,649.2
48,lane_lane-JG;2-JI;2,100,377,649.2
48,lane_lane-JG;2-JI;2,150,716,649.2
48,lane_lane-JG;2-JI;2,200,724,649.2
48,lane_lane-JG;2-JI;2,250,1344,649.2
78,lane_lane-AB;2-KG;2,50,75,661.2
78,lane_lane-AB;2-KG;2,100,396,661.2
78,lane_lane-AB;2-KG;2,150,444,661.2
78,lane_lane-AB;2-KG;2,200,1039,661.2
78,lane_lane-AB;2-KG;2,250,1352,661.2
80,lane_lane-HE;2-JK;2,50,77,666.0
80,lane_lane-HE;2-JK;2,100,379,666.0
80,lane_lane-HE;2-JK;2,150,428,666.0
80,lane_lane-HE;2-JK;2,200,1039,666.0
80,lane_lane-HE;2-JK;2,250,1407,666.0
45,lane_net-AB;2-FJ,50,79,666.2
45,lane_net-AB;2-FJ,100,668,666.2
45,lane_net-AB;2-FJ,150,453,666.2
45,lane_net-AB;2-FJ,200,1063,666.2
45,lane_net-AB;2-FJ,250,1068,666.2
74,lane_net-AB;2-FJ,50,79,666.2
74,lane_net-AB;2-FJ,100,668,666.2
74,lane_net-AB;2-FJ,150,453,666.2
74,lane_net-AB;2-FJ,200,1063,666.2
74,lane_net-AB;2-FJ,250,1068,666.2
41,lane_net-DE;2-GI,50,86,667.8
41,lane_net-DE;2-GI,100,393,667.8
