ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
93,lane_lane-EF;2-DI;2,50,88,416.0
93,lane_lane-EF;2-DI;2,100,146,416.0
93,lane_lane-EF;2-DI;2,150,196,416.0
93,lane_lane-EF;2-DI;2,200,475,416.0
93,lane_lane-EF;2-DI;2,250,1175,416.0
65,lane_lane-EF;2-FJ;2,50,97,419.4
65,lane_lane-EF;2-FJ;2,100,175,419.4
65,lane_lane-EF;2-FJ;2,150,246,419.4
65,lane_lane-EF;2-FJ;2,200,465,419.4
65,lane_lane-EF;2-FJ;2,250,1114,419.4
3,lane_net-EF;2-KM,50,101,455.20000000000005
3,lane_net-EF;2-KM,100,125,455.20000000000005
3,lane_net-EF;2-KM,150,173,455.20000000000005
3,lane_net-EF;2-KM,200,740,455.20000000000005
3,lane_net-EF;2-KM,250,1137,455.20000000000005
20,lane_net-EF;2-KM,50,101,455.20000000000005
20,lane_net-EF;2-KM,100,125,455.20000000000005
20,lane_net-EF;2-KM,150,173,455.20000000000005
20,lane_net-EF;2-KM,200,740,455.20000000000005
20,lane_net-EF;2-KM,250,1137,455.20000000000005
27,lane_lane-EF;2-AE;2,50,94,465.79999999999995
27,lane_lane-EF;2-AE;2,100,139,465.79999999999995
27,lane_lane-EF;2-AE;2,150,180,465.79999999999995
27,lane_lane-EF;2-AE;2,200,504,465.79999999999995
27,lane_lane-EF;2-AE;2,250,1412,465.79999999999995
76,lane_lane-CK;2-EF;2,50,88,471.79999999999995
76,lane_lane-CK;2-EF;2,100,150,471.79999999999995
76,lane_lane-CK;2-EF;2,150,184,471.79999999999995
76,lane_lane-CK;2-EF;2,200,495,471.79999999999995
76,lane_lane-CK;2-EF;2,250,1442,471.79999999999995
46,lane_net-EF;2-BC,50,81,498.4
46,lane_net-EF;2-BC,100,140,498.4
46,lane_net-EF;2-BC,150,174,498.4
46,lane_net-EF;2-BC,200,727,498.4
46,lane_net-EF;2-BC,250,1370,498.4
52,lane_net-EI;2-AF,50,76,579.8
52,lane_net-EI;2-AF,100,406,579.8
52,lane_net-EI;2-AF,150,459,579.8
52,lane_net-EI;2-AF,200,499,579.8
52,lane_net-EI;2-AF,250,1459,579.8
39,lane_net-FJ;2-EJ,50,94,626.4
39,lane_net-FJ;2-EJ,100,433,626.4
39,lane_net-FJ;2-EJ,150,488,626.4
39,lane_net-FJ;2-EJ,200,715,626.4
39,lane_net-FJ;2-EJ,250,1402,626.4
21,net_net-AF-FI,50,93,634.8
21,net_net-AF-FI,100,398,634.8
21,net_net-AF-FI,150,497,634.8
21,net_net-AF-FI,200,739,634.8
21,net_net-AF-FI,250,1447,634.8
64,lane_lane-DI;2-EI;2,50,94,639.8
64,lane_lane-DI;2-EI;2,100,448,639.8
64,lane_lane-DI;2-EI;2,150,763,639.8
64,lane_lane-DI;2-EI;2,200,770,639.8
64,lane_lane-DI;2-EI;2,250,1124,639.8
23,net_net-AF-KM,50,107,649.8
23,net_net-AF-KM,100,133,649.8
23,net_net-AF-KM,150,754,649.8
23,net_net-AF-KM,200,763,649.8
23,net_net-AF-KM,250,1492,649.8
98,net_net-KM-AF,50,107,649.8
98,net_net-KM-AF,100,133,649.8
98,net_net-KM-AF,150,754,649.8
98,net_net-KM-AF,200,763,649.8
98,net_net-KM-AF,250,1492,649.8
51,lane_net-EI;2-FI,50,95,679.0
51,lane_net-EI;2-FI,100,412,679.0
51,lane_net-EI;2-FI,150,497,679.0
51,lane_net-EI;2-FI,200,750,679.0
51,lane_net-EI;2-FI,250,1641,679.0
56,lane_lane-EI;2-CM;2,50,88,690.2
56,lane_lane-EI;2-CM;2,100,727,690.2
56,lane_lane-EI;2-CM;2,150,479,690.2
56,lane_lane-EI;2-CM;2,200,233,690.2
56,lane_lane-EI;2-CM;2,250,1924,690.2
43,net_net-FK-AF,50,89,706.2
43,net_net-FK-AF,100,450,706.2
43,net_net-FK-AF,150,783,706.2
43,net_net-FK-AF,200,489,706.2
43,net_net-FK-AF,250,1720,706.2
99,net_net-FK-AF,50,89,706.2
99,net_net-FK-AF,100,450,706.2
99,net_net-FK-AF,150,783,706.2
99,net_net-FK-AF,200,489,706.2
99,net_net-FK-AF,250,1720,706.2
31,lane_lane-DE;2-IM;2,50,93,707.2
31,lane_lane-DE;2-IM;2,100,713,707.2
31,lane_lane-DE;2-IM;2,150,759,707.2
31,lane_lane-DE;2-IM;2,200,489,707.2
31,lane_lane-DE;2-IM;2,250,1482,707.2
49,net_net-JM-EJ,50,83,737.4
49,net_net-JM-EJ,100,424,737.4
49,net_net-JM-EJ,150,469,737.4
49,net_net-JM-EJ,200,1061,737.4
49,net_net-JM-EJ,250,1650,737.4
74,net_net-BG-FI,50,94,742.6
74,net_net-BG-FI,100,707,742.6
74,net_net-BG-FI,150,989,742.6
74,net_net-BG-FI,200,475,742.6
74,net_net-BG-FI,250,1448,742.6
82,net_net-EL-BC,50,98,749.2
82,net_net-EL-BC,100,404,749.2
82,net_net-EL-BC,150,725,749.2
82,net_net-EL-BC,200,458,749.2
82,net_net-EL-BC,250,2061,749.2
81,net_net-KM-FI,50,94,773.2
81,net_net-KM-FI,100,688,773.2
81,net_net-KM-FI,150,735,773.2
81,net_net-KM-FI,200,688,773.2
81,net_net-KM-FI,250,1661,773.2
67,lane_net-IJ;2-KM,50,112,785.4
67,lane_net-IJ;2-KM,100,701,785.4
67,lane_net-IJ;2-KM,150,1028,785.4
67,lane_net-IJ;2-KM,200,695,785.4
67,lane_net-IJ;2-KM,250,1391,785.4
69,lane_net-IJ;2-GJ,50,110,787.0
69,lane_net-IJ;2-GJ,100,703,787.0
69,lane_net-IJ;2-GJ,150,1029,787.0
69,lane_net-IJ;2-GJ,200,697,787.0
69,lane_net-IJ;2-GJ,250,1396,787.0
71,net_net-FI-FI,50,95,792.8
71,net_net-FI-FI,100,701,792.8
71,net_net-FI-FI,150,1017,792.8
71,net_net-FI-FI,200,470,792.8
71,net_net-FI-FI,250,1681,792.8
25,lane_lane-CM;2-IJ;2,50,105,799.0
25,lane_lane-CM;2-IJ;2,100,737,799.0
25,lane_lane-CM;2-IJ;2,150,761,799.0
25,lane_lane-CM;2-IJ;2,200,705,799.0
25,lane_lane-CM;2-IJ;2,250,1687,799.0
42,net_net-EL-FI,50,93,802.8
42,net_net-EL-FI,100,392,802.8
42,net_net-EL-FI,150,1298,802.8
42,net_net-EL-FI,200,465,802.8
42,net_net-EL-FI,250,1766,802.8
75,lane_lane-FJ;2-GH;2,50,84,803.4
75,lane_lane-FJ;2-GH;2,100,717,803.4
75,lane_lane-FJ;2-GH;2,150,756,803.4
75,lane_lane-FJ;2-GH;2,200,760,803.4
75,lane_lane-FJ;2-GH;2,250,1700,803.4
55,lane_lane-AE;2-FJ;2,50,105,807.0
55,lane_lane-AE;2-FJ;2,100,718,807.0
55,lane_lane-AE;2-FJ;2,150,755,807.0
55,lane_lane-AE;2-FJ;2,200,465,807.0
55,lane_lane-AE;2-FJ;2,250,1992,807.0
18,lane_lane-IJ;2-FL;2,50,110,809.6
18,lane_lane-IJ;2-FL;2,100,990,809.6
18,lane_lane-IJ;2-FL;2,150,768,809.6
18,lane_lane-IJ;2-FL;2,200,747,809.6
18,lane_lane-IJ;2-FL;2,250,1433,809.6
10,lane_net-FG;2-FK,50,101,811.6
10,lane_net-FG;2-FK,100,700,811.6
10,lane_net-FG;2-FK,150,1056,811.6
10,lane_net-FG;2-FK,200,763,811.6
10,lane_net-FG;2-FK,250,1438,811.6
