ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
32,lane_lane-JL;2-AC;2,250,584,274.2
35,lane_lane-JL;2-AC;2,100,163,274.2
35,lane_lane-JL;2-AC;2,250,584,274.2
35,lane_lane-JL;2-AC;2,150,228,274.2
35,lane_lane-JL;2-AC;2,200,299,274.2
35,lane_lane-JL;2-AC;2,50,97,274.2
32,lane_lane-JL;2-AC;2,100,163,274.2
32,lane_lane-JL;2-AC;2,50,97,274.2
32,lane_lane-JL;2-AC;2,200,299,274.2
32,lane_lane-JL;2-AC;2,150,228,274.2
15,lane_net-CF;2-FJ,200,291,336.2
15,lane_net-CF;2-FJ,250,622,336.2
15,lane_net-CF;2-FJ,150,220,336.2
15,lane_net-CF;2-FJ,100,436,336.2
15,lane_net-CF;2-FJ,50,112,336.2
23,lane_lane-JL;2-KM;2,200,581,336.4
23,lane_lane-JL;2-KM;2,100,163,336.4
23,lane_lane-JL;2-KM;2,250,364,336.4
30,lane_lane-JL;2-KM;2,100,163,336.4
33,lane_lane-JL;2-KM;2,200,581,336.4
33,lane_lane-JL;2-KM;2,50,96,336.4
33,lane_lane-JL;2-KM;2,100,163,336.4
33,lane_lane-JL;2-KM;2,250,364,336.4
23,lane_lane-JL;2-KM;2,50,96,336.4
30,lane_lane-JL;2-KM;2,50,96,336.4
23,lane_lane-JL;2-KM;2,150,478,336.4
30,lane_lane-JL;2-KM;2,150,478,336.4
33,lane_lane-JL;2-KM;2,150,478,336.4
30,lane_lane-JL;2-KM;2,200,581,336.4
30,lane_lane-JL;2-KM;2,250,364,336.4
34,lane_lane-GC;2-AC;2,200,530,374.2
34,lane_lane-GC;2-AC;2,150,230,374.2
34,lane_lane-GC;2-AC;2,50,106,374.2
34,lane_lane-GC;2-AC;2,100,161,374.2
34,lane_lane-GC;2-AC;2,250,844,374.2
4,net_net-FJ-FJ,150,471,377.4
3,net_net-FJ-FJ,150,471,377.4
25,net_net-FJ-FJ,50,96,377.4
4,net_net-FJ-FJ,200,282,377.4
4,net_net-FJ-FJ,250,630,377.4
4,net_net-FJ-FJ,100,408,377.4
3,net_net-FJ-FJ,100,408,377.4
3,net_net-FJ-FJ,250,630,377.4
25,net_net-FJ-FJ,200,282,377.4
25,net_net-FJ-FJ,100,408,377.4
4,net_net-FJ-FJ,50,96,377.4
3,net_net-FJ-FJ,200,282,377.4
3,net_net-FJ-FJ,50,96,377.4
25,net_net-FJ-FJ,250,630,377.4
25,net_net-FJ-FJ,150,471,377.4
26,net_net-GI-GI,150,461,389.6
26,net_net-GI-GI,200,515,389.6
26,net_net-GI-GI,50,112,389.6
26,net_net-GI-GI,100,168,389.6
26,net_net-GI-GI,250,692,389.6
31,net_net-GI-FJ,150,210,424.0
2,net_net-FJ-GI,150,210,424.0
17,net_net-FJ-GI,200,533,424.0
5,net_net-FJ-GI,50,102,424.0
2,net_net-FJ-GI,100,413,424.0
2,net_net-FJ-GI,50,102,424.0
2,net_net-FJ-GI,200,533,424.0
28,net_net-FJ-GI,150,210,424.0
31,net_net-GI-FJ,50,102,424.0
17,net_net-FJ-GI,50,102,424.0
5,net_net-FJ-GI,200,533,424.0
31,net_net-GI-FJ,100,413,424.0
31,net_net-GI-FJ,250,862,424.0
20,net_net-FJ-GI,200,533,424.0
20,net_net-FJ-GI,250,862,424.0
5,net_net-FJ-GI,100,413,424.0
20,net_net-FJ-GI,50,102,424.0
17,net_net-FJ-GI,250,862,424.0
17,net_net-FJ-GI,100,413,424.0
2,net_net-FJ-GI,250,862,424.0
28,net_net-FJ-GI,50,102,424.0
20,net_net-FJ-GI,100,413,424.0
5,net_net-FJ-GI,150,210,424.0
31,net_net-GI-FJ,200,533,424.0
28,net_net-FJ-GI,200,533,424.0
28,net_net-FJ-GI,100,413,424.0
5,net_net-FJ-GI,250,862,424.0
20,net_net-FJ-GI,150,210,424.0
17,net_net-FJ-GI,150,210,424.0
28,net_net-FJ-GI,250,862,424.0
29,lane_net-HD;2-FJ,50,93,425.2
29,lane_net-HD;2-FJ,100,427,425.2
29,lane_net-HD;2-FJ,250,849,425.2
29,lane_net-HD;2-FJ,200,536,425.2
29,lane_net-HD;2-FJ,150,221,425.2
11,lane_net-GF;2-FJ,200,536,449.8
11,lane_net-GF;2-FJ,250,966,449.8
11,lane_net-GF;2-FJ,100,170,449.8
11,lane_net-GF;2-FJ,50,99,449.8
11,lane_net-GF;2-FJ,150,478,449.8
24,lane_lane-CF;2-FI;2,100,407,450.0
24,lane_lane-CF;2-FI;2,250,932,450.0
24,lane_lane-CF;2-FI;2,200,319,450.0
24,lane_lane-CF;2-FI;2,50,111,450.0
24,lane_lane-CF;2-FI;2,150,481,450.0
14,lane_net-KH;2-FJ,100,428,481.0
14,lane_net-KH;2-FJ,50,91,481.0
14,lane_net-KH;2-FJ,250,867,481.0
14,lane_net-KH;2-FJ,200,548,481.0
14,lane_net-KH;2-FJ,150,471,481.0
22,lane_lane-DC;2-AB;2,100,449,481.2
