ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
36,lane_net-JI;2-GI,50,80,485.8
8,lane_net-JI;2-GI,50,80,485.8
8,lane_net-JI;2-GI,200,728,485.8
36,lane_net-JI;2-GI,100,118,485.8
8,lane_net-JI;2-GI,100,118,485.8
8,lane_net-JI;2-GI,250,1063,485.8
36,lane_net-JI;2-GI,200,728,485.8
8,lane_net-JI;2-GI,150,440,485.8
36,lane_net-JI;2-GI,250,1063,485.8
36,lane_net-JI;2-GI,150,440,485.8
2,net_net-FJ-FJ,50,88,497.0
25,net_net-FJ-FJ,250,850,497.0
25,net_net-FJ-FJ,150,672,497.0
1,net_net-FJ-FJ,50,88,497.0
25,net_net-FJ-FJ,200,759,497.0
1,net_net-FJ-FJ,200,759,497.0
2,net_net-FJ-FJ,200,759,497.0
31,net_net-FJ-FJ,250,850,497.0
1,net_net-FJ-FJ,100,116,497.0
25,net_net-FJ-FJ,50,88,497.0
2,net_net-FJ-FJ,100,116,497.0
10,net_net-FJ-FJ,250,850,497.0
31,net_net-FJ-FJ,100,116,497.0
16,net_net-FJ-FJ,150,672,497.0
2,net_net-FJ-FJ,150,672,497.0
16,net_net-FJ-FJ,50,88,497.0
31,net_net-FJ-FJ,50,88,497.0
2,net_net-FJ-FJ,250,850,497.0
25,net_net-FJ-FJ,100,116,497.0
31,net_net-FJ-FJ,200,759,497.0
1,net_net-FJ-FJ,150,672,497.0
1,net_net-FJ-FJ,250,850,497.0
10,net_net-FJ-FJ,50,88,497.0
10,net_net-FJ-FJ,150,672,497.0
16,net_net-FJ-FJ,100,116,497.0
16,net_net-FJ-FJ,200,759,497.0
10,net_net-FJ-FJ,100,116,497.0
10,net_net-FJ-FJ,200,759,497.0
16,net_net-FJ-FJ,250,850,497.0
31,net_net-FJ-FJ,150,672,497.0
48,lane_lane-CF;2-KM;2,100,394,505.0
48,lane_lane-CF;2-KM;2,250,852,505.0
48,lane_lane-CF;2-KM;2,200,766,505.0
48,lane_lane-CF;2-KM;2,150,428,505.0
48,lane_lane-CF;2-KM;2,50,85,505.0
43,lane_net-AC;2-FJ,100,390,509.4
43,lane_net-AC;2-FJ,250,886,509.4
43,lane_net-AC;2-FJ,150,444,509.4
43,lane_net-AC;2-FJ,200,746,509.4
43,lane_net-AC;2-FJ,50,81,509.4
49,lane_lane-AB;2-DB;2,100,400,539.0
49,lane_lane-AB;2-DB;2,250,775,539.0
49,lane_lane-AB;2-DB;2,200,757,539.0
49,lane_lane-AB;2-DB;2,50,87,539.0
49,lane_lane-AB;2-DB;2,150,676,539.0
55,lane_lane-AB;2-KM;2,200,991,547.0
55,lane_lane-AB;2-KM;2,150,390,547.0
55,lane_lane-AB;2-KM;2,50,77,547.0
55,lane_lane-AB;2-KM;2,250,888,547.0
55,lane_lane-AB;2-KM;2,100,389,547.0
18,lane_lane-AB;2-KM;2,150,390,547.0
18,lane_lane-AB;2-KM;2,250,888,547.0
18,lane_lane-AB;2-KM;2,100,389,547.0
18,lane_lane-AB;2-KM;2,200,991,547.0
18,lane_lane-AB;2-KM;2,50,77,547.0
27,lane_net-JM;2-FJ,250,1084,548.0
27,lane_net-JM;2-FJ,50,70,548.0
27,lane_net-JM;2-FJ,150,439,548.0
27,lane_net-JM;2-FJ,200,752,548.0
27,lane_net-JM;2-FJ,100,395,548.0
38,lane_net-GH;2-FJ,250,748,549.2
38,lane_net-GH;2-FJ,50,80,549.2
38,lane_net-GH;2-FJ,150,449,549.2
38,lane_net-GH;2-FJ,200,1089,549.2
38,lane_net-GH;2-FJ,100,380,549.2
11,lane_net-JL;2-FJ,100,409,551.2
11,lane_net-JL;2-FJ,50,81,551.2
11,lane_net-JL;2-FJ,250,829,551.2
11,lane_net-JL;2-FJ,150,675,551.2
11,lane_net-JL;2-FJ,200,762,551.2
34,lane_lane-GF;2-FI;2,150,668,568.6
34,lane_lane-GF;2-FI;2,200,1056,568.6
34,lane_lane-GF;2-FI;2,100,125,568.6
34,lane_lane-GF;2-FI;2,50,89,568.6
34,lane_lane-GF;2-FI;2,250,905,568.6
30,lane_lane-JG;2-JK;2,200,1009,585.6
30,lane_lane-JG;2-JK;2,250,1049,585.6
30,lane_lane-JG;2-JK;2,100,377,585.6
30,lane_lane-JG;2-JK;2,150,416,585.6
30,lane_lane-JG;2-JK;2,50,77,585.6
51,lane_net-GC;2-FJ,100,388,592.0
51,lane_net-GC;2-FJ,200,745,592.0
51,lane_net-GC;2-FJ,250,1337,592.0
51,lane_net-GC;2-FJ,50,73,592.0
51,lane_net-GC;2-FJ,150,417,592.0
54,lane_lane-GC;2-KM;2,150,673,594.0
9,lane_net-AD;2-FJ,50,78,594.0
9,lane_net-AD;2-FJ,100,396,594.0
9,lane_net-AD;2-FJ,200,1013,594.0
54,lane_lane-GC;2-KM;2,250,1056,594.0
9,lane_net-AD;2-FJ,250,1053,594.0
9,lane_net-AD;2-FJ,150,430,594.0
54,lane_lane-GC;2-KM;2,100,126,594.0
54,lane_lane-GC;2-KM;2,50,73,594.0
54,lane_lane-GC;2-KM;2,200,1042,594.0
6,lane_lane-DC;2-CF;2,250,856,607.8
6,lane_lane-DC;2-CF;2,50,87,607.8
6,lane_lane-DC;2-CF;2,150,668,607.8
6,lane_lane-DC;2-CF;2,100,376,607.8
6,lane_lane-DC;2-CF;2,200,1052,607.8
5,lane_lane-DE;2-LI;2,150,668,614.8
5,lane_lane-DE;2-LI;2,100,374,614.8
5,lane_lane-DE;2-LI;2,200,800,614.8
