ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
91,lane_lane-GK;2-EF;2,100,163,215.8
94,lane_lane-GK;2-EF;2,150,218,215.8
94,lane_lane-GK;2-EF;2,250,331,215.8
94,lane_lane-GK;2-EF;2,50,106,215.8
94,lane_lane-GK;2-EF;2,200,261,215.8
94,lane_lane-GK;2-EF;2,100,163,215.8
91,lane_lane-GK;2-EF;2,250,331,215.8
91,lane_lane-GK;2-EF;2,150,218,215.8
91,lane_lane-GK;2-EF;2,50,106,215.8
91,lane_lane-GK;2-EF;2,200,261,215.8
77,lane_lane-EI;2-EF;2,150,221,220.8
77,lane_lane-EI;2-EF;2,100,172,220.8
77,lane_lane-EI;2-EF;2,250,335,220.8
77,lane_lane-EI;2-EF;2,50,106,220.8
77,lane_lane-EI;2-EF;2,200,270,220.8
43,lane_lane-GH;2-EF;2,250,354,223.6
43,lane_lane-GH;2-EF;2,200,259,223.6
67,lane_lane-GH;2-EF;2,250,354,223.6
67,lane_lane-GH;2-EF;2,100,180,223.6
43,lane_lane-GH;2-EF;2,50,110,223.6
43,lane_lane-GH;2-EF;2,100,180,223.6
67,lane_lane-GH;2-EF;2,200,259,223.6
67,lane_lane-GH;2-EF;2,150,215,223.6
43,lane_lane-GH;2-EF;2,150,215,223.6
67,lane_lane-GH;2-EF;2,50,110,223.6
63,lane_lane-AE;2-EF;2,50,122,223.8
28,lane_lane-AE;2-EF;2,200,267,223.8
63,lane_lane-AE;2-EF;2,150,216,223.8
63,lane_lane-AE;2-EF;2,250,342,223.8
28,lane_lane-AE;2-EF;2,150,216,223.8
63,lane_lane-AE;2-EF;2,100,172,223.8
63,lane_lane-AE;2-EF;2,200,267,223.8
28,lane_lane-AE;2-EF;2,50,122,223.8
28,lane_lane-AE;2-EF;2,250,342,223.8
28,lane_lane-AE;2-EF;2,100,172,223.8
82,lane_lane-EF;2-FG;2,200,271,224.6
74,lane_lane-FG;2-EF;2,150,227,224.6
74,lane_lane-FG;2-EF;2,100,164,224.6
74,lane_lane-FG;2-EF;2,200,271,224.6
74,lane_lane-FG;2-EF;2,50,118,224.6
82,lane_lane-EF;2-FG;2,150,227,224.6
82,lane_lane-EF;2-FG;2,50,118,224.6
