ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
42,lane_net-KH;2-FJ,250,1024,473.8
52,lane_net-KH;2-FJ,100,116,473.8
53,lane_net-KH;2-FJ,250,1024,473.8
53,lane_net-KH;2-FJ,200,742,473.8
53,lane_net-KH;2-FJ,150,416,473.8
53,lane_net-KH;2-FJ,100,116,473.8
51,lane_net-KH;2-FJ,50,71,473.8
51,lane_net-KH;2-FJ,100,116,473.8
42,lane_net-KH;2-FJ,150,416,473.8
42,lane_net-KH;2-FJ,100,116,473.8
51,lane_net-KH;2-FJ,200,742,473.8
42,lane_net-KH;2-FJ,50,71,473.8
52,lane_net-KH;2-FJ,50,71,473.8
42,lane_net-KH;2-FJ,200,742,473.8
51,lane_net-KH;2-FJ,150,416,473.8
52,lane_net-KH;2-FJ,200,742,473.8
52,lane_net-KH;2-FJ,250,1024,473.8
52,lane_net-KH;2-FJ,150,416,473.8
53,lane_net-KH;2-FJ,50,71,473.8
51,lane_net-KH;2-FJ,250,1024,473.8
35,lane_net-HE;2-FJ,200,750,492.4
35,lane_net-HE;2-FJ,250,1064,492.4
35,lane_net-HE;2-FJ,150,151,492.4
35,lane_net-HE;2-FJ,100,408,492.4
35,lane_net-HE;2-FJ,50,89,492.4
26,lane_lane-GD;2-LI;2,100,354,493.8
26,lane_lane-GD;2-LI;2,50,87,493.8
26,lane_lane-GD;2-LI;2,250,769,493.8
26,lane_lane-GD;2-LI;2,150,460,493.8
26,lane_lane-GD;2-LI;2,200,799,493.8
22,net_net-FJ-FJ,50,88,497.0
6,net_net-FJ-FJ,50,88,497.0
23,net_net-FJ-FJ,100,116,497.0
47,net_net-FJ-FJ,200,759,497.0
6,net_net-FJ-FJ,200,759,497.0
6,net_net-FJ-FJ,150,672,497.0
22,net_net-FJ-FJ,100,116,497.0
23,net_net-FJ-FJ,50,88,497.0
47,net_net-FJ-FJ,50,88,497.0
23,net_net-FJ-FJ,250,850,497.0
47,net_net-FJ-FJ,150,672,497.0
6,net_net-FJ-FJ,100,116,497.0
23,net_net-FJ-FJ,200,759,497.0
6,net_net-FJ-FJ,250,850,497.0
22,net_net-FJ-FJ,250,850,497.0
47,net_net-FJ-FJ,100,116,497.0
