ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
34,lane_net-EF;2-EL,50,98,448.8
33,lane_net-EF;2-EL,100,142,448.8
30,lane_net-EF;2-EL,200,453,448.8
30,lane_net-EF;2-EL,250,1367,448.8
33,lane_net-EF;2-EL,200,453,448.8
33,lane_net-EF;2-EL,250,1367,448.8
33,lane_net-EF;2-EL,150,184,448.8
33,lane_net-EF;2-EL,50,98,448.8
30,lane_net-EF;2-EL,100,142,448.8
30,lane_net-EF;2-EL,50,98,448.8
34,lane_net-EF;2-EL,200,453,448.8
34,lane_net-EF;2-EL,100,142,448.8
34,lane_net-EF;2-EL,150,184,448.8
30,lane_net-EF;2-EL,150,184,448.8
34,lane_net-EF;2-EL,250,1367,448.8
25,lane_net-DE;2-AD,200,498,573.0
23,lane_net-DE;2-AD,250,1396,573.0
6,lane_net-DE;2-AD,100,421,573.0
25,lane_net-DE;2-AD,150,469,573.0
23,lane_net-DE;2-AD,200,498,573.0
6,lane_net-DE;2-AD,250,1396,573.0
25,lane_net-DE;2-AD,250,1396,573.0
23,lane_net-DE;2-AD,150,469,573.0
25,lane_net-DE;2-AD,100,421,573.0
6,lane_net-DE;2-AD,50,81,573.0
23,lane_net-DE;2-AD,50,81,573.0
6,lane_net-DE;2-AD,200,498,573.0
23,lane_net-DE;2-AD,100,421,573.0
25,lane_net-DE;2-AD,50,81,573.0
6,lane_net-DE;2-AD,150,469,573.0
35,lane_net-FJ;2-EJ,50,94,621.6
35,lane_net-FJ;2-EJ,250,1642,621.6
35,lane_net-FJ;2-EJ,200,438,621.6
35,lane_net-FJ;2-EJ,100,434,621.6
35,lane_net-FJ;2-EJ,150,500,621.6
5,net_net-GJ-FI,150,1005,719.6
32,net_net-GJ-FI,150,1005,719.6
26,net_net-FI-GJ,100,694,719.6
5,net_net-GJ-FI,50,99,719.6
5,net_net-GJ-FI,100,694,719.6
26,net_net-FI-GJ,150,1005,719.6
26,net_net-FI-GJ,50,99,719.6
5,net_net-GJ-FI,200,414,719.6
5,net_net-GJ-FI,250,1386,719.6
26,net_net-FI-GJ,250,1386,719.6
32,net_net-GJ-FI,50,99,719.6
32,net_net-GJ-FI,100,694,719.6
32,net_net-GJ-FI,250,1386,719.6
26,net_net-FI-GJ,200,414,719.6
32,net_net-GJ-FI,200,414,719.6
31,lane_net-DE;2-CJ,100,722,736.2
31,lane_net-DE;2-CJ,200,671,736.2
31,lane_net-DE;2-CJ,250,1457,736.2
31,lane_net-DE;2-CJ,150,743,736.2
31,lane_net-DE;2-CJ,50,88,736.2
8,lane_net-FJ;2-EL,250,1719,750.2
8,lane_net-FJ;2-EL,200,776,750.2
8,lane_net-FJ;2-EL,50,109,750.2
8,lane_net-FJ;2-EL,100,410,750.2
8,lane_net-FJ;2-EL,150,737,750.2
22,net_net-EL-EJ,100,366,789.4
22,net_net-EL-EJ,250,1743,789.4
22,net_net-EL-EJ,50,358,789.4
22,net_net-EL-EJ,200,713,789.4
22,net_net-EL-EJ,150,767,789.4
24,lane_net-GH;2-BC,150,1049,815.4
24,lane_net-GH;2-BC,200,509,815.4
24,lane_net-GH;2-BC,100,702,815.4
24,lane_net-GH;2-BC,50,84,815.4
24,lane_net-GH;2-BC,250,1733,815.4
15,lane_net-CK;2-EL,250,2288,856.0
15,lane_net-CK;2-EL,100,408,856.0
1,lane_net-CK;2-EL,100,408,856.0
15,lane_net-CK;2-EL,150,771,856.0
1,lane_net-CK;2-EL,50,85,856.0
1,lane_net-CK;2-EL,150,771,856.0
1,lane_net-CK;2-EL,250,2288,856.0
15,lane_net-CK;2-EL,200,728,856.0
15,lane_net-CK;2-EL,50,85,856.0
1,lane_net-CK;2-EL,200,728,856.0
16,lane_net-AL;2-EL,250,2321,875.4
