ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
26,lane_lane-HL;2-EF;2,50,95,505.4
35,lane_lane-HL;2-EF;2,50,95,505.4
35,lane_lane-HL;2-EF;2,150,429,505.4
35,lane_lane-HL;2-EF;2,250,1373,505.4
35,lane_lane-HL;2-EF;2,100,156,505.4
35,lane_lane-HL;2-EF;2,200,474,505.4
26,lane_lane-HL;2-EF;2,100,156,505.4
26,lane_lane-HL;2-EF;2,150,429,505.4
26,lane_lane-HL;2-EF;2,200,474,505.4
26,lane_lane-HL;2-EF;2,250,1373,505.4
31,net_net-FI-AF,250,1515,539.0
34,net_net-FI-AF,200,474,539.0
8,net_net-FI-AF,200,474,539.0
8,net_net-FI-AF,100,396,539.0
8,net_net-FI-AF,50,93,539.0
34,net_net-FI-AF,50,93,539.0
31,net_net-FI-AF,150,217,539.0
34,net_net-FI-AF,250,1515,539.0
31,net_net-FI-AF,200,474,539.0
31,net_net-FI-AF,100,396,539.0
34,net_net-FI-AF,150,217,539.0
8,net_net-FI-AF,250,1515,539.0
32,net_net-FI-AF,100,396,539.0
32,net_net-FI-AF,250,1515,539.0
32,net_net-FI-AF,150,217,539.0
32,net_net-FI-AF,200,474,539.0
33,net_net-FI-AF,150,217,539.0
33,net_net-FI-AF,50,93,539.0
33,net_net-FI-AF,250,1515,539.0
33,net_net-FI-AF,200,474,539.0
31,net_net-FI-AF,50,93,539.0
8,net_net-FI-AF,150,217,539.0
34,net_net-FI-AF,100,396,539.0
32,net_net-FI-AF,50,93,539.0
33,net_net-FI-AF,100,396,539.0
21,lane_lane-IJ;2-FL;2,150,465,688.4
21,lane_lane-IJ;2-FL;2,100,723,688.4
21,lane_lane-IJ;2-FL;2,200,748,688.4
21,lane_lane-IJ;2-FL;2,250,1396,688.4
21,lane_lane-IJ;2-FL;2,50,110,688.4
16,net_net-FI-GJ,200,414,719.6
16,net_net-FI-GJ,100,694,719.6
16,net_net-FI-GJ,250,1386,719.6
16,net_net-FI-GJ,150,1005,719.6
16,net_net-FI-GJ,50,99,719.6
17,net_net-FI-EL,50,93,749.4
17,net_net-FI-EL,200,462,749.4
17,net_net-FI-EL,250,1766,749.4
17,net_net-FI-EL,100,683,749.4
17,net_net-FI-EL,150,743,749.4
14,net_net-FK-EJ,150,747,791.8
14,net_net-FK-EJ,250,1696,791.8
14,net_net-FK-EJ,100,727,791.8
14,net_net-FK-EJ,50,94,791.8
14,net_net-FK-EJ,200,695,791.8
6,net_net-CJ-JM,50,86,831.2
6,net_net-CJ-JM,200,537,831.2
6,net_net-CJ-JM,250,1793,831.2
6,net_net-CJ-JM,100,708,831.2
6,net_net-CJ-JM,150,1032,831.2
25,net_net-FI-HK,200,695,832.6
25,net_net-FI-HK,50,86,832.6
25,net_net-FI-HK,150,1029,832.6
25,net_net-FI-HK,100,698,832.6
25,net_net-FI-HK,250,1655,832.6
22,net_net-EJ-AF,200,733,852.0
22,net_net-EJ-AF,50,96,852.0
22,net_net-EJ-AF,150,745,852.0
22,net_net-EJ-AF,100,732,852.0
22,net_net-EJ-AF,250,1954,852.0
10,lane_net-IJ;2-CJ,250,1977,857.0
10,lane_net-IJ;2-CJ,50,103,857.0
10,lane_net-IJ;2-CJ,200,456,857.0
10,lane_net-IJ;2-CJ,150,1044,857.0
10,lane_net-IJ;2-CJ,100,705,857.0
29,lane_lane-FG;2-AL;2,200,768,869.2
29,lane_lane-FG;2-AL;2,100,722,869.2
29,lane_lane-FG;2-AL;2,150,1034,869.2
29,lane_lane-FG;2-AL;2,250,1719,869.2
29,lane_lane-FG;2-AL;2,50,103,869.2
9,lane_net-BK;2-JM,250,2021,878.2
9,lane_net-BK;2-JM,50,93,878.2
9,lane_net-BK;2-JM,200,531,878.2
9,lane_net-BK;2-JM,100,719,878.2
9,lane_net-BK;2-JM,150,1027,878.2
28,net_net-AF-GL,150,787,945.0
28,net_net-AF-GL,50,100,945.0
28,net_net-AF-GL,200,1585,945.0
28,net_net-AF-GL,250,1810,945.0
28,net_net-AF-GL,100,443,945.0
2,lane_lane-HL;2-IJ;2,200,733,978.2
2,lane_lane-HL;2-IJ;2,50,109,978.2
2,lane_lane-HL;2-IJ;2,150,1343,978.2
2,lane_lane-HL;2-IJ;2,100,988,978.2
2,lane_lane-HL;2-IJ;2,250,1718,978.2
5,lane_lane-AE;2-FJ;2,150,1325,981.6
5,lane_lane-AE;2-FJ;2,50,105,981.6
5,lane_lane-AE;2-FJ;2,200,1014,981.6
5,lane_lane-AE;2-FJ;2,250,1761,981.6
5,lane_lane-AE;2-FJ;2,100,703,981.6
18,lane_lane-BH;2-CM;2,50,93,983.6
18,lane_lane-BH;2-CM;2,250,2323,983.6
18,lane_lane-BH;2-CM;2,150,995,983.6
18,lane_lane-BH;2-CM;2,100,726,983.6
18,lane_lane-BH;2-CM;2,200,781,983.6
24,net_net-EL-GL,200,763,985.2
24,net_net-EL-GL,150,1039,985.2
24,net_net-EL-GL,100,412,985.2
24,net_net-EL-GL,50,99,985.2
24,net_net-EL-GL,250,2613,985.2
19,lane_net-FL;2-AD,200,489,990.2
19,lane_net-FL;2-AD,50,87,990.2
