ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
4,lane_lane-FG;2-EF;2,100,127,397.6
45,lane_lane-FG;2-EF;2,200,466,397.6
4,lane_lane-FG;2-EF;2,250,1110,397.6
45,lane_lane-FG;2-EF;2,50,104,397.6
45,lane_lane-FG;2-EF;2,100,127,397.6
34,lane_lane-FG;2-EF;2,50,104,397.6
34,lane_lane-FG;2-EF;2,250,1110,397.6
4,lane_lane-FG;2-EF;2,150,181,397.6
34,lane_lane-FG;2-EF;2,150,181,397.6
34,lane_lane-FG;2-EF;2,200,466,397.6
45,lane_lane-FG;2-EF;2,150,181,397.6
4,lane_lane-FG;2-EF;2,200,466,397.6
45,lane_lane-FG;2-EF;2,250,1110,397.6
4,lane_lane-FG;2-EF;2,50,104,397.6
34,lane_lane-FG;2-EF;2,100,127,397.6
33,lane_lane-HL;2-EF;2,250,1373,505.4
50,lane_lane-HL;2-EF;2,150,429,505.4
33,lane_lane-HL;2-EF;2,50,95,505.4
50,lane_lane-HL;2-EF;2,100,156,505.4
50,lane_lane-HL;2-EF;2,200,474,505.4
33,lane_lane-HL;2-EF;2,200,474,505.4
50,lane_lane-HL;2-EF;2,250,1373,505.4
33,lane_lane-HL;2-EF;2,100,156,505.4
50,lane_lane-HL;2-EF;2,50,95,505.4
33,lane_lane-HL;2-EF;2,150,429,505.4
16,lane_lane-BK;2-EF;2,200,489,521.4
44,lane_lane-BK;2-EF;2,150,451,521.4
16,lane_lane-BK;2-EF;2,250,1413,521.4
44,lane_lane-BK;2-EF;2,250,1413,521.4
44,lane_lane-BK;2-EF;2,50,95,521.4
16,lane_lane-BK;2-EF;2,50,95,521.4
16,lane_lane-BK;2-EF;2,150,451,521.4
44,lane_lane-BK;2-EF;2,200,489,521.4
16,lane_lane-BK;2-EF;2,100,159,521.4
44,lane_lane-BK;2-EF;2,100,159,521.4
24,lane_net-DE;2-AD,100,421,573.0
24,lane_net-DE;2-AD,50,81,573.0
24,lane_net-DE;2-AD,150,469,573.0
24,lane_net-DE;2-AD,250,1396,573.0
24,lane_net-DE;2-AD,200,498,573.0
38,lane_lane-IM;2-EF;2,100,181,580.2
38,lane_lane-IM;2-EF;2,50,89,580.2
38,lane_lane-IM;2-EF;2,200,478,580.2
38,lane_lane-IM;2-EF;2,250,1388,580.2
38,lane_lane-IM;2-EF;2,150,765,580.2
55,net_net-FI-EJ,150,721,624.2
55,net_net-FI-EJ,200,466,624.2
55,net_net-FI-EJ,50,92,624.2
55,net_net-FI-EJ,250,1408,624.2
55,net_net-FI-EJ,100,434,624.2
54,net_net-FI-EJ,100,434,624.2
54,net_net-FI-EJ,150,721,624.2
54,net_net-FI-EJ,200,466,624.2
54,net_net-FI-EJ,250,1408,624.2
54,net_net-FI-EJ,50,92,624.2
26,net_net-EJ-AD,250,1960,692.6
26,net_net-EJ-AD,50,97,692.6
26,net_net-EJ-AD,150,789,692.6
26,net_net-EJ-AD,200,469,692.6
26,net_net-EJ-AD,100,148,692.6
3,lane_lane-DE;2-HL;2,100,710,712.0
3,lane_lane-DE;2-HL;2,150,779,712.0
3,lane_lane-DE;2-HL;2,50,100,712.0
3,lane_lane-DE;2-HL;2,250,1450,712.0
3,lane_lane-DE;2-HL;2,200,521,712.0
8,lane_net-FL;2-AF,100,464,720.2
8,lane_net-FL;2-AF,250,1752,720.2
8,lane_net-FL;2-AF,200,777,720.2
8,lane_net-FL;2-AF,150,523,720.2
8,lane_net-FL;2-AF,50,85,720.2
43,net_net-AD-FI,200,479,733.6
31,net_net-JM-EL,50,102,733.6
15,net_net-AD-FI,100,401,733.6
43,net_net-AD-FI,150,747,733.6
31,net_net-JM-EL,100,402,733.6
43,net_net-AD-FI,250,1954,733.6
39,net_net-AD-FI,250,1954,733.6
43,net_net-AD-FI,50,87,733.6
31,net_net-JM-EL,250,1721,733.6
39,net_net-AD-FI,200,479,733.6
15,net_net-AD-FI,250,1954,733.6
39,net_net-AD-FI,100,401,733.6
15,net_net-AD-FI,200,479,733.6
15,net_net-AD-FI,50,87,733.6
43,net_net-AD-FI,100,401,733.6
39,net_net-AD-FI,150,747,733.6
15,net_net-AD-FI,150,747,733.6
31,net_net-JM-EL,200,707,733.6
31,net_net-JM-EL,150,736,733.6
39,net_net-AD-FI,50,87,733.6
36,net_net-FI-EL,100,683,749.4
36,net_net-FI-EL,200,462,749.4
36,net_net-FI-EL,50,93,749.4
36,net_net-FI-EL,250,1766,749.4
36,net_net-FI-EL,150,743,749.4
35,lane_net-GH;2-FI,250,1641,788.6
35,lane_net-GH;2-FI,200,474,788.6
35,lane_net-GH;2-FI,150,1036,788.6
35,lane_net-GH;2-FI,100,699,788.6
35,lane_net-GH;2-FI,50,93,788.6
25,net_net-EL-EJ,100,366,789.4
25,net_net-EL-EJ,250,1743,789.4
25,net_net-EL-EJ,50,358,789.4
25,net_net-EL-EJ,200,713,789.4
25,net_net-EL-EJ,150,767,789.4
5,lane_net-CK;2-AD,200,1051,858.8
5,lane_net-CK;2-AD,100,704,858.8
5,lane_net-CK;2-AD,150,475,858.8
5,lane_net-CK;2-AD,50,90,858.8
5,lane_net-CK;2-AD,250,1974,858.8
6,net_net-AD-KM,200,487,862.8
6,net_net-AD-KM,50,87,862.8
6,net_net-AD-KM,250,2294,862.8
6,net_net-AD-KM,100,413,862.8
6,net_net-AD-KM,150,1033,862.8
9,lane_net-EI;2-KM,250,1718,866.6
9,lane_net-EI;2-KM,50,91,866.6
9,lane_net-EI;2-KM,150,1031,866.6
9,lane_net-EI;2-KM,200,496,866.6
9,lane_net-EI;2-KM,100,997,866.6
17,lane_lane-GH;2-EI;2,150,1053,871.8
17,lane_lane-GH;2-EI;2,200,764,871.8
17,lane_lane-GH;2-EI;2,250,1477,871.8
17,lane_lane-GH;2-EI;2,50,86,871.8
17,lane_lane-GH;2-EI;2,100,979,871.8
51,lane_lane-GK;2-EI;2,100,974,891.0
51,lane_lane-GK;2-EI;2,150,1029,891.0
51,lane_lane-GK;2-EI;2,250,1674,891.0
51,lane_lane-GK;2-EI;2,50,90,891.0
51,lane_lane-GK;2-EI;2,200,688,891.0
14,net_net-BC-FI,200,999,897.6
14,net_net-BC-FI,100,694,897.6
14,net_net-BC-FI,250,1956,897.6
14,net_net-BC-FI,150,748,897.6
14,net_net-BC-FI,50,91,897.6
10,lane_net-IJ;2-HK,100,658,899.2
10,lane_net-IJ;2-HK,250,1668,899.2
10,lane_net-IJ;2-HK,200,1014,899.2
10,lane_net-IJ;2-HK,50,111,899.2
10,lane_net-IJ;2-HK,150,1045,899.2
22,lane_lane-FG;2-DI;2,100,704,922.8
22,lane_lane-FG;2-DI;2,150,765,922.8
22,lane_lane-FG;2-DI;2,50,95,922.8
22,lane_lane-FG;2-DI;2,200,1337,922.8
22,lane_lane-FG;2-DI;2,250,1713,922.8
29,lane_lane-FG;2-DE;2,200,486,926.2
29,lane_lane-FG;2-DE;2,50,100,926.2
29,lane_lane-FG;2-DE;2,100,1003,926.2
29,lane_lane-FG;2-DE;2,250,1996,926.2
29,lane_lane-FG;2-DE;2,150,1046,926.2
49,lane_lane-FG;2-BK;2,200,769,926.8
49,lane_lane-FG;2-BK;2,50,95,926.8
49,lane_lane-FG;2-BK;2,100,718,926.8
49,lane_lane-FG;2-BK;2,150,1031,926.8
49,lane_lane-FG;2-BK;2,250,2021,926.8
1,lane_net-GK;2-EL,150,1026,937.8
1,lane_net-GK;2-EL,100,703,937.8
1,lane_net-GK;2-EL,250,2103,937.8
1,lane_net-GK;2-EL,50,91,937.8
1,lane_net-GK;2-EL,200,766,937.8
7,lane_net-FJ;2-GL,200,766,974.6
7,lane_net-FJ;2-GL,150,1024,974.6
7,lane_net-FJ;2-GL,250,2019,974.6
7,lane_net-FJ;2-GL,100,971,974.6
