ID,Configuracao,Qnt. Veiculos,Custo Individual,Custo Medio
24,lane_lane-EF;2-FG;2,200,466,397.6
24,lane_lane-EF;2-FG;2,50,104,397.6
24,lane_lane-EF;2-FG;2,250,1110,397.6
24,lane_lane-EF;2-FG;2,150,181,397.6
24,lane_lane-EF;2-FG;2,100,127,397.6
27,lane_lane-EF;2-AL;2,150,460,457.6
23,lane_lane-EF;2-AL;2,200,472,457.6
27,lane_lane-EF;2-AL;2,100,132,457.6
13,lane_lane-EF;2-AL;2,50,94,457.6
23,lane_lane-EF;2-AL;2,50,94,457.6
23,lane_lane-EF;2-AL;2,150,460,457.6
13,lane_lane-EF;2-AL;2,250,1130,457.6
13,lane_lane-EF;2-AL;2,200,472,457.6
27,lane_lane-EF;2-AL;2,250,1130,457.6
23,lane_lane-EF;2-AL;2,250,1130,457.6
13,lane_lane-EF;2-AL;2,150,460,457.6
27,lane_lane-EF;2-AL;2,50,94,457.6
27,lane_lane-EF;2-AL;2,200,472,457.6
23,lane_lane-EF;2-AL;2,100,132,457.6
13,lane_lane-EF;2-AL;2,100,132,457.6
21,lane_lane-EF;2-FL;2,250,1668,519.2
31,lane_lane-EF;2-FL;2,150,204,519.2
31,lane_lane-EF;2-FL;2,100,171,519.2
31,lane_lane-EF;2-FL;2,200,464,519.2
31,lane_lane-EF;2-FL;2,250,1668,519.2
30,lane_lane-EF;2-FL;2,50,89,519.2
30,lane_lane-EF;2-FL;2,200,464,519.2
31,lane_lane-EF;2-FL;2,50,89,519.2
30,lane_lane-EF;2-FL;2,250,1668,519.2
30,lane_lane-EF;2-FL;2,150,204,519.2
21,lane_lane-EF;2-FL;2,150,204,519.2
21,lane_lane-EF;2-FL;2,200,464,519.2
21,lane_lane-EF;2-FL;2,100,171,519.2
21,lane_lane-EF;2-FL;2,50,89,519.2
30,lane_lane-EF;2-FL;2,100,171,519.2
17,lane_lane-EF;2-BK;2,150,451,521.4
17,lane_lane-EF;2-BK;2,250,1413,521.4
20,lane_lane-EF;2-BK;2,50,95,521.4
20,lane_lane-EF;2-BK;2,150,451,521.4
20,lane_lane-EF;2-BK;2,100,159,521.4
17,lane_lane-EF;2-BK;2,100,159,521.4
17,lane_lane-EF;2-BK;2,50,95,521.4
20,lane_lane-EF;2-BK;2,250,1413,521.4
20,lane_lane-EF;2-BK;2,200,489,521.4
17,lane_lane-EF;2-BK;2,200,489,521.4
8,lane_lane-EF;2-IM;2,100,181,580.2
8,lane_lane-EF;2-IM;2,50,89,580.2
8,lane_lane-EF;2-IM;2,150,765,580.2
8,lane_lane-EF;2-IM;2,250,1388,580.2
8,lane_lane-EF;2-IM;2,200,478,580.2
12,lane_lane-EF;2-GH;2,200,467,583.4
12,lane_lane-EF;2-GH;2,100,136,583.4
12,lane_lane-EF;2-GH;2,150,438,583.4
29,lane_lane-EF;2-GH;2,100,136,583.4
29,lane_lane-EF;2-GH;2,200,467,583.4
29,lane_lane-EF;2-GH;2,150,438,583.4
29,lane_lane-EF;2-GH;2,50,93,583.4
12,lane_lane-EF;2-GH;2,250,1783,583.4
29,lane_lane-EF;2-GH;2,250,1783,583.4
12,lane_lane-EF;2-GH;2,50,93,583.4
7,lane_net-EF;2-EJ,250,1927,671.6
7,lane_net-EF;2-EJ,150,717,671.6
7,lane_net-EF;2-EJ,200,447,671.6
